VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
COMPHET_DEL_478_500	KMEANS	1	1153	1	-3	1151	1150
COMPHET_DEL_207_50	KMEANS	1	1016	1	0	1016	1016
DEL_35_1000	KMEANS	1	1003	0	-2	1001	1001
DEL_100_50	KMEANS	1	1050	1	-3	1049	1049
COMPHET_DEL_707_50	KMEANS	1	1016	0	0	1016	1016
SHIFTED_COMPHET_768_50	KMEANS	1	1240	1	-30	1225	1216
SHIFTED_COMPHET_502_50	KMEANS	1	1182	0	-1	1181	1181
INV_750_50	KMEANS	1	1052	1	-1	1051	1051
COMPHET_DEL_107_50	KMEANS	1	1017	0	-1	1016	1016
INV_350_50	KMEANS	1	1051	0	0	1051	1051
INV_350_50	KMEANS	2	1053	1	-6	1048	1047
INV_650_50	KMEANS	1	1051	1	0	1051	1051
INV_650_50	KMEANS	2	1019	0	-56	1010	1004
DUP_219_50	KMEANS	1	1101	0	-2	1101	1099
DUP_219_50	KMEANS	2	976	0	-139	972	966
COMPHET_DEL_97_200	KMEANS	1	1061	1	0	1061	1061
COMPHET_DEL_97_200	KMEANS	2	1001	0	-2	1001	999
SHIFTED_COMPHET_557_50	KMEANS	1	1231	0	-1	1231	1230
SHIFTED_COMPHET_557_50	KMEANS	2	1185	1	-5	1181	1180
COMPHET_DEL_278_500	KMEANS	1	1113	1	-40	1113	1111
COMPHET_DEL_278_500	KMEANS	2	1146	1	-14	1144	1139
COMPHET_DEL_78_500	KMEANS	1	1151	1	-1	1151	1150
COMPHET_DEL_78_500	KMEANS	2	1003	0	-5	1001	998
COMPHET_DEL_307_50	KMEANS	1	1017	1	-5	1015	1013
INV_450_50	KMEANS	1	1054	0	-4	1051	1050
INV_450_50	KMEANS	2	1029	0	-58	1014	1008
DEL_635_1000	KMEANS	1	1014	0	-22	996	996
COMPHET_DEL_260_500	KMEANS	1	1151	0	0	1151	1151
INV_383_500	KMEANS	1	1574	1	-23	1569	1553
