VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
INV_750_50	KMEANS	1	1051	1	0	1051	1051
COMPHET_DEL_296_200	KMEANS	1	1061	0	-1	1061	1060
COMPHET_DEL_207_50	KMEANS	1	1024	1	-13	1015	1012
COMPHET_DEL_307_50	KMEANS	1	1018	1	-2	1016	1016
COMPHET_DEL_7_50	KMEANS	1	1017	1	-1	1016	1016
DEL_635_1000	KMEANS	1	1003	0	-4	1000	1000
COMPHET_DEL_707_50	KMEANS	1	1016	0	0	1016	1016
INV_350_50	KMEANS	1	1051	1	0	1051	1051
COMPHET_DEL_442_1000	KMEANS	1	1301	0	0	1301	1301
COMPHET_DEL_442_1000	KMEANS	2	1004	1	-3	1001	1001
DEL_489_200	KMEANS	1	1201	1	0	1201	1201
DEL_489_200	KMEANS	2	1001	0	-1	1001	1000
INV_650_50	KMEANS	1	1051	0	0	1051	1051
DEL_131_500	KMEANS	1	1501	0	-1	1501	1500
DEL_131_500	KMEANS	2	1001	1	0	1001	1001
COMPHET_DEL_142_1000	KMEANS	1	1301	1	0	1301	1301
COMPHET_DEL_142_1000	KMEANS	2	1001	0	0	1001	1001
COMPHET_DEL_592_1000	KMEANS	1	1001	1	0	1001	1001
COMPHET_DEL_592_1000	KMEANS	2	1301	0	-1	1301	1300
DUP_282_50	KMEANS	1	1101	1	0	1101	1101
DUP_282_50	KMEANS	2	1051	0	0	1051	1051
DUP_789_200	KMEANS	1	1401	0	-2	1401	1399
DUP_789_200	KMEANS	2	1201	1	-1	1201	1200
INV_450_50	KMEANS	1	1055	1	-4	1051	1051
COMPHET_DEL_278_500	KMEANS	1	1151	1	0	1151	1151
COMPHET_DEL_278_500	KMEANS	2	1001	0	0	1001	1001
COMPHET_DEL_42_1000	KMEANS	1	1301	1	0	1301	1301
COMPHET_DEL_42_1000	KMEANS	2	1001	0	0	1001	1001
COMPHET_DEL_792_1000	KMEANS	1	1301	1	-1	1301	1300
COMPHET_DEL_792_1000	KMEANS	2	1002	0	-1	1001	1001
INV_211_50	KMEANS	1	1064	1	-12	1053	1052
DEL_200_50	KMEANS	1	1002	0	-2	1001	1000
DEL_368_1000	KMEANS	1	2001	1	-1	2001	2000
DEL_368_1000	KMEANS	2	2048	1	-130	1966	1953
DUP_646_500	KMEANS	1	2001	1	0	2001	2001
DUP_646_500	KMEANS	2	1501	0	0	1501	1501
DEL_371_500	KMEANS	1	1501	1	0	1501	1501
DEL_371_500	KMEANS	2	1002	0	-2	1001	1000
SHIFTED_COMPHET_596_500	KMEANS	1	1953	0	-1	1952	1952
SHIFTED_COMPHET_596_500	KMEANS	2	1451	1	0	1451	1451
DEL_100_50	KMEANS	1	1051	1	-1	1051	1050
DEL_100_50	KMEANS	2	1003	0	-34	988	982
DEL_35_1000	KMEANS	1	1003	0	-2	1001	1001
COMPHET_DEL_578_500	KMEANS	1	1151	1	0	1151	1151
COMPHET_DEL_578_500	KMEANS	2	1001	0	-1	1001	1000
INV_782_200	KMEANS	1	1205	1	-1	1205	1204
INV_782_200	KMEANS	2	1201	0	0	1201	1201
INV_410_1000	KMEANS	1	2007	0	0	2007	2007
COMPHET_DEL_478_500	KMEANS	1	1151	1	0	1151	1151
COMPHET_DEL_478_500	KMEANS	2	1001	0	0	1001	1001
COMPHET_DEL_742_1000	KMEANS	1	1302	1	-2	1302	1300
COMPHET_DEL_742_1000	KMEANS	2	1001	0	0	1001	1001
DEL_532_50	KMEANS	1	1001	0	0	1001	1001
COMPHET_DEL_107_50	KMEANS	1	1017	0	-1	1016	1016
INV_50_50	KMEANS	1	1071	0	-23	1050	1049
INV_314_200	KMEANS	1	1203	0	0	1203	1203
SHIFTED_COMPHET_621_200	KMEANS	1	1471	1	-3	1471	1468
SHIFTED_COMPHET_621_200	KMEANS	2	1271	0	0	1271	1271
COMPHET_DEL_407_50	KMEANS	1	1016	1	0	1016	1016
INV_181_500	KMEANS	1	1503	1	0	1503	1503
INV_181_500	KMEANS	2	1501	0	-1	1501	1500
DEL_271_500	KMEANS	1	1501	0	0	1501	1501
DEL_271_500	KMEANS	2	1001	1	0	1001	1001
DEL_689_200	KMEANS	1	1201	1	0	1201	1201
DEL_689_200	KMEANS	2	1001	0	-1	1001	1000
SHIFTED_COMPHET_24_1000	KMEANS	1	1751	1	-1	1751	1750
SHIFTED_COMPHET_24_1000	KMEANS	2	2753	0	-1	2753	2752
DUP_475_50	KMEANS	1	1101	1	0	1101	1101
DUP_475_50	KMEANS	2	1051	0	0	1051	1051
DUP_346_200	KMEANS	1	1401	0	0	1401	1401
DUP_346_200	KMEANS	2	1202	1	-1	1201	1201
INV_214_200	KMEANS	1	1207	0	-1	1207	1206
SHIFTED_COMPHET_557_50	KMEANS	1	1231	0	-1	1231	1230
SHIFTED_COMPHET_557_50	KMEANS	2	1182	1	-2	1181	1180
COMPHET_DEL_668_50	KMEANS	1	1017	1	-1	1016	1016
DEL_253_1000	KMEANS	1	2001	1	-1	2001	2000
DEL_253_1000	KMEANS	2	1001	0	0	1001	1001
COMPHET_DEL_78_500	KMEANS	1	1151	1	-1	1151	1150
COMPHET_DEL_78_500	KMEANS	2	1001	0	0	1001	1001
COMPHET_DEL_678_500	KMEANS	1	1151	1	0	1151	1151
COMPHET_DEL_678_500	KMEANS	2	1001	0	0	1001	1001
DEL_771_500	KMEANS	1	1501	0	0	1501	1501
DEL_771_500	KMEANS	2	1386	1	-195	1301	1197
COMPHET_DEL_439_200	KMEANS	1	1063	0	-14	1055	1055
COMPHET_DEL_342_1000	KMEANS	1	1301	1	0	1301	1301
COMPHET_DEL_342_1000	KMEANS	2	1001	0	-1	1001	1000
COMPHET_DEL_492_1000	KMEANS	1	1301	0	0	1301	1301
COMPHET_DEL_492_1000	KMEANS	2	1001	1	0	1001	1001
INV_550_50	KMEANS	1	1055	0	-5	1051	1050
DEL_171_500	KMEANS	1	1501	0	0	1501	1501
DEL_171_500	KMEANS	2	1001	1	0	1001	1001
INV_250_50	KMEANS	1	1055	0	-5	1051	1050
COMPHET_DEL_607_50	KMEANS	1	1016	1	0	1016	1016
DEL_310_200	KMEANS	1	1202	1	-1	1201	1201
DEL_310_200	KMEANS	2	1004	0	-3	1001	1001
DEL_235_1000	KMEANS	1	1002	0	-16	994	993
SHIFTED_COMPHET_3_50	KMEANS	1	1232	1	0	1232	1232
SHIFTED_COMPHET_3_50	KMEANS	2	1189	0	-76	1158	1136
SHIFTED_COMPHET_682_50	KMEANS	1	1231	0	-1	1231	1230
SHIFTED_COMPHET_682_50	KMEANS	2	1181	1	0	1181	1181
SHIFTED_COMPHET_57_50	KMEANS	1	1231	1	0	1231	1231
SHIFTED_COMPHET_57_50	KMEANS	2	1224	0	-53	1179	1173
DUP_464_200	KMEANS	1	1407	0	-6	1401	1401
INV_714_200	KMEANS	1	1201	0	0	1201	1201
INV_714_200	KMEANS	2	1203	1	0	1203	1203
INV_482_200	KMEANS	1	1201	0	0	1201	1201
INV_482_200	KMEANS	2	1201	1	0	1201	1201
COMPHET_DEL_192_1000	KMEANS	1	1301	0	0	1301	1301
COMPHET_DEL_192_1000	KMEANS	2	1001	1	0	1001	1001
INV_260_500	KMEANS	1	1501	1	0	1501	1501
INV_260_500	KMEANS	2	1503	0	0	1503	1503
SHIFTED_COMPHET_321_200	KMEANS	1	1471	1	0	1471	1471
SHIFTED_COMPHET_321_200	KMEANS	2	1271	0	0	1271	1271
DUP_117_500	KMEANS	1	2001	1	0	2001	2001
DUP_117_500	KMEANS	2	1965	0	-232	1881	1746
INV_514_200	KMEANS	1	1203	1	0	1203	1203
INV_514_200	KMEANS	2	1201	0	-1	1201	1200
COMPHET_DEL_642_1000	KMEANS	1	1301	0	-2	1301	1299
COMPHET_DEL_642_1000	KMEANS	2	1003	1	-3	1003	1000
DEL_735_1000	KMEANS	1	1002	0	-1	1001	1001
COMPHET_DEL_338_1000	KMEANS	1	1301	1	0	1301	1301
COMPHET_DEL_338_1000	KMEANS	2	1001	0	0	1001	1001
SHIFTED_COMPHET_560_1000	KMEANS	1	2752	1	-3	2752	2749
SHIFTED_COMPHET_560_1000	KMEANS	2	1751	0	-1	1751	1750
INV_150_50	KMEANS	1	1062	1	-16	1049	1048
DEL_600_50	KMEANS	1	1001	0	0	1001	1001
DEL_571_500	KMEANS	1	1006	0	-5	1001	1001
INV_675_200	KMEANS	1	1201	0	0	1201	1201
INV_675_200	KMEANS	2	1201	1	-1	1201	1200
COMPHET_DEL_242_1000	KMEANS	1	1301	1	0	1301	1301
COMPHET_DEL_242_1000	KMEANS	2	1001	0	0	1001	1001
COMPHET_DEL_778_500	KMEANS	1	1151	1	0	1151	1151
COMPHET_DEL_778_500	KMEANS	2	1002	0	0	1002	1002
