VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
COMPHET_DEL_507_50	fuzzy	1	1001	0	0	1001	1001
DEL_35_1000	fuzzy	1	1001	0	0	1001	1001
COMPHET_DEL_682_200	fuzzy	1	1001	1	0	1001	1001
INV_450_50	fuzzy	1	1051	0	-1	1051	1050
COMPHET_DEL_739_200	fuzzy	1	1001	1	0	1001	1001
COMPHET_DEL_307_50	fuzzy	1	1016	1	0	1016	1016
INV_750_50	fuzzy	1	1051	1	0	1051	1051
DEL_635_1000	fuzzy	1	1001	0	0	1001	1001
COMPHET_DEL_207_50	fuzzy	1	1016	1	0	1016	1016
INV_50_50	fuzzy	1	1051	0	0	1051	1051
INV_550_50	fuzzy	1	1051	0	-1	1051	1050
COMPHET_DEL_445_1000	fuzzy	1	1301	1	0	1301	1301
COMPHET_DEL_445_1000	fuzzy	2	1001	0	-1	1001	1000
DEL_400_50	fuzzy	1	1001	0	-1	1001	1000
COMPHET_DEL_707_50	fuzzy	1	1001	1	0	1001	1001
COMPHET_DEL_254_500	fuzzy	1	1151	1	0	1151	1151
COMPHET_DEL_254_500	fuzzy	2	1002	0	-1	1001	1001
INV_650_50	fuzzy	1	1054	0	-3	1051	1051
DUP_364_200	fuzzy	1	1201	1	0	1201	1201
COMPHET_DEL_159_1000	fuzzy	1	1301	1	0	1301	1301
COMPHET_DEL_159_1000	fuzzy	2	1001	0	-1	1001	1000
COMPHET_DEL_142_1000	fuzzy	1	1301	1	0	1301	1301
COMPHET_DEL_142_1000	fuzzy	2	1001	0	0	1001	1001
INV_214_200	fuzzy	1	1202	0	-1	1202	1201
COMPHET_DEL_7_50	fuzzy	1	1001	0	-1	1001	1000
DEL_735_1000	fuzzy	1	1001	0	0	1001	1001
DEL_571_500	fuzzy	1	1001	0	-2	1001	999
SHIFTED_COMPHET_20_50	fuzzy	1	1231	0	0	1231	1231
SHIFTED_COMPHET_20_50	fuzzy	2	1181	1	0	1181	1181
INV_150_50	fuzzy	1	1051	1	-1	1051	1050
COMPHET_DEL_607_50	fuzzy	1	1016	1	0	1016	1016
SHIFTED_COMPHET_457_50	fuzzy	1	1181	0	-1	1181	1180
INV_350_50	fuzzy	1	1051	0	0	1051	1051
INV_14_200	fuzzy	1	1201	0	-1	1201	1200
INV_250_50	fuzzy	1	1051	0	0	1051	1051
INV_403_500	fuzzy	1	1502	0	-1	1502	1501
COMPHET_DEL_288_500	fuzzy	1	1151	1	-1	1151	1150
COMPHET_DEL_288_500	fuzzy	2	1001	0	-1	1001	1000
DEL_600_50	fuzzy	1	1001	0	-1	1001	1000
COMPHET_DEL_407_50	fuzzy	1	1016	1	0	1016	1016
COMPHET_DEL_107_50	fuzzy	1	1016	0	0	1016	1016
DUP_764_200	fuzzy	1	1401	0	0	1401	1401
DEL_0_50	fuzzy	1	1001	0	0	1001	1001
INV_796_500	fuzzy	1	1501	0	0	1501	1501
INV_796_500	fuzzy	2	1504	1	-3	1504	1501
DEL_235_1000	fuzzy	1	1001	0	0	1001	1001
INV_632_500	fuzzy	1	1501	0	0	1501	1501
INV_632_500	fuzzy	2	1505	1	-1	1505	1504
DEL_24_200	fuzzy	1	1201	1	0	1201	1201
DEL_24_200	fuzzy	2	1001	0	0	1001	1001
INV_314_200	fuzzy	1	1202	0	0	1202	1202
SHIFTED_COMPHET_382_500	fuzzy	1	1951	0	0	1951	1951
SHIFTED_COMPHET_382_500	fuzzy	2	1451	1	0	1451	1451
DUP_450_50	fuzzy	1	1101	0	-1	1101	1100
SHIFTED_COMPHET_657_50	fuzzy	1	1231	0	0	1231	1231
DUP_596_500	fuzzy	1	2001	1	-2	2001	1999
DUP_596_500	fuzzy	2	1501	0	-1	1501	1500
SHIFTED_COMPHET_557_50	fuzzy	1	1232	0	-2	1231	1230
SHIFTED_COMPHET_557_50	fuzzy	2	1181	1	-1	1181	1180
DEL_200_50	fuzzy	1	1001	0	0	1001	1001
DEL_77_1000	fuzzy	1	1001	0	0	1001	1001
DUP_650_50	fuzzy	1	1101	0	0	1101	1101
DUP_317_50	fuzzy	1	1101	0	0	1101	1101
INV_775_200	fuzzy	1	1201	1	-2	1201	1199
SHIFTED_COMPHET_357_50	fuzzy	1	1181	0	0	1181	1181
DEL_123_1000	fuzzy	1	2001	1	-1	2001	2000
DEL_123_1000	fuzzy	2	1001	0	0	1001	1001
DUP_464_200	fuzzy	1	1401	0	-1	1401	1400
DEL_100_50	fuzzy	1	1051	1	-1	1051	1050
DEL_100_50	fuzzy	2	1001	0	-1	1001	1000
DUP_750_50	fuzzy	1	1101	1	-1	1101	1100
DUP_750_50	fuzzy	2	1051	0	0	1051	1051
DUP_439_200	fuzzy	1	1401	0	0	1401	1401
DUP_439_200	fuzzy	2	1201	1	0	1201	1201
DEL_657_200	fuzzy	1	1001	0	0	1001	1001
SHIFTED_COMPHET_57_50	fuzzy	1	1243	1	-16	1230	1228
SHIFTED_COMPHET_57_50	fuzzy	2	1181	0	-1	1181	1180
COMPHET_DEL_539_200	fuzzy	1	1074	1	-16	1061	1058
COMPHET_DEL_539_200	fuzzy	2	1001	0	0	1001	1001
DEL_300_50	fuzzy	1	1001	0	0	1001	1001
