VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
COMPHET_DEL_507_50	ITER_POA	1	599	1	-1	599	599
DUP_118_50	ITER_POA	1	1101	0	-1	1101	1100
DUP_318_50	ITER_POA	1	528	0	-143	496	396
COMPHET_DEL_560_1000	ITER_POA	1	1301	0	0	1301	1301
COMPHET_DEL_278_500	ITER_POA	1	1151	1	0	1151	1151
DEL_100_50	ITER_POA	1	1051	1	-1	1051	1050
DEL_635_1000	ITER_POA	1	1001	0	0	1001	1001
COMPHET_DEL_42_1000	ITER_POA	1	1301	1	0	1301	1301
COMPHET_DEL_442_1000	ITER_POA	1	1301	0	0	1301	1301
SHIFTED_COMPHET_757_50	ITER_POA	1	1231	1	-2	1231	1229
COMPHET_DEL_360_50	ITER_POA	1	1001	0	0	1001	1001
COMPHET_DEL_578_500	ITER_POA	1	1151	1	0	1151	1151
DUP_364_200	ITER_POA	1	1401	0	0	1401	1401
DEL_235_1000	ITER_POA	1	1001	0	0	1001	1001
COMPHET_DEL_678_500	ITER_POA	1	1151	1	0	1151	1151
COMPHET_DEL_142_1000	ITER_POA	1	1301	1	0	1301	1301
SHIFTED_COMPHET_57_50	ITER_POA	1	1231	1	0	1231	1231
DEL_539_500	ITER_POA	1	1501	0	-1	1501	1500
COMPHET_DEL_478_500	ITER_POA	1	1151	1	0	1151	1151
COMPHET_DEL_346_50	ITER_POA	1	1001	0	0	1001	1001
DUP_710_500	ITER_POA	1	2001	0	-1	2001	2000
DUP_196_500	ITER_POA	1	2001	0	0	2001	2001
DEL_735_1000	ITER_POA	1	1001	0	0	1001	1001
SHIFTED_COMPHET_557_50	ITER_POA	1	1231	0	-1	1231	1230
SHIFTED_COMPHET_657_50	ITER_POA	1	1231	0	0	1231	1231
COMPHET_DEL_7_50	ITER_POA	1	1001	0	-1	1001	1000
INV_503_50	ITER_POA	1	1051	1	0	1051	1051
DEL_271_500	ITER_POA	1	1501	0	0	1501	1501
COMPHET_DEL_192_1000	ITER_POA	1	1301	0	0	1301	1301
DUP_750_50	ITER_POA	1	1101	1	-1	1101	1100
SHIFTED_COMPHET_754_50	ITER_POA	1	1231	0	0	1231	1231
DUP_339_200	ITER_POA	1	1401	1	0	1401	1401
COMPHET_DEL_592_1000	ITER_POA	1	1301	0	-1	1301	1300
DUP_464_200	ITER_POA	1	1401	0	-1	1401	1400
DUP_602_1000	ITER_POA	1	3001	0	-3	3001	2998
COMPHET_DEL_78_500	ITER_POA	1	1151	1	-1	1151	1150
COMPHET_DEL_525_50	ITER_POA	1	1001	1	0	1001	1001
DUP_481_1000	ITER_POA	1	3001	1	0	3001	3001
DEL_771_500	ITER_POA	1	896	0	0	896	896
SHIFTED_COMPHET_81_1000	ITER_POA	1	2752	0	0	2752	2752
SHIFTED_COMPHET_157_50	ITER_POA	1	1231	1	0	1231	1231
DUP_550_50	ITER_POA	1	1101	0	0	1101	1101
DUP_210_1000	ITER_POA	1	3001	1	-2	3001	2999
DEL_400_50	ITER_POA	1	1051	1	0	1051	1051
DUP_383_50	ITER_POA	1	1101	0	0	1101	1101
SHIFTED_COMPHET_789_200	ITER_POA	1	1471	1	0	1471	1471
SHIFTED_COMPHET_621_200	ITER_POA	1	1471	1	-3	1471	1468
DUP_264_200	ITER_POA	1	997	1	-4	997	997
DUP_264_200	ITER_POA	2	565	0	-1	565	565
COMPHET_DEL_392_1000	ITER_POA	1	2778	0	-847	2159	1965
COMPHET_DEL_392_1000	ITER_POA	2	1301	0	0	1301	1301
DEL_597_500	ITER_POA	1	1001	0	0	1001	1001
DUP_50_50	ITER_POA	1	1101	1	0	1101	1101
INV_446_200	ITER_POA	1	1203	0	-1	1203	1202
DUP_150_50	ITER_POA	1	1101	0	0	1101	1101
COMPHET_DEL_792_1000	ITER_POA	1	1301	1	-1	1301	1300
COMPHET_DEL_339_200	ITER_POA	1	1061	0	-2	1061	1059
COMPHET_DEL_364_200	ITER_POA	1	1061	1	0	1061	1061
COMPHET_DEL_542_1000	ITER_POA	1	1301	0	0	1301	1301
INV_214_200	ITER_POA	1	1202	0	-1	1202	1201
DEL_754_200	ITER_POA	1	1201	1	-1	1201	1200
DUP_60_200	ITER_POA	1	1401	0	0	1401	1401
DUP_664_200	ITER_POA	1	1401	1	0	1401	1401
DEL_471_500	ITER_POA	1	1501	0	0	1501	1501
COMPHET_DEL_742_1000	ITER_POA	1	577	0	-136	501	446
INV_731_1000	ITER_POA	1	625	1	-154	553	474
DEL_300_50	ITER_POA	1	1051	1	-1	1051	1050
DEL_489_200	ITER_POA	1	1201	1	0	1201	1201
DEL_600_50	ITER_POA	1	575	0	-2	575	575
DEL_71_500	ITER_POA	1	1501	0	0	1501	1501
INV_617_1000	ITER_POA	1	2380	1	0	2380	2380
DEL_171_500	ITER_POA	1	1501	0	0	1501	1501
DUP_131_1000	ITER_POA	1	3001	0	-1	3001	3000
INV_18_200	ITER_POA	1	1201	1	-2	1201	1199
SHIFTED_COMPHET_239_500	ITER_POA	1	1952	0	0	1952	1952
DEL_700_50	ITER_POA	1	1051	1	0	1051	1051
COMPHET_DEL_492_1000	ITER_POA	1	1301	0	0	1301	1301
DEL_96_50	ITER_POA	1	645	1	-2	645	644
SHIFTED_COMPHET_221_200	ITER_POA	1	1471	1	0	1471	1471
DUP_468_50	ITER_POA	1	1101	0	-2	1101	1099
INV_567_1000	ITER_POA	1	2001	0	0	2001	2001
COMPHET_DEL_342_1000	ITER_POA	1	1301	1	0	1301	1301
COMPHET_DEL_717_1000	ITER_POA	1	1301	1	0	1301	1301
SHIFTED_COMPHET_107_50	ITER_POA	1	1231	1	0	1231	1231
DEL_139_200	ITER_POA	1	1201	1	0	1201	1201
DUP_64_200	ITER_POA	1	1401	0	0	1401	1401
INV_697_200	ITER_POA	1	934	0	-4	934	934
DEL_671_500	ITER_POA	1	1501	0	-1	1501	1500
COMPHET_DEL_224_1000	ITER_POA	1	1301	1	-1	1301	1300
DEL_535_1000	ITER_POA	1	2001	1	-2	2001	1999
INV_200_50	ITER_POA	1	1051	0	0	1051	1051
SHIFTED_COMPHET_721_200	ITER_POA	1	1471	1	-1	1471	1470
SHIFTED_COMPHET_47_200	ITER_POA	1	1471	0	-1	1471	1470
DEL_740_50	ITER_POA	1	1001	0	0	1001	1001
COMPHET_DEL_118_50	ITER_POA	1	1011	0	-5	1011	1011
SHIFTED_COMPHET_253_50	ITER_POA	1	1231	1	-2	1231	1229
COMPHET_DEL_664_200	ITER_POA	1	1061	1	0	1061	1061
DEL_157_200	ITER_POA	1	1201	0	-1	1201	1200
INV_85_1000	ITER_POA	1	1005	0	-3	1005	1005
DEL_371_500	ITER_POA	1	1501	1	0	1501	1501
COMPHET_DEL_564_200	ITER_POA	1	1061	1	0	1061	1061
