VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
COMPHET_DEL_307_50	TRUE_HAP	1	1018	1	-2	1016	1016
INV_289_200	TRUE_HAP	1	1201	0	0	1201	1201
COMPHET_DEL_7_50	TRUE_HAP	1	1016	1	0	1016	1016
DEL_735_1000	TRUE_HAP	1	1006	0	-3	1006	1003
COMPHET_DEL_407_50	TRUE_HAP	1	1030	0	-14	1025	1018
COMPHET_DEL_107_50	TRUE_HAP	1	1016	0	0	1016	1016
INV_650_50	TRUE_HAP	1	1051	0	0	1051	1051
INV_482_50	TRUE_HAP	1	1051	0	-1	1051	1050
COMPHET_DEL_507_50	TRUE_HAP	1	1016	1	-1	1016	1015
DEL_3_1000	TRUE_HAP	1	1001	0	-1	1001	1000
INV_718_50	TRUE_HAP	1	1052	1	-1	1051	1051
COMPHET_DEL_546_500	TRUE_HAP	1	1001	0	0	1001	1001
COMPHET_DEL_546_500	TRUE_HAP	2	1151	1	-1	1151	1150
DEL_200_50	TRUE_HAP	1	1001	0	0	1001	1001
INV_696_500	TRUE_HAP	1	1531	0	-18	1526	1514
COMPHET_DEL_392_1000	TRUE_HAP	1	1302	0	-1	1301	1301
COMPHET_DEL_392_1000	TRUE_HAP	2	1001	1	0	1001	1001
COMPHET_DEL_607_50	TRUE_HAP	1	1016	1	0	1016	1016
COMPHET_DEL_489_50	TRUE_HAP	1	1019	1	-8	1013	1011
DEL_167_1000	TRUE_HAP	1	1012	0	-6	1010	1006
DEL_167_1000	TRUE_HAP	2	2001	1	-1	2001	2000
DEL_571_500	TRUE_HAP	1	1001	0	0	1001	1001
COMPHET_DEL_778_500	TRUE_HAP	1	1004	0	-2	1002	1002
COMPHET_DEL_778_500	TRUE_HAP	2	1153	1	-1	1152	1152
DEL_235_1000	TRUE_HAP	1	1001	0	0	1001	1001
DUP_396_500	TRUE_HAP	1	2001	0	0	2001	2001
DUP_396_500	TRUE_HAP	2	1501	1	-1	1501	1500
INV_314_200	TRUE_HAP	1	1202	0	0	1202	1202
SHIFTED_COMPHET_732_50	TRUE_HAP	1	1231	0	0	1231	1231
SHIFTED_COMPHET_732_50	TRUE_HAP	2	1181	1	-1	1181	1180
SHIFTED_COMPHET_157_50	TRUE_HAP	1	1181	0	0	1181	1181
SHIFTED_COMPHET_157_50	TRUE_HAP	2	1231	1	0	1231	1231
INV_14_200	TRUE_HAP	1	1201	0	-1	1201	1200
INV_14_200	TRUE_HAP	2	1202	1	-2	1201	1200
SHIFTED_COMPHET_39_50	TRUE_HAP	1	1180	0	-1	1180	1179
SHIFTED_COMPHET_39_50	TRUE_HAP	2	1232	1	-1	1231	1231
INV_414_200	TRUE_HAP	1	1201	0	-2	1201	1199
INV_414_200	TRUE_HAP	2	1201	1	0	1201	1201
SHIFTED_COMPHET_647_50	TRUE_HAP	1	1181	0	-1	1181	1180
SHIFTED_COMPHET_647_50	TRUE_HAP	2	1231	1	0	1231	1231
COMPHET_DEL_189_200	TRUE_HAP	1	1061	0	-1	1061	1060
COMPHET_DEL_189_200	TRUE_HAP	2	1001	1	0	1001	1001
COMPHET_DEL_207_50	TRUE_HAP	1	1016	1	0	1016	1016
COMPHET_DEL_642_1000	TRUE_HAP	1	1301	0	-2	1301	1299
COMPHET_DEL_642_1000	TRUE_HAP	2	1001	1	-2	1001	999
COMPHET_DEL_578_500	TRUE_HAP	1	1001	0	-1	1001	1000
COMPHET_DEL_578_500	TRUE_HAP	2	1151	1	0	1151	1151
DEL_35_1000	TRUE_HAP	1	1005	0	-3	1003	1002
COMPHET_DEL_139_50	TRUE_HAP	1	1016	0	-1	1016	1015
COMPHET_DEL_689_50	TRUE_HAP	1	1016	1	-1	1016	1015
COMPHET_DEL_792_1000	TRUE_HAP	1	1001	0	0	1001	1001
COMPHET_DEL_792_1000	TRUE_HAP	2	1301	1	-1	1301	1300
COMPHET_DEL_368_200	TRUE_HAP	1	1001	0	0	1001	1001
COMPHET_DEL_368_200	TRUE_HAP	2	1061	1	-1	1061	1060
INV_250_50	TRUE_HAP	1	1052	0	-1	1051	1051
DEL_300_50	TRUE_HAP	1	1000	0	0	1000	1000
DEL_300_50	TRUE_HAP	2	1053	1	-2	1052	1051
DUP_217_1000	TRUE_HAP	1	3083	0	-44	3060	3040
DEL_739_500	TRUE_HAP	1	1501	0	-1	1501	1500
DEL_739_500	TRUE_HAP	2	1001	1	0	1001	1001
COMPHET_DEL_442_1000	TRUE_HAP	1	1301	0	0	1301	1301
COMPHET_DEL_442_1000	TRUE_HAP	2	1001	1	0	1001	1001
COMPHET_DEL_192_1000	TRUE_HAP	1	1301	0	0	1301	1301
COMPHET_DEL_192_1000	TRUE_HAP	2	1001	1	0	1001	1001
DEL_0_50	TRUE_HAP	1	1001	0	0	1001	1001
DEL_0_50	TRUE_HAP	2	1051	1	0	1051	1051
COMPHET_DEL_592_1000	TRUE_HAP	1	1301	0	-1	1301	1300
COMPHET_DEL_592_1000	TRUE_HAP	2	1002	1	-1	1001	1001
DEL_175_50	TRUE_HAP	1	1001	0	0	1001	1001
DEL_175_50	TRUE_HAP	2	1051	1	-1	1051	1050
COMPHET_DEL_692_1000	TRUE_HAP	1	1301	0	0	1301	1301
COMPHET_DEL_692_1000	TRUE_HAP	2	1001	1	0	1001	1001
INV_510_1000	TRUE_HAP	1	2001	0	0	2001	2001
INV_510_1000	TRUE_HAP	2	2002	1	-1	2001	2001
COMPHET_DEL_742_1000	TRUE_HAP	1	1002	0	-1	1001	1001
COMPHET_DEL_742_1000	TRUE_HAP	2	1302	1	-3	1301	1299
INV_350_50	TRUE_HAP	1	1064	0	-8	1062	1058
