VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
COMPHET_DEL_418_50	ITER_POA	1	1001	0	-1	1001	1000
COMPHET_DEL_768_200	ITER_POA	1	1061	1	-1	1061	1060
COMPHET_DEL_592_1000	ITER_POA	1	1301	0	-1	1301	1300
COMPHET_DEL_246_200	ITER_POA	1	1061	0	-1	1061	1060
COMPHET_DEL_564_200	ITER_POA	1	1061	1	0	1061	1061
SHIFTED_COMPHET_46_1000	ITER_POA	1	2751	1	-1	2751	2750
SHIFTED_COMPHET_364_200	ITER_POA	1	1471	0	-1	1471	1470
SHIFTED_COMPHET_211_200	ITER_POA	1	1471	0	-2	1471	1469
COMPHET_DEL_196_1000	ITER_POA	1	1301	0	-1	1301	1300
SHIFTED_COMPHET_50_50	ITER_POA	1	1231	0	-1	1231	1230
SHIFTED_COMPHET_264_200	ITER_POA	1	1471	0	0	1471	1471
COMPHET_DEL_328_500	ITER_POA	1	1151	1	0	1151	1151
SHIFTED_COMPHET_517_1000	ITER_POA	1	2751	1	-1	2751	2750
DUP_153_1000	ITER_POA	1	3001	0	-1	3001	3000
SHIFTED_COMPHET_382_500	ITER_POA	1	1951	0	0	1951	1951
SHIFTED_COMPHET_439_50	ITER_POA	1	1231	0	0	1231	1231
DUP_150_200	ITER_POA	1	1401	1	0	1401	1401
SHIFTED_COMPHET_96_500	ITER_POA	1	1951	0	0	1951	1951
DUP_275_50	ITER_POA	1	1101	0	0	1101	1101
COMPHET_DEL_71_500	ITER_POA	1	1151	1	-3	1151	1148
COMPHET_DEL_735_1000	ITER_POA	1	1301	0	0	1301	1301
DEL_718_200	ITER_POA	1	1201	0	0	1201	1201
COMPHET_DEL_207_500	ITER_POA	1	1151	1	0	1151	1151
SHIFTED_COMPHET_275_50	ITER_POA	1	1231	0	0	1231	1231
DUP_411_50	ITER_POA	1	1101	1	0	1101	1101
COMPHET_DEL_514_500	ITER_POA	1	1151	1	-1	1151	1150
SHIFTED_COMPHET_143_50	ITER_POA	1	1231	1	0	1231	1231
SHIFTED_COMPHET_371_500	ITER_POA	1	1951	0	0	1951	1951
DUP_368_1000	ITER_POA	1	3001	1	0	3001	3001
DEL_647_200	ITER_POA	1	1201	0	0	1201	1201
DUP_407_500	ITER_POA	1	2001	1	0	2001	2001
COMPHET_DEL_146_1000	ITER_POA	1	1301	0	-1	1301	1300
DEL_597_50	ITER_POA	1	1051	1	0	1051	1051
DEL_354_50	ITER_POA	1	1051	0	0	1051	1051
COMPHET_DEL_114_500	ITER_POA	1	1151	1	0	1151	1151
DEL_554_50	ITER_POA	1	1051	0	-1	1051	1050
COMPHET_DEL_78_1000	ITER_POA	1	1301	0	0	1301	1301
COMPHET_DEL_47_200	ITER_POA	1	1061	0	0	1061	1061
SHIFTED_COMPHET_664_500	ITER_POA	1	1951	1	-1	1951	1950
COMPHET_DEL_178_1000	ITER_POA	1	1301	0	0	1301	1301
COMPHET_DEL_375_200	ITER_POA	1	1061	1	0	1061	1061
SHIFTED_COMPHET_482_500	ITER_POA	1	1951	0	0	1951	1951
DUP_189_1000	ITER_POA	1	3001	1	-1	3001	3000
DEL_222_50	ITER_POA	1	1051	0	-1	1051	1050
SHIFTED_COMPHET_557_500	ITER_POA	1	1951	0	-1	1951	1950
SHIFTED_COMPHET_14_500	ITER_POA	1	1951	0	0	1951	1951
