VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
COMPHET_DEL_207_50	KMEANS	1	1016	1	0	1016	1016
INV_450_50	KMEANS	1	1051	1	0	1051	1051
DEL_635_1000	KMEANS	1	1001	0	0	1001	1001
DEL_100_50	KMEANS	1	1002	0	-2	1001	1000
SHIFTED_COMPHET_57_50	KMEANS	1	1181	0	-1	1181	1180
COMPHET_DEL_231_1000	KMEANS	1	1020	0	-19	1001	1001
SHIFTED_COMPHET_757_50	KMEANS	1	1231	1	-2	1231	1229
COMPHET_DEL_578_500	KMEANS	1	1151	1	0	1151	1151
COMPHET_DEL_539_200	KMEANS	1	1061	1	-2	1061	1059
COMPHET_DEL_539_200	KMEANS	2	1001	0	0	1001	1001
COMPHET_DEL_307_50	KMEANS	1	1001	0	0	1001	1001
COMPHET_DEL_307_50	KMEANS	2	1000	1	-45	987	984
DEL_271_500	KMEANS	1	1005	1	-4	1001	1001
DUP_54_50	KMEANS	1	1101	0	0	1101	1101
DUP_54_50	KMEANS	2	1051	1	0	1051	1051
COMPHET_DEL_78_500	KMEANS	1	1001	0	0	1001	1001
SHIFTED_COMPHET_457_50	KMEANS	1	1235	1	-5	1231	1230
DEL_735_1000	KMEANS	1	1001	0	0	1001	1001
INV_550_50	KMEANS	1	1051	0	-1	1051	1050
SHIFTED_COMPHET_657_50	KMEANS	1	1195	1	-14	1181	1181
DUP_432_200	KMEANS	1	1401	1	0	1401	1401
DUP_432_200	KMEANS	2	1166	0	-52	1159	1156
INV_50_50	KMEANS	1	1051	0	0	1051	1051
SHIFTED_COMPHET_175_200	KMEANS	1	1471	1	-1	1471	1470
SHIFTED_COMPHET_175_200	KMEANS	2	1273	0	-4	1271	1269
INV_789_500	KMEANS	1	1501	1	-1	1501	1500
INV_789_500	KMEANS	2	1501	0	0	1501	1501
INV_314_200	KMEANS	1	1205	0	0	1205	1205
COMPHET_DEL_192_1000	KMEANS	1	1301	0	0	1301	1301
COMPHET_DEL_192_1000	KMEANS	2	1001	1	0	1001	1001
COMPHET_DEL_224_1000	KMEANS	1	1301	1	-1	1301	1300
COMPHET_DEL_224_1000	KMEANS	2	1001	0	-2	1001	999
COMPHET_DEL_678_500	KMEANS	1	1151	1	0	1151	1151
INV_514_200	KMEANS	1	1201	0	-1	1201	1200
DEL_35_1000	KMEANS	1	1001	0	0	1001	1001
COMPHET_DEL_707_50	KMEANS	1	1003	0	-46	990	983
COMPHET_DEL_707_50	KMEANS	2	1001	1	0	1001	1001
DEL_725_200	KMEANS	1	1001	0	-1	1001	1000
COMPHET_DEL_478_500	KMEANS	1	1151	1	0	1151	1151
COMPHET_DEL_478_500	KMEANS	2	1001	0	0	1001	1001
SHIFTED_COMPHET_257_50	KMEANS	1	1197	0	-18	1180	1180
SHIFTED_COMPHET_257_50	KMEANS	2	941	1	-163	925	848
INV_350_50	KMEANS	1	1055	1	-6	1050	1050
COMPHET_DEL_178_500	KMEANS	1	1156	0	-11	1149	1147
COMPHET_DEL_507_50	KMEANS	1	1020	1	-13	1013	1010
DEL_67_1000	KMEANS	1	1001	1	0	1001	1001
DEL_67_1000	KMEANS	2	2001	0	0	2001	2001
DEL_57_200	KMEANS	1	1002	0	-1	1001	1001
SHIFTED_COMPHET_381_1000	KMEANS	1	2325	1	-171	2214	2159
SHIFTED_COMPHET_381_1000	KMEANS	2	1146	1	-78	1144	1137
INV_750_50	KMEANS	1	1051	1	0	1051	1051
DEL_235_1000	KMEANS	1	1001	0	0	1001	1001
COMPHET_DEL_407_50	KMEANS	1	1003	0	-8	998	998
DUP_218_500	KMEANS	1	1515	0	-17	1500	1499
INV_650_50	KMEANS	1	1051	1	0	1051	1051
INV_650_50	KMEANS	2	889	1	-176	887	877
SHIFTED_COMPHET_467_200	KMEANS	1	1319	1	-58	1268	1264
SHIFTED_COMPHET_467_200	KMEANS	2	1172	1	-123	1165	1155
INV_150_50	KMEANS	1	1051	0	0	1051	1051
DUP_160_200	KMEANS	1	1200	1	-18	1193	1190
DUP_160_200	KMEANS	2	1375	0	-28	1375	1373
