VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
DEL_596_50	abPOA	1	1051	1	0	1051	1051
COMPHET_DEL_707_50	abPOA	1	1007	1	-6	1001	1001
COMPHET_DEL_175_50	abPOA	1	1016	0	0	1016	1016
INV_450_50	abPOA	1	1051	1	0	1051	1051
INV_650_50	abPOA	1	1051	1	0	1051	1051
SHIFTED_COMPHET_257_50	abPOA	1	1230	1	-16	1226	1219
INV_350_50	abPOA	1	1056	0	-7	1051	1049
INV_514_200	abPOA	1	1201	0	-1	1201	1200
INV_754_500	abPOA	1	1501	0	-1	1501	1500
INV_750_50	abPOA	1	1051	0	-2	1051	1049
COMPHET_DEL_78_500	abPOA	1	1152	1	-3	1151	1149
COMPHET_DEL_78_500	abPOA	2	1001	0	0	1001	1001
COMPHET_DEL_307_50	abPOA	1	1001	0	0	1001	1001
DEL_146_200	abPOA	1	1201	0	0	1201	1201
COMPHET_DEL_192_1000	abPOA	1	1301	0	0	1301	1301
COMPHET_DEL_192_1000	abPOA	2	1001	1	0	1001	1001
DEL_635_1000	abPOA	1	1001	0	0	1001	1001
COMPHET_DEL_207_50	abPOA	1	1016	1	0	1016	1016
DEL_547_200	abPOA	1	1201	1	0	1201	1201
DEL_547_200	abPOA	2	1001	0	-2	1001	999
DEL_400_50	abPOA	1	1051	1	0	1051	1051
DEL_400_50	abPOA	2	1001	0	-1	1001	1000
INV_374_1000	abPOA	1	2001	0	-1	2001	2000
DEL_0_50	abPOA	1	1001	0	0	1001	1001
INV_31_1000	abPOA	1	2068	1	-108	1990	1971
INV_150_50	abPOA	1	1051	1	-1	1051	1050
COMPHET_DEL_578_500	abPOA	1	1151	1	0	1151	1151
COMPHET_DEL_578_500	abPOA	2	1003	0	-4	1001	999
DUP_503_50	abPOA	1	1051	0	0	1051	1051
COMPHET_DEL_678_500	abPOA	1	1151	1	0	1151	1151
SHIFTED_COMPHET_321_200	abPOA	1	1475	1	-4	1471	1471
INV_154_500	abPOA	1	1503	0	-3	1502	1501
SHIFTED_COMPHET_757_50	abPOA	1	1231	1	-2	1231	1229
SHIFTED_COMPHET_757_50	abPOA	2	1181	0	0	1181	1181
INV_781_200	abPOA	1	1201	1	-1	1201	1200
INV_781_200	abPOA	2	1201	0	0	1201	1201
SHIFTED_COMPHET_674_500	abPOA	1	1951	1	-1	1951	1950
SHIFTED_COMPHET_674_500	abPOA	2	1451	0	0	1451	1451
DEL_511_50	abPOA	1	1001	0	0	1001	1001
SHIFTED_COMPHET_457_50	abPOA	1	1235	1	-5	1231	1230
DUP_224_500	abPOA	1	2001	1	-1	2001	2000
DUP_224_500	abPOA	2	1501	0	-1	1501	1500
SHIFTED_COMPHET_657_50	abPOA	1	1181	1	0	1181	1181
DEL_300_50	abPOA	1	1001	0	0	1001	1001
DEL_735_1000	abPOA	1	1001	0	0	1001	1001
COMPHET_DEL_407_50	abPOA	1	1001	0	0	1001	1001
INV_796_50	abPOA	1	1051	0	0	1051	1051
DEL_271_500	abPOA	1	1510	0	-13	1499	1499
DEL_271_500	abPOA	2	1001	1	0	1001	1001
DEL_100_50	abPOA	1	1051	1	-1	1051	1050
DEL_100_50	abPOA	2	1001	0	-1	1001	1000
COMPHET_DEL_589_50	abPOA	1	1016	1	0	1016	1016
COMPHET_DEL_592_1000	abPOA	1	1301	0	-1	1301	1300
COMPHET_DEL_592_1000	abPOA	2	1001	1	0	1001	1001
INV_211_200	abPOA	1	1198	1	-58	1184	1157
SHIFTED_COMPHET_57_50	abPOA	1	1226	1	-5	1226	1226
SHIFTED_COMPHET_57_50	abPOA	2	1181	0	-1	1181	1180
DEL_710_1000	abPOA	1	1001	0	0	1001	1001
DUP_450_50	abPOA	1	1101	0	-1	1101	1100
INV_360_500	abPOA	1	1501	0	0	1501	1501
INV_360_500	abPOA	2	1501	1	0	1501	1501
INV_511_50	abPOA	1	1055	0	-5	1051	1050
COMPHET_DEL_507_50	abPOA	1	1001	0	0	1001	1001
DEL_257_200	abPOA	1	1001	0	0	1001	1001
DUP_664_200	abPOA	1	1398	1	-5	1397	1397
SHIFTED_COMPHET_654_50	abPOA	1	1231	0	-1	1231	1230
SHIFTED_COMPHET_654_50	abPOA	2	1181	1	0	1181	1181
DUP_764_200	abPOA	1	1401	0	0	1401	1401
SHIFTED_COMPHET_157_50	abPOA	1	1231	1	0	1231	1231
INV_17_500	abPOA	1	1501	0	0	1501	1501
INV_17_500	abPOA	2	1501	1	0	1501	1501
DEL_35_1000	abPOA	1	1001	0	0	1001	1001
INV_550_50	abPOA	1	1051	0	-1	1051	1050
COMPHET_DEL_503_50	abPOA	1	1014	0	-2	1014	1014
COMPHET_DEL_342_1000	abPOA	1	1301	1	0	1301	1301
COMPHET_DEL_342_1000	abPOA	2	1001	0	-1	1001	1000
COMPHET_DEL_667_200	abPOA	1	1001	1	0	1001	1001
INV_214_200	abPOA	1	1201	0	0	1201	1201
DUP_750_50	abPOA	1	1101	1	-1	1101	1100
COMPHET_DEL_7_50	abPOA	1	1001	0	-1	1001	1000
DUP_438_1000	abPOA	1	3001	1	0	3001	3001
DUP_438_1000	abPOA	2	2001	0	-1	2001	2000
SHIFTED_COMPHET_557_50	abPOA	1	1231	0	-1	1231	1230
DUP_296_500	abPOA	1	1954	0	-47	1954	1954
COMPHET_DEL_478_500	abPOA	1	1151	1	0	1151	1151
COMPHET_DEL_478_500	abPOA	2	1001	0	0	1001	1001
DUP_364_200	abPOA	1	1201	1	0	1201	1201
DEL_757_200	abPOA	1	1001	0	0	1001	1001
DEL_200_50	abPOA	1	1001	0	-1	1001	1000
DUP_54_50	abPOA	1	1101	0	0	1101	1101
DUP_54_50	abPOA	2	1051	1	0	1051	1051
COMPHET_DEL_142_1000	abPOA	1	1301	1	0	1301	1301
COMPHET_DEL_142_1000	abPOA	2	1001	0	0	1001	1001
COMPHET_DEL_642_1000	abPOA	1	1301	0	-2	1301	1299
COMPHET_DEL_642_1000	abPOA	2	1001	1	-2	1001	999
COMPHET_DEL_224_500	abPOA	1	1001	1	0	1001	1001
COMPHET_DEL_631_500	abPOA	1	1152	0	-1	1151	1151
COMPHET_DEL_631_500	abPOA	2	1001	1	0	1001	1001
INV_314_200	abPOA	1	1201	0	0	1201	1201
DEL_235_1000	abPOA	1	1001	0	0	1001	1001
COMPHET_DEL_61_500	abPOA	1	1151	0	-1	1151	1150
DUP_464_200	abPOA	1	1401	0	0	1401	1401
COMPHET_DEL_42_1000	abPOA	1	1302	1	-1	1301	1301
COMPHET_DEL_42_1000	abPOA	2	1005	0	-4	1001	1001
COMPHET_DEL_542_1000	abPOA	1	1301	0	0	1301	1301
COMPHET_DEL_542_1000	abPOA	2	1001	1	0	1001	1001
COMPHET_DEL_289_500	abPOA	1	1081	0	-71	1081	1080
SHIFTED_COMPHET_621_200	abPOA	1	1275	0	-5	1271	1270
DEL_518_1000	abPOA	1	2000	1	-1	2000	2000
DEL_518_1000	abPOA	2	1001	0	-1	1001	1000
COMPHET_DEL_178_500	abPOA	1	1153	0	-4	1151	1149
COMPHET_DEL_178_500	abPOA	2	1001	1	-1	1001	1000
INV_400_50	abPOA	1	1051	0	0	1051	1051
SHIFTED_COMPHET_110_1000	abPOA	1	2751	1	0	2751	2751
SHIFTED_COMPHET_110_1000	abPOA	2	1751	0	-1	1751	1750
SHIFTED_COMPHET_207_50	abPOA	1	1232	1	-3	1231	1229
INV_50_50	abPOA	1	1051	0	0	1051	1051
DEL_657_200	abPOA	1	1001	0	0	1001	1001
SHIFTED_COMPHET_357_50	abPOA	1	1231	1	-1	1231	1230
SHIFTED_COMPHET_357_50	abPOA	2	1181	0	0	1181	1181
DUP_564_200	abPOA	1	1401	0	0	1401	1401
COMPHET_DEL_107_50	abPOA	1	1016	0	0	1016	1016
SHIFTED_COMPHET_721_200	abPOA	1	1471	1	-1	1471	1470
SHIFTED_COMPHET_721_200	abPOA	2	1271	0	-2	1271	1269
COMPHET_DEL_450_50	abPOA	1	1016	1	0	1016	1016
SHIFTED_COMPHET_647_500	abPOA	1	1949	0	-22	1944	1934
COMPHET_DEL_607_50	abPOA	1	1003	0	-2	1001	1001
SHIFTED_COMPHET_788_1000	abPOA	1	2752	0	0	2752	2752
SHIFTED_COMPHET_788_1000	abPOA	2	1751	1	-1	1751	1750
DEL_500_50	abPOA	1	1006	0	-7	1001	999
INV_139_500	abPOA	1	1501	0	0	1501	1501
DUP_324_1000	abPOA	1	3001	0	0	3001	3001
DUP_324_1000	abPOA	2	2001	1	-1	2001	2000
DUP_350_50	abPOA	1	1101	0	-1	1101	1100
COMPHET_DEL_697_200	abPOA	1	1001	0	0	1001	1001
DEL_789_50	abPOA	1	1001	0	0	1001	1001
COMPHET_DEL_278_500	abPOA	1	1151	1	0	1151	1151
COMPHET_DEL_278_500	abPOA	2	1002	0	-1	1001	1001
COMPHET_DEL_92_1000	abPOA	1	1301	1	0	1301	1301
COMPHET_DEL_92_1000	abPOA	2	1001	0	-1	1001	1000
INV_614_200	abPOA	1	1200	1	-6	1198	1197
INV_582_1000	abPOA	1	2055	0	-89	1992	1975
DUP_550_50	abPOA	1	1101	0	0	1101	1101
DUP_150_50	abPOA	1	1101	0	0	1101	1101
DUP_150_50	abPOA	2	1051	1	-1	1051	1050
DUP_168_200	abPOA	1	1401	1	0	1401	1401
INV_414_200	abPOA	1	1201	0	-2	1201	1199
INV_414_200	abPOA	2	1201	1	0	1201	1201
SHIFTED_COMPHET_453_1000	abPOA	1	2753	0	-3	2751	2750
SHIFTED_COMPHET_453_1000	abPOA	2	1751	1	0	1751	1751
DUP_732_50	abPOA	1	1101	0	0	1101	1101
INV_596_50	abPOA	1	1051	0	0	1051	1051
DEL_571_500	abPOA	1	1001	0	-2	1001	999
INV_714_200	abPOA	1	1201	0	0	1201	1201
INV_714_200	abPOA	2	1201	1	0	1201	1201
DEL_57_200	abPOA	1	1001	0	-1	1001	1000
DUP_682_200	abPOA	1	1401	0	0	1401	1401
COMPHET_DEL_368_500	abPOA	1	1151	0	0	1151	1151
COMPHET_DEL_368_500	abPOA	2	1001	1	0	1001	1001
SHIFTED_COMPHET_221_200	abPOA	1	1466	1	-37	1452	1448
COMPHET_DEL_378_500	abPOA	1	1151	0	-1	1151	1150
COMPHET_DEL_378_500	abPOA	2	1001	1	0	1001	1001
COMPHET_DEL_664_200	abPOA	1	1061	1	0	1061	1061
COMPHET_DEL_664_200	abPOA	2	1001	0	0	1001	1001
COMPHET_DEL_564_200	abPOA	1	1057	1	-4	1057	1057
SHIFTED_COMPHET_703_200	abPOA	1	1373	1	-113	1268	1263
INV_114_200	abPOA	1	1201	0	0	1201	1201
INV_114_200	abPOA	2	1201	1	-1	1201	1200
DUP_474_200	abPOA	1	1401	0	0	1401	1401
DUP_64_200	abPOA	1	1401	0	-1	1401	1400
COMPHET_DEL_492_1000	abPOA	1	1301	0	0	1301	1301
COMPHET_DEL_492_1000	abPOA	2	1001	1	0	1001	1001
DEL_600_50	abPOA	1	1001	0	0	1001	1001
DUP_560_500	abPOA	1	1501	1	-1	1501	1500
COMPHET_DEL_550_50	abPOA	1	1001	0	0	1001	1001
INV_257_200	abPOA	1	1202	0	-4	1200	1199
COMPHET_DEL_792_1000	abPOA	1	1301	1	-1	1301	1300
COMPHET_DEL_792_1000	abPOA	2	1001	0	0	1001	1001
DUP_67_1000	abPOA	1	3001	0	-1	3001	3000
DUP_67_1000	abPOA	2	2001	1	0	2001	2001
INV_14_200	abPOA	1	1202	1	-4	1201	1198
COMPHET_DEL_464_200	abPOA	1	1061	0	0	1061	1061
DEL_371_500	abPOA	1	1501	1	0	1501	1501
DEL_371_500	abPOA	2	1001	0	-1	1001	1000
DUP_781_200	abPOA	1	1401	0	-1	1401	1400
DUP_164_200	abPOA	1	1401	0	0	1401	1401
DUP_395_1000	abPOA	1	2001	1	-2	2001	1999
INV_82_50	abPOA	1	1054	1	-4	1051	1050
DUP_203_1000	abPOA	1	3001	1	0	3001	3001
DUP_203_1000	abPOA	2	2001	0	-2	2001	1999
SHIFTED_COMPHET_196_500	abPOA	1	1952	1	-1	1952	1951
SHIFTED_COMPHET_196_500	abPOA	2	1451	0	0	1451	1451
DUP_50_50	abPOA	1	1101	1	0	1101	1101
DEL_688_1000	abPOA	1	2001	1	-2	2001	1999
DEL_688_1000	abPOA	2	1001	0	0	1001	1001
COMPHET_DEL_692_1000	abPOA	1	1301	0	0	1301	1301
COMPHET_DEL_692_1000	abPOA	2	1001	1	0	1001	1001
DEL_321_500	abPOA	1	1001	0	-2	1001	999
DUP_796_50	abPOA	1	1101	1	0	1101	1101
DEL_157_200	abPOA	1	1201	0	-1	1201	1200
SHIFTED_COMPHET_311_50	abPOA	1	1191	0	-22	1175	1175
COMPHET_DEL_242_1000	abPOA	1	1301	1	0	1301	1301
COMPHET_DEL_242_1000	abPOA	2	1001	0	0	1001	1001
COMPHET_DEL_742_1000	abPOA	1	1301	1	-2	1301	1299
COMPHET_DEL_742_1000	abPOA	2	1001	0	0	1001	1001
INV_547_200	abPOA	1	1201	0	0	1201	1201
INV_547_200	abPOA	2	1201	1	0	1201	1201
INV_0_50	abPOA	1	1053	1	-7	1049	1048
INV_261_200	abPOA	1	1201	0	-1	1201	1200
INV_300_50	abPOA	1	1054	0	-4	1051	1050
COMPHET_DEL_732_50	abPOA	1	1016	1	0	1016	1016
COMPHET_DEL_442_1000	abPOA	1	1301	0	0	1301	1301
COMPHET_DEL_442_1000	abPOA	2	1001	1	0	1001	1001
DEL_671_500	abPOA	1	1501	0	-1	1501	1500
SHIFTED_COMPHET_121_200	abPOA	1	1273	0	-2	1271	1271
DEL_535_1000	abPOA	1	2001	1	-2	2001	1999
DEL_535_1000	abPOA	2	1001	0	0	1001	1001
INV_618_500	abPOA	1	1534	0	-76	1494	1465
COMPHET_DEL_750_50	abPOA	1	1015	1	-1	1015	1015
DUP_511_50	abPOA	1	1051	1	0	1051	1051
INV_146_200	abPOA	1	1202	1	-2	1201	1200
INV_146_200	abPOA	2	1201	0	0	1201	1201
COMPHET_DEL_364_200	abPOA	1	1061	1	0	1061	1061
DUP_211_200	abPOA	1	1401	0	0	1401	1401
INV_100_50	abPOA	1	1051	1	0	1051	1051
DUP_650_50	abPOA	1	1101	0	0	1101	1101
COMPHET_DEL_292_1000	abPOA	1	1301	0	0	1301	1301
COMPHET_DEL_292_1000	abPOA	2	1001	1	-1	1001	1000
DEL_654_200	abPOA	1	1198	0	-3	1198	1198
SHIFTED_COMPHET_421_200	abPOA	1	1279	0	-9	1271	1270
DUP_303_500	abPOA	1	2001	0	0	2001	2001
DUP_514_200	abPOA	1	1401	0	0	1401	1401
COMPHET_DEL_781_200	abPOA	1	1061	1	0	1061	1061
COMPHET_DEL_781_200	abPOA	2	1001	0	0	1001	1001
DUP_402_1000	abPOA	1	2016	1	-25	1999	1993
DUP_402_1000	abPOA	2	1914	0	-222	1892	1768
SHIFTED_COMPHET_503_50	abPOA	1	1181	0	-1	1181	1180
COMPHET_DEL_150_50	abPOA	1	1016	1	0	1016	1016
SHIFTED_COMPHET_21_200	abPOA	1	1471	1	-1	1471	1470
SHIFTED_COMPHET_21_200	abPOA	2	1271	0	0	1271	1271
SHIFTED_COMPHET_607_50	abPOA	1	1181	0	0	1181	1181
DEL_700_50	abPOA	1	1051	1	0	1051	1051
DEL_700_50	abPOA	2	1001	0	0	1001	1001
COMPHET_DEL_160_500	abPOA	1	1151	0	-1	1151	1150
COMPHET_DEL_160_500	abPOA	2	1001	1	0	1001	1001
SHIFTED_COMPHET_407_50	abPOA	1	1231	0	0	1231	1231
DUP_214_200	abPOA	1	1401	0	-1	1401	1400
SHIFTED_COMPHET_307_50	abPOA	1	1231	0	0	1231	1231
SHIFTED_COMPHET_307_50	abPOA	2	1181	1	-2	1181	1179
SHIFTED_COMPHET_589_50	abPOA	1	1198	0	-20	1181	1178
DEL_111_50	abPOA	1	1051	1	0	1051	1051
COMPHET_DEL_764_200	abPOA	1	1002	1	-3	1001	999
DUP_400_50	abPOA	1	1101	1	0	1101	1101
DUP_238_200	abPOA	1	1401	0	0	1401	1401
DUP_238_200	abPOA	2	1201	1	0	1201	1201
INV_657_200	abPOA	1	1201	0	0	1201	1201
INV_250_50	abPOA	1	1051	0	-1	1051	1050
COMPHET_DEL_511_50	abPOA	1	1016	1	0	1016	1016
COMPHET_DEL_350_50	abPOA	1	1016	0	-1	1016	1015
INV_157_200	abPOA	1	1194	0	0	1194	1194
INV_157_200	abPOA	2	1202	1	-1	1201	1201
DEL_703_500	abPOA	1	1501	1	0	1501	1501
DEL_703_500	abPOA	2	1001	0	0	1001	1001
DEL_607_200	abPOA	1	1002	0	-2	1001	1000
COMPHET_DEL_778_500	abPOA	1	1101	1	-50	1101	1101
SHIFTED_COMPHET_521_200	abPOA	1	1471	0	0	1471	1471
SHIFTED_COMPHET_521_200	abPOA	2	1271	1	0	1271	1271
DEL_71_500	abPOA	1	1501	0	0	1501	1501
DEL_71_500	abPOA	2	1001	1	-1	1001	1000
SHIFTED_COMPHET_45_1000	abPOA	1	2753	0	-1	2753	2752
SHIFTED_COMPHET_45_1000	abPOA	2	1751	1	0	1751	1751
COMPHET_DEL_650_50	abPOA	1	1016	1	0	1016	1016
DEL_207_200	abPOA	1	1201	1	0	1201	1201
DEL_207_200	abPOA	2	1001	0	0	1001	1001
COMPHET_DEL_64_200	abPOA	1	1061	0	-1	1061	1060
COMPHET_DEL_560_500	abPOA	1	1158	0	-8	1151	1150
COMPHET_DEL_560_500	abPOA	2	1001	1	0	1001	1001
INV_767_500	abPOA	1	1509	1	-25	1495	1490
DEL_471_500	abPOA	1	1501	0	0	1501	1501
DEL_471_500	abPOA	2	1001	1	0	1001	1001
SHIFTED_COMPHET_507_50	abPOA	1	1235	1	-4	1231	1231
SHIFTED_COMPHET_707_50	abPOA	1	1181	1	-1	1181	1180
DUP_353_1000	abPOA	1	3001	0	0	3001	3001
INV_624_1000	abPOA	1	2001	1	-2	2001	1999
INV_624_1000	abPOA	2	2001	0	0	2001	2001
COMPHET_DEL_50_50	abPOA	1	1016	1	-1	1016	1015
DUP_128_500	abPOA	1	2001	0	0	2001	2001
DUP_264_200	abPOA	1	1401	1	0	1401	1401
SHIFTED_COMPHET_550_50	abPOA	1	1231	1	0	1231	1231
DEL_335_1000	abPOA	1	2001	1	-1	2001	2000
DEL_335_1000	abPOA	2	1001	0	-1	1001	1000
COMPHET_DEL_682_200	abPOA	1	1001	1	0	1001	1001
SHIFTED_COMPHET_189_500	abPOA	1	1951	1	-1	1951	1950
SHIFTED_COMPHET_189_500	abPOA	2	1451	0	-1	1451	1450
DUP_596_50	abPOA	1	1101	1	-1	1101	1100
DUP_596_50	abPOA	2	1051	0	0	1051	1051
SHIFTED_COMPHET_267_500	abPOA	1	1951	1	-1	1951	1950
SHIFTED_COMPHET_267_500	abPOA	2	1451	0	0	1451	1451
SHIFTED_COMPHET_7_50	abPOA	1	1231	1	0	1231	1231
DEL_621_500	abPOA	1	1501	1	0	1501	1501
DEL_621_500	abPOA	2	1001	0	0	1001	1001
DEL_557_200	abPOA	1	1196	1	-10	1194	1193
DUP_114_200	abPOA	1	1201	0	0	1201	1201
INV_200_50	abPOA	1	1051	0	0	1051	1051
DEL_196_1000	abPOA	1	1001	0	0	1001	1001
DEL_589_200	abPOA	1	1001	0	0	1001	1001
SHIFTED_COMPHET_431_1000	abPOA	1	2751	0	0	2751	2751
SHIFTED_COMPHET_431_1000	abPOA	2	1751	1	0	1751	1751
DEL_771_500	abPOA	1	1501	0	0	1501	1501
DEL_771_500	abPOA	2	1001	1	-1	1001	1000
SHIFTED_COMPHET_761_500	abPOA	1	1951	0	0	1951	1951
SHIFTED_COMPHET_761_500	abPOA	2	1451	1	-1	1451	1450
INV_671_500	abPOA	1	1501	0	-1	1501	1500
COMPHET_DEL_296_500	abPOA	1	1151	0	-1	1151	1150
COMPHET_DEL_296_500	abPOA	2	1001	1	0	1001	1001
INV_585_1000	abPOA	1	2001	0	0	2001	2001
DUP_24_1000	abPOA	1	3001	0	-2	3001	2999
INV_385_1000	abPOA	1	2001	0	0	2001	2001
DEL_660_500	abPOA	1	1501	0	0	1501	1501
DEL_660_500	abPOA	2	1001	1	0	1001	1001
DUP_428_500	abPOA	1	2001	1	-1	2001	2000
DUP_428_500	abPOA	2	1501	0	-1	1501	1500
COMPHET_DEL_796_50	abPOA	1	1016	1	0	1016	1016
DUP_28_500	abPOA	1	2001	0	0	2001	2001
INV_446_500	abPOA	1	1500	1	-11	1495	1495
DUP_714_200	abPOA	1	1401	0	-3	1401	1398
COMPHET_DEL_392_1000	abPOA	1	1001	1	0	1001	1001
DUP_381_1000	abPOA	1	3001	0	0	3001	3001
DUP_547_200	abPOA	1	1401	0	-1	1401	1400
DUP_547_200	abPOA	2	1201	1	-1	1201	1200
DEL_457_200	abPOA	1	1201	1	0	1201	1201
INV_789_50	abPOA	1	1051	0	-1	1051	1050
COMPHET_DEL_203_1000	abPOA	1	1301	0	0	1301	1301
COMPHET_DEL_203_1000	abPOA	2	1002	1	-1	1001	1001
DEL_135_1000	abPOA	1	2002	0	-1	2001	2001
DEL_135_1000	abPOA	2	1001	1	-1	1001	1000
DEL_357_200	abPOA	1	1001	0	-1	1001	1000
COMPHET_DEL_67_1000	abPOA	1	1293	0	-7	1293	1293
COMPHET_DEL_67_1000	abPOA	2	1001	1	0	1001	1001
DEL_311_200	abPOA	1	1001	0	0	1001	1001
DEL_503_200	abPOA	1	1161	0	-40	1161	1161
DUP_614_200	abPOA	1	1401	1	0	1401	1401
DUP_614_200	abPOA	2	1201	0	-1	1201	1200
DUP_228_500	abPOA	1	2001	1	0	2001	2001
DUP_228_500	abPOA	2	1501	0	0	1501	1501
DUP_414_200	abPOA	1	1401	0	0	1401	1401
DUP_314_200	abPOA	1	1401	0	0	1401	1401
DEL_221_500	abPOA	1	1001	0	0	1001	1001
SHIFTED_COMPHET_178_500	abPOA	1	1887	0	-100	1878	1860
SHIFTED_COMPHET_450_50	abPOA	1	1181	0	-3	1181	1178
DEL_10_200	abPOA	1	1201	1	0	1201	1201
DEL_10_200	abPOA	2	1001	0	0	1001	1001
DUP_728_500	abPOA	1	2001	0	-2	2001	1999
DUP_728_500	abPOA	2	1501	1	0	1501	1501
DUP_528_500	abPOA	1	2001	1	0	2001	2001
DUP_528_500	abPOA	2	1501	0	0	1501	1501
INV_217_1000	abPOA	1	2001	0	0	2001	2001
