DEL_0_50	TRUE_HAP	43	0	13,16,29
INV_0_50	TRUE_HAP	39	0	16,14,30
DUP_0_50	TRUE_HAP	42	0	13,16,29
COMPHET_DEL_0_50	TRUE_HAP	48	16	12,23,35
SHIFTED_COMPHET_0_50	TRUE_HAP	42	0	16,14,30
DEL_0_200	TRUE_HAP	35	0	16,7,23
INV_0_200	TRUE_HAP	62	0	22,13,35
DUP_0_200	TRUE_HAP	56	0	16,11,27
COMPHET_DEL_0_200	TRUE_HAP	35	0	14,14,28
SHIFTED_COMPHET_0_200	TRUE_HAP	60	0	13,15,28
DEL_0_500	TRUE_HAP	25	16	10,12,22
INV_0_500	TRUE_HAP	79	16	18,14,32
DUP_0_500	TRUE_HAP	129	16	15,16,31
COMPHET_DEL_0_500	TRUE_HAP	42	0	15,16,31
SHIFTED_COMPHET_0_500	TRUE_HAP	110	0	19,12,31
DEL_0_1000	TRUE_HAP	74	0	10,15,25
INV_0_1000	TRUE_HAP	131	16	19,17,36
DUP_0_1000	TRUE_HAP	323	16	18,20,38
COMPHET_DEL_0_1000	TRUE_HAP	41	0	11,15,26
SHIFTED_COMPHET_0_1000	TRUE_HAP	152	0	16,12,28
DEL_1_50	TRUE_HAP	37	16	12,18,30
INV_1_50	TRUE_HAP	43	16	18,16,34
DUP_1_50	TRUE_HAP	46	16	17,18,35
COMPHET_DEL_1_50	TRUE_HAP	35	16	11,18,29
SHIFTED_COMPHET_1_50	TRUE_HAP	53	0	14,18,32
DEL_1_200	TRUE_HAP	45	0	16,14,30
INV_1_200	TRUE_HAP	46	16	14,15,29
DUP_1_200	TRUE_HAP	62	0	22,8,30
COMPHET_DEL_1_200	TRUE_HAP	51	0	28,15,43
SHIFTED_COMPHET_1_200	TRUE_HAP	64	0	20,7,27
DEL_1_500	TRUE_HAP	28	16	15,8,23
INV_1_500	TRUE_HAP	89	0	21,13,34
DUP_1_500	TRUE_HAP	124	0	23,7,30
COMPHET_DEL_1_500	TRUE_HAP	53	0	19,19,38
SHIFTED_COMPHET_1_500	TRUE_HAP	86	0	17,6,23
DEL_1_1000	TRUE_HAP	29	16	13,12,25
INV_1_1000	TRUE_HAP	134	16	21,13,34
DUP_1_1000	TRUE_HAP	224	0	21,14,35
COMPHET_DEL_1_1000	TRUE_HAP	49	0	20,12,32
SHIFTED_COMPHET_1_1000	TRUE_HAP	154	0	18,13,31
DEL_2_50	TRUE_HAP	36	0	10,16,26
INV_2_50	TRUE_HAP	46	0	17,17,34
DUP_2_50	TRUE_HAP	45	0	21,11,32
COMPHET_DEL_2_50	TRUE_HAP	30	16	11,15,26
SHIFTED_COMPHET_2_50	TRUE_HAP	46	0	15,12,27
DEL_2_200	TRUE_HAP	40	0	16,14,30
INV_2_200	TRUE_HAP	38	0	12,10,22
DUP_2_200	TRUE_HAP	60	16	16,11,27
COMPHET_DEL_2_200	TRUE_HAP	30	0	11,15,26
SHIFTED_COMPHET_2_200	TRUE_HAP	67	0	18,13,31
DEL_2_500	TRUE_HAP	62	0	15,20,35
INV_2_500	TRUE_HAP	101	0	18,21,39
DUP_2_500	TRUE_HAP	158	16	26,12,38
COMPHET_DEL_2_500	TRUE_HAP	41	0	14,17,31
SHIFTED_COMPHET_2_500	TRUE_HAP	87	0	12,15,27
DEL_2_1000	TRUE_HAP	27	16	15,8,23
INV_2_1000	TRUE_HAP	150	0	19,17,36
DUP_2_1000	TRUE_HAP	212	0	17,17,34
COMPHET_DEL_2_1000	TRUE_HAP	41	0	13,11,24
SHIFTED_COMPHET_2_1000	TRUE_HAP	146	0	11,14,25
DEL_3_50	TRUE_HAP	28	16	13,8,21
INV_3_50	TRUE_HAP	38	0	13,17,30
DUP_3_50	TRUE_HAP	37	16	15,11,26
COMPHET_DEL_3_50	TRUE_HAP	33	16	14,12,26
SHIFTED_COMPHET_3_50	TRUE_HAP	38	0	10,13,23
DEL_3_200	TRUE_HAP	37	0	8,16,24
INV_3_200	TRUE_HAP	42	0	9,16,25
DUP_3_200	TRUE_HAP	69	16	10,20,30
COMPHET_DEL_3_200	TRUE_HAP	38	0	18,10,28
SHIFTED_COMPHET_3_200	TRUE_HAP	72	0	13,18,31
DEL_3_500	TRUE_HAP	57	0	14,18,32
INV_3_500	TRUE_HAP	58	16	11,12,23
DUP_3_500	TRUE_HAP	124	16	17,14,31
COMPHET_DEL_3_500	TRUE_HAP	38	0	15,10,25
SHIFTED_COMPHET_3_500	TRUE_HAP	71	0	12,12,24
DEL_3_1000	TRUE_HAP	29	16	22,4,26
INV_3_1000	TRUE_HAP	155	0	23,15,38
DUP_3_1000	TRUE_HAP	221	0	21,14,35
COMPHET_DEL_3_1000	TRUE_HAP	53	0	12,19,31
SHIFTED_COMPHET_3_1000	TRUE_HAP	187	0	17,16,33
DEL_4_50	TRUE_HAP	34	16	11,18,29
INV_4_50	TRUE_HAP	32	0	9,14,23
DUP_4_50	TRUE_HAP	30	16	13,9,22
COMPHET_DEL_4_50	TRUE_HAP	34	16	16,15,31
SHIFTED_COMPHET_4_50	TRUE_HAP	51	0	17,12,29
DEL_4_200	TRUE_HAP	43	0	21,11,32
INV_4_200	TRUE_HAP	48	0	15,16,31
DUP_4_200	TRUE_HAP	62	16	11,17,28
COMPHET_DEL_4_200	TRUE_HAP	38	0	14,18,32
SHIFTED_COMPHET_4_200	TRUE_HAP	53	0	15,12,27
DEL_4_500	TRUE_HAP	31	16	12,15,27
INV_4_500	TRUE_HAP	68	16	13,15,28
DUP_4_500	TRUE_HAP	119	0	16,18,34
COMPHET_DEL_4_500	TRUE_HAP	55	0	25,10,35
SHIFTED_COMPHET_4_500	TRUE_HAP	113	0	20,17,37
DEL_4_1000	TRUE_HAP	63	0	12,11,23
INV_4_1000	TRUE_HAP	101	0	14,10,24
