DEL_0_50	ITER_POA	128	34	10,1,1,1,1,1,1,0,29
INV_0_50	ITER_POA	130	34	8,1,1,1,1,1,1,0,30
DUP_0_50	ITER_POA	135	34	6,1,1,1,1,1,1,0,29
COMPHET_DEL_0_50	ITER_POA	158	35	1,1,1,1,1,1,1,0,35
SHIFTED_COMPHET_0_50	ITER_POA	128	32	9,6,1,1,1,1,1,0,30
DEL_0_200	ITER_POA	107	35	2,1,1,1,1,1,1,0,23
INV_0_200	ITER_POA	207	35	1,1,1,1,1,1,1,0,35
DUP_0_200	ITER_POA	195	34	4,1,1,1,1,1,1,0,27
COMPHET_DEL_0_200	ITER_POA	99	34	9,1,1,1,1,1,1,0,28
SHIFTED_COMPHET_0_200	ITER_POA	195	34	6,1,1,1,1,1,1,0,28
DEL_0_500	ITER_POA	86	34	8,1,1,1,1,1,1,0,22
INV_0_500	ITER_POA	291	35	1,1,1,1,1,1,1,0,32
DUP_0_500	ITER_POA	413	35	1,1,1,1,1,1,1,0,31
COMPHET_DEL_0_500	ITER_POA	132	34	6,1,1,1,1,1,1,0,31
SHIFTED_COMPHET_0_500	ITER_POA	395	34	6,1,1,1,1,1,1,0,31
DEL_0_1000	ITER_POA	228	34	6,1,1,1,1,1,1,0,25
INV_0_1000	ITER_POA	458	34	11,1,1,1,1,1,1,0,36
DUP_0_1000	ITER_POA	1135	35	1,1,1,1,1,1,1,0,38
COMPHET_DEL_0_1000	ITER_POA	135	34	5,1,1,1,1,1,1,0,26
SHIFTED_COMPHET_0_1000	ITER_POA	477	34	3,1,1,1,1,1,1,0,28
DEL_1_50	ITER_POA	120	35	1,1,1,1,1,1,1,0,30
INV_1_50	ITER_POA	152	35	1,1,1,1,1,1,1,0,34
DUP_1_50	ITER_POA	166	34	14,1,1,1,1,1,1,0,35
COMPHET_DEL_1_50	ITER_POA	115	34	12,1,1,1,1,1,1,0,29
SHIFTED_COMPHET_1_50	ITER_POA	189	34	4,1,1,1,1,1,1,0,32
DEL_1_200	ITER_POA	154	34	4,1,1,1,1,1,1,0,30
INV_1_200	ITER_POA	169	34	14,1,1,1,1,1,1,0,29
DUP_1_200	ITER_POA	215	34	11,1,1,1,1,1,1,0,30
COMPHET_DEL_1_200	ITER_POA	195	34	16,1,1,1,1,1,1,0,43
SHIFTED_COMPHET_1_200	ITER_POA	206	35	1,1,1,1,1,1,1,0,27
DEL_1_500	ITER_POA	89	34	7,1,1,1,1,1,1,0,23
INV_1_500	ITER_POA	301	35	1,1,1,1,1,1,1,0,34
DUP_1_500	ITER_POA	396	34	5,1,1,1,1,1,1,0,30
COMPHET_DEL_1_500	ITER_POA	187	34	9,1,1,1,1,1,1,0,38
SHIFTED_COMPHET_1_500	ITER_POA	273	34	5,1,1,1,1,1,1,0,23
DEL_1_1000	ITER_POA	101	34	11,1,1,1,1,1,1,0,25
INV_1_1000	ITER_POA	470	34	13,1,1,1,1,1,1,0,34
DUP_1_1000	ITER_POA	781	34	3,1,1,1,1,1,1,0,35
COMPHET_DEL_1_1000	ITER_POA	157	34	7,1,1,1,1,1,1,0,32
SHIFTED_COMPHET_1_1000	ITER_POA	525	34	4,1,1,1,1,1,1,0,31
DEL_2_50	ITER_POA	113	35	1,1,1,1,1,1,1,0,26
INV_2_50	ITER_POA	164	35	1,1,1,1,1,1,1,0,34
DUP_2_50	ITER_POA	154	34	8,1,1,1,1,1,1,0,32
COMPHET_DEL_2_50	ITER_POA	94	34	13,1,1,1,1,1,1,0,26
SHIFTED_COMPHET_2_50	ITER_POA	145	34	4,1,1,1,1,1,1,0,27
DEL_2_200	ITER_POA	147	34	5,1,1,1,1,1,1,0,30
INV_2_200	ITER_POA	114	34	4,1,1,1,1,1,1,0,22
DUP_2_200	ITER_POA	198	34	6,1,1,1,1,1,1,0,27
COMPHET_DEL_2_200	ITER_POA	94	34	4,1,1,1,1,1,1,0,26
SHIFTED_COMPHET_2_200	ITER_POA	246	34	3,1,1,1,1,1,1,0,31
DEL_2_500	ITER_POA	208	34	11,1,1,1,1,1,1,0,35
INV_2_500	ITER_POA	350	35	1,1,1,1,1,1,1,0,39
DUP_2_500	ITER_POA	534	35	1,1,1,1,1,1,1,0,38
COMPHET_DEL_2_500	ITER_POA	143	34	8,1,1,1,1,1,1,0,31
SHIFTED_COMPHET_2_500	ITER_POA	295	34	5,1,1,1,1,1,1,0,27
DEL_2_1000	ITER_POA	86	34	10,1,1,1,1,1,1,0,23
