VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
DEL_571_500	fuzzy	1	1001	0	-1	1001	1000
COMPHET_DEL_678_500	fuzzy	1	1151	1	0	1151	1151
DEL_735_1000	fuzzy	1	1001	0	0	1001	1001
INV_450_50	fuzzy	1	1058	1	-7	1051	1051
DUP_173_50	fuzzy	1	1051	0	-1	1051	1050
COMPHET_DEL_207_50	fuzzy	1	1016	1	0	1016	1016
COMPHET_DEL_7_50	fuzzy	1	1001	0	-1	1001	1000
COMPHET_DEL_392_1000	fuzzy	1	1001	1	0	1001	1001
DEL_100_50	fuzzy	1	1001	0	-1	1001	1000
COMPHET_DEL_410_1000	fuzzy	1	1301	1	-1	1301	1300
COMPHET_DEL_410_1000	fuzzy	2	1001	0	0	1001	1001
COMPHET_DEL_507_50	fuzzy	1	1001	0	0	1001	1001
DEL_575_200	fuzzy	1	1201	0	-1	1201	1200
DEL_575_200	fuzzy	2	999	1	-5	999	996
COMPHET_DEL_707_50	fuzzy	1	1001	1	0	1001	1001
COMPHET_DEL_407_50	fuzzy	1	1001	0	0	1001	1001
INV_650_50	fuzzy	1	1051	1	0	1051	1051
INV_350_50	fuzzy	1	1051	1	0	1051	1051
COMPHET_DEL_796_1000	fuzzy	1	1301	1	0	1301	1301
COMPHET_DEL_796_1000	fuzzy	2	1001	0	0	1001	1001
DEL_11_200	fuzzy	1	1201	1	0	1201	1201
DEL_11_200	fuzzy	2	1002	0	-1	1001	1001
INV_382_200	fuzzy	1	1201	0	-1	1201	1200
INV_382_200	fuzzy	2	1201	1	0	1201	1201
DEL_403_50	fuzzy	1	1001	0	-2	1001	999
COMPHET_DEL_192_1000	fuzzy	1	1299	0	-4	1299	1297
COMPHET_DEL_42_1000	fuzzy	1	1302	1	-1	1301	1301
DEL_635_1000	fuzzy	1	1001	0	0	1001	1001
DEL_500_50	fuzzy	1	1001	0	0	1001	1001
INV_532_200	fuzzy	1	1201	0	-1	1201	1200
COMPHET_DEL_307_50	fuzzy	1	1016	1	0	1016	1016
INV_714_200	fuzzy	1	1201	1	0	1201	1201
SHIFTED_COMPHET_667_200	fuzzy	1	1471	1	0	1471	1471
SHIFTED_COMPHET_667_200	fuzzy	2	1271	0	-1	1271	1270
SHIFTED_COMPHET_257_50	fuzzy	1	1230	1	-3	1229	1229
SHIFTED_COMPHET_257_50	fuzzy	2	1181	0	0	1181	1181
DEL_600_50	fuzzy	1	1001	0	0	1001	1001
INV_100_50	fuzzy	1	1054	0	-3	1051	1051
INV_50_50	fuzzy	1	1051	0	0	1051	1051
SHIFTED_COMPHET_457_50	fuzzy	1	1231	1	-1	1231	1230
