VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
DEL_100_50	KMEANS	1	1001	0	-1	1001	1000
DEL_35_1000	KMEANS	1	1001	0	0	1001	1001
INV_153_50	KMEANS	1	1051	0	-2	1050	1049
DEL_735_1000	KMEANS	1	1001	0	0	1001	1001
COMPHET_DEL_207_50	KMEANS	1	1016	1	0	1016	1016
COMPHET_DEL_678_500	KMEANS	1	1151	1	0	1151	1151
INV_450_50	KMEANS	1	1053	1	-2	1051	1051
DEL_300_50	KMEANS	1	1051	1	0	1051	1051
COMPHET_DEL_232_200	KMEANS	1	1061	1	0	1061	1061
COMPHET_DEL_232_200	KMEANS	2	1003	0	-4	1000	1000
COMPHET_DEL_592_1000	KMEANS	1	1001	1	0	1001	1001
DUP_446_50	KMEANS	1	1100	0	-1	1100	1100
DUP_446_50	KMEANS	2	1054	1	-25	1042	1038
INV_150_50	KMEANS	1	1053	0	-4	1050	1050
SHIFTED_COMPHET_57_50	KMEANS	1	1181	0	-1	1181	1180
INV_24_1000	KMEANS	1	2002	0	-4	2002	1998
COMPHET_DEL_407_50	KMEANS	1	1001	0	0	1001	1001
INV_550_50	KMEANS	1	1052	0	-2	1051	1050
INV_714_200	KMEANS	1	1201	1	0	1201	1201
DEL_271_500	KMEANS	1	1001	1	0	1001	1001
DUP_374_500	KMEANS	1	2005	0	-7	2000	1999
COMPHET_DEL_412_50	KMEANS	1	1016	0	-1	1016	1015
DUP_289_50	KMEANS	1	1101	0	0	1101	1101
DUP_732_200	KMEANS	1	1401	1	0	1401	1401
DUP_732_200	KMEANS	2	1201	0	0	1201	1201
DEL_0_50	KMEANS	1	1051	1	0	1051	1051
DEL_500_50	KMEANS	1	1051	1	0	1051	1051
DUP_450_50	KMEANS	1	1101	0	-1	1101	1100
DEL_235_1000	KMEANS	1	1001	0	0	1001	1001
DUP_328_500	KMEANS	1	1501	1	0	1501	1501
INV_750_50	KMEANS	1	1051	1	0	1051	1051
DEL_433_50	KMEANS	1	1001	0	-1	1001	1000
DEL_117_500	KMEANS	1	1501	0	0	1501	1501
DEL_117_500	KMEANS	2	1001	1	0	1001	1001
COMPHET_DEL_142_1000	KMEANS	1	1301	1	-2	1300	1300
COMPHET_DEL_142_1000	KMEANS	2	1003	0	-2	1001	1001
DUP_664_200	KMEANS	1	1407	1	-10	1400	1398
DUP_664_200	KMEANS	2	1201	0	0	1201	1201
SHIFTED_COMPHET_589_500	KMEANS	1	1952	1	-1	1952	1951
SHIFTED_COMPHET_589_500	KMEANS	2	1451	0	0	1451	1451
COMPHET_DEL_578_500	KMEANS	1	1151	1	0	1151	1151
DEL_368_500	KMEANS	1	1501	1	0	1501	1501
DEL_368_500	KMEANS	2	1001	0	0	1001	1001
INV_146_500	KMEANS	1	1501	0	-1	1501	1500
DEL_82_500	KMEANS	1	1502	1	-1	1501	1501
DEL_82_500	KMEANS	2	1002	0	-10	997	996
INV_739_500	KMEANS	1	1501	0	0	1501	1501
INV_650_50	KMEANS	1	1051	1	0	1051	1051
COMPHET_DEL_454_200	KMEANS	1	1039	1	-44	1035	1021
COMPHET_DEL_454_200	KMEANS	2	1001	0	0	1001	1001
COMPHET_DEL_78_500	KMEANS	1	1152	1	-3	1151	1149
COMPHET_DEL_78_500	KMEANS	2	1001	0	0	1001	1001
INV_414_200	KMEANS	1	1201	0	-2	1201	1199
INV_414_200	KMEANS	2	1201	1	0	1201	1201
COMPHET_DEL_792_1000	KMEANS	1	1301	1	-1	1301	1300
COMPHET_DEL_792_1000	KMEANS	2	1001	0	0	1001	1001
DUP_550_50	KMEANS	1	1101	0	0	1101	1101
INV_653_1000	KMEANS	1	2004	1	0	2004	2004
INV_653_1000	KMEANS	2	2001	0	0	2001	2001
COMPHET_DEL_242_1000	KMEANS	1	1301	1	0	1301	1301
COMPHET_DEL_242_1000	KMEANS	2	1001	0	0	1001	1001
COMPHET_DEL_573_200	KMEANS	1	1061	1	0	1061	1061
COMPHET_DEL_573_200	KMEANS	2	1001	0	-1	1001	1000
INV_385_1000	KMEANS	1	2005	0	-1	2005	2005
DEL_635_1000	KMEANS	1	1007	0	-15	999	994
COMPHET_DEL_324_200	KMEANS	1	1061	0	-1	1061	1060
COMPHET_DEL_324_200	KMEANS	2	1002	1	-1	1001	1001
SHIFTED_COMPHET_157_50	KMEANS	1	1231	1	0	1231	1231
SHIFTED_COMPHET_157_50	KMEANS	2	1181	0	0	1181	1181
SHIFTED_COMPHET_407_50	KMEANS	1	1231	0	0	1231	1231
INV_350_50	KMEANS	1	1051	1	0	1051	1051
COMPHET_DEL_550_50	KMEANS	1	1001	0	0	1001	1001
COMPHET_DEL_603_50	KMEANS	1	1007	1	-25	993	990
DUP_12_50	KMEANS	1	1101	1	-1	1101	1100
DUP_12_50	KMEANS	2	1051	0	0	1051	1051
DUP_555_200	KMEANS	1	1201	1	-18	1194	1190
INV_614_200	KMEANS	1	1203	1	-10	1200	1194
DUP_354_50	KMEANS	1	1104	0	-5	1101	1099
INV_50_50	KMEANS	1	1029	0	-82	1009	989
INV_50_50	KMEANS	2	1051	0	0	1051	1051
COMPHET_DEL_450_50	KMEANS	1	1001	0	0	1001	1001
DEL_160_1000	KMEANS	1	2001	1	-2	2001	1999
DEL_160_1000	KMEANS	2	1001	0	0	1001	1001
INV_504_50	KMEANS	1	1053	0	-2	1051	1051
SHIFTED_COMPHET_550_50	KMEANS	1	1231	1	0	1231	1231
SHIFTED_COMPHET_257_50	KMEANS	1	1150	0	-54	1143	1134
SHIFTED_COMPHET_257_50	KMEANS	2	1231	1	0	1231	1231
DUP_481_1000	KMEANS	1	2002	0	-1	2001	2001
SHIFTED_COMPHET_721_200	KMEANS	1	1471	1	-1	1471	1470
SHIFTED_COMPHET_721_200	KMEANS	2	1271	0	-2	1271	1269
DEL_407_200	KMEANS	1	1010	0	-17	999	995
COMPHET_DEL_192_1000	KMEANS	1	1301	0	0	1301	1301
COMPHET_DEL_192_1000	KMEANS	2	1001	1	0	1001	1001
COMPHET_DEL_7_50	KMEANS	1	1001	0	-1	1001	1000
COMPHET_DEL_307_50	KMEANS	1	1001	0	0	1001	1001
COMPHET_DEL_307_50	KMEANS	2	964	0	-78	957	924
COMPHET_DEL_707_50	KMEANS	1	1001	1	0	1001	1001
DEL_200_50	KMEANS	1	1001	0	-1	1001	1000
DEL_488_1000	KMEANS	1	1001	0	0	1001	1001
INV_100_50	KMEANS	1	1051	1	0	1051	1051
SHIFTED_COMPHET_557_50	KMEANS	1	1232	0	-2	1231	1230
INV_38_500	KMEANS	1	1507	0	-65	1475	1464
