DEL_0_50	KMEANS	38	0	13,6,19
INV_0_50	KMEANS	30	0	11,8,19
DUP_0_50	KMEANS	31	0	10,8,18
COMPHET_DEL_0_50	KMEANS	21	1	2,18,20
SHIFTED_COMPHET_0_50	KMEANS	30	0	16,3,19
DEL_0_200	KMEANS	21	0	4,10,14
INV_0_200	KMEANS	43	0	15,8,23
DUP_0_200	KMEANS	50	0	16,5,21
COMPHET_DEL_0_200	KMEANS	15	4	3,14,17
SHIFTED_COMPHET_0_200	KMEANS	49	0	14,8,22
DEL_0_500	KMEANS	13	2	12,2,14
INV_0_500	KMEANS	41	16	8,6,14
DUP_0_500	KMEANS	52	2	14,1,15
COMPHET_DEL_0_500	KMEANS	31	0	3,17,20
SHIFTED_COMPHET_0_500	KMEANS	86	0	11,12,23
DEL_0_1000	KMEANS	59	0	5,16,21
INV_0_1000	KMEANS	77	0	16,8,24
DUP_0_1000	KMEANS	161	16	19,4,23
COMPHET_DEL_0_1000	KMEANS	30	0	3,15,18
SHIFTED_COMPHET_0_1000	KMEANS	124	0	8,11,19
DEL_1_50	KMEANS	11	2	11,2,13
INV_1_50	KMEANS	26	0	14,4,18
DUP_1_50	KMEANS	18	2	16,2,18
COMPHET_DEL_1_50	KMEANS	16	1	1,14,15
SHIFTED_COMPHET_1_50	KMEANS	31	16	7,8,15
DEL_1_200	KMEANS	27	0	11,6,17
INV_1_200	KMEANS	23	2	16,2,18
DUP_1_200	KMEANS	53	0	19,6,25
COMPHET_DEL_1_200	KMEANS	39	0	15,14,29
SHIFTED_COMPHET_1_200	KMEANS	45	0	11,6,17
DEL_1_500	KMEANS	10	2	11,2,13
INV_1_500	KMEANS	64	0	13,10,23
DUP_1_500	KMEANS	88	0	11,13,24
COMPHET_DEL_1_500	KMEANS	35	0	16,7,23
SHIFTED_COMPHET_1_500	KMEANS	67	0	9,7,16
DEL_1_1000	KMEANS	25	0	15,4,19
INV_1_1000	KMEANS	79	8	22,4,26
DUP_1_1000	KMEANS	176	0	22,7,29
COMPHET_DEL_1_1000	KMEANS	39	0	13,10,23
SHIFTED_COMPHET_1_1000	KMEANS	132	0	13,9,22
DEL_2_50	KMEANS	13	8	12,3,15
INV_2_50	KMEANS	15	2	14,2,16
DUP_2_50	KMEANS	37	0	3,19,22
COMPHET_DEL_2_50	KMEANS	22	0	17,3,20
SHIFTED_COMPHET_2_50	KMEANS	39	0	3,17,20
DEL_2_200	KMEANS	35	4	5,25,30
INV_2_200	KMEANS	31	0	9,6,15
DUP_2_200	KMEANS	23	2	13,1,14
COMPHET_DEL_2_200	KMEANS	19	8	17,4,21
SHIFTED_COMPHET_2_200	KMEANS	42	16	19,3,22
DEL_2_500	KMEANS	57	0	10,18,28
INV_2_500	KMEANS	40	0	11,6,17
DUP_2_500	KMEANS	88	0	14,7,21
COMPHET_DEL_2_500	KMEANS	24	0	6,8,14
SHIFTED_COMPHET_2_500	KMEANS	85	0	13,8,21
DEL_2_1000	KMEANS	20	2	19,2,21
INV_2_1000	KMEANS	86	0	12,10,22
DUP_2_1000	KMEANS	129	0	13,5,18
COMPHET_DEL_2_1000	KMEANS	33	0	14,4,18
SHIFTED_COMPHET_2_1000	KMEANS	117	0	12,7,19
DEL_3_50	KMEANS	22	1	1,19,20
INV_3_50	KMEANS	21	0	14,4,18
DUP_3_50	KMEANS	25	2	20,2,22
COMPHET_DEL_3_50	KMEANS	22	2	20,2,22
SHIFTED_COMPHET_3_50	KMEANS	46	0	20,4,24
DEL_3_200	KMEANS	28	0	9,7,16
INV_3_200	KMEANS	36	0	13,7,20
DUP_3_200	KMEANS	43	0	4,13,17
COMPHET_DEL_3_200	KMEANS	18	2	17,2,19
SHIFTED_COMPHET_3_200	KMEANS	42	0	9,8,17
DEL_3_500	KMEANS	37	0	10,8,18
INV_3_500	KMEANS	44	0	10,8,18
DUP_3_500	KMEANS	58	2	16,1,17
COMPHET_DEL_3_500	KMEANS	27	1	2,22,24
SHIFTED_COMPHET_3_500	KMEANS	59	0	7,10,17
DEL_3_1000	KMEANS	23	0	18,4,22
INV_3_1000	KMEANS	106	0	12,13,25
DUP_3_1000	KMEANS	204	0	19,11,30
COMPHET_DEL_3_1000	KMEANS	43	0	12,13,25
SHIFTED_COMPHET_3_1000	KMEANS	134	0	13,9,22
DEL_4_50	KMEANS	11	2	11,2,13
INV_4_50	KMEANS	13	1	1,12,13
DUP_4_50	KMEANS	22	2	19,2,21
COMPHET_DEL_4_50	KMEANS	26	8	24,5,29
SHIFTED_COMPHET_4_50	KMEANS	40	0	4,17,21
DEL_4_200	KMEANS	34	0	7,16,23
INV_4_200	KMEANS	36	0	9,11,20
DUP_4_200	KMEANS	50	0	3,16,19
COMPHET_DEL_4_200	KMEANS	25	0	13,5,18
SHIFTED_COMPHET_4_200	KMEANS	46	8	22,4,26
DEL_4_500	KMEANS	17	2	16,2,18
INV_4_500	KMEANS	59	0	13,9,22
DUP_4_500	KMEANS	76	0	9,8,17
COMPHET_DEL_4_500	KMEANS	38	0	14,11,25
SHIFTED_COMPHET_4_500	KMEANS	80	0	9,14,23
DEL_4_1000	KMEANS	56	0	9,10,19
INV_4_1000	KMEANS	69	0	13,3,16
DUP_4_1000	KMEANS	216	16	7,24,31
COMPHET_DEL_4_1000	KMEANS	37	0	17,7,24
SHIFTED_COMPHET_4_1000	KMEANS	114	0	10,9,19
DEL_5_50	KMEANS	34	16	9,14,23
INV_5_50	KMEANS	26	0	3,14,17
DUP_5_50	KMEANS	23	2	18,2,20
COMPHET_DEL_5_50	KMEANS	19	16	6,6,12
SHIFTED_COMPHET_5_50	KMEANS	37	0	15,4,19
DEL_5_200	KMEANS	23	0	12,4,16
INV_5_200	KMEANS	34	0	12,6,18
DUP_5_200	KMEANS	50	0	7,13,20
COMPHET_DEL_5_200	KMEANS	19	0	12,3,15
SHIFTED_COMPHET_5_200	KMEANS	37	0	13,5,18
DEL_5_500	KMEANS	52	0	15,9,24
INV_5_500	KMEANS	60	0	3,18,21
