DEL_0_50	fuzzy	31	0	8,5,19
INV_0_50	fuzzy	10	33	0,9,19
DUP_0_50	fuzzy	9	33	0,8,18
COMPHET_DEL_0_50	fuzzy	9	33	0,9,20
SHIFTED_COMPHET_0_50	fuzzy	29	0	5,9,19
DEL_0_200	fuzzy	20	0	6,4,14
INV_0_200	fuzzy	9	33	0,7,23
DUP_0_200	fuzzy	44	0	9,10,21
COMPHET_DEL_0_200	fuzzy	21	0	8,6,17
SHIFTED_COMPHET_0_200	fuzzy	42	0	7,10,22
DEL_0_500	fuzzy	4	33	1,5,14
INV_0_500	fuzzy	11	33	0,6,14
DUP_0_500	fuzzy	26	33	0,7,15
COMPHET_DEL_0_500	fuzzy	26	0	7,9,20
SHIFTED_COMPHET_0_500	fuzzy	79	0	11,9,23
DEL_0_1000	fuzzy	52	0	9,7,21
INV_0_1000	fuzzy	32	33	0,11,24
DUP_0_1000	fuzzy	82	33	0,11,23
COMPHET_DEL_0_1000	fuzzy	26	0	5,8,18
SHIFTED_COMPHET_0_1000	fuzzy	111	0	9,8,19
DEL_1_50	fuzzy	5	33	0,6,13
INV_1_50	fuzzy	8	33	0,8,18
DUP_1_50	fuzzy	8	33	0,8,18
COMPHET_DEL_1_50	fuzzy	6	33	0,7,15
SHIFTED_COMPHET_1_50	fuzzy	26	0	7,4,15
DEL_1_200	fuzzy	23	0	5,8,17
INV_1_200	fuzzy	10	33	0,8,18
DUP_1_200	fuzzy	44	0	9,11,25
COMPHET_DEL_1_200	fuzzy	14	33	0,13,29
SHIFTED_COMPHET_1_200	fuzzy	38	0	8,5,17
DEL_1_500	fuzzy	5	33	0,6,13
INV_1_500	fuzzy	59	0	9,11,23
DUP_1_500	fuzzy	72	0	8,11,24
COMPHET_DEL_1_500	fuzzy	32	0	9,11,23
SHIFTED_COMPHET_1_500	fuzzy	56	0	7,5,16
DEL_1_1000	fuzzy	8	33	0,9,19
INV_1_1000	fuzzy	37	33	0,12,26
DUP_1_1000	fuzzy	145	0	14,8,29
COMPHET_DEL_1_1000	fuzzy	33	0	10,9,23
SHIFTED_COMPHET_1_1000	fuzzy	114	0	8,10,22
DEL_2_50	fuzzy	17	0	3,7,15
INV_2_50	fuzzy	4	33	1,4,16
DUP_2_50	fuzzy	26	0	8,7,22
COMPHET_DEL_2_50	fuzzy	19	16	4,9,20
SHIFTED_COMPHET_2_50	fuzzy	30	0	6,7,20
DEL_2_200	fuzzy	34	0	11,13,30
