DEL_0_50	abPOA	68	2	19,19
INV_0_50	abPOA	81	2	19,19
DUP_0_50	abPOA	81	2	18,18
COMPHET_DEL_0_50	abPOA	65	2	20,20
SHIFTED_COMPHET_0_50	abPOA	66	2	19,19
DEL_0_200	abPOA	45	2	14,14
INV_0_200	abPOA	122	2	23,23
DUP_0_200	abPOA	121	0	10,11,21
COMPHET_DEL_0_200	abPOA	42	2	17,17
SHIFTED_COMPHET_0_200	abPOA	121	2	22,22
DEL_0_500	abPOA	41	2	14,14
INV_0_500	abPOA	93	2	14,14
DUP_0_500	abPOA	176	2	15,15
COMPHET_DEL_0_500	abPOA	78	2	20,20
SHIFTED_COMPHET_0_500	abPOA	277	0	12,11,23
DEL_0_1000	abPOA	194	0	10,11,21
INV_0_1000	abPOA	220	8	16,8,24
DUP_0_1000	abPOA	456	2	23,23
COMPHET_DEL_0_1000	abPOA	79	0	5,13,18
SHIFTED_COMPHET_0_1000	abPOA	314	0	8,11,19
DEL_1_50	abPOA	30	2	13,13
INV_1_50	abPOA	54	2	18,18
DUP_1_50	abPOA	55	2	18,18
COMPHET_DEL_1_50	abPOA	50	2	15,15
SHIFTED_COMPHET_1_50	abPOA	60	2	15,15
DEL_1_200	abPOA	55	2	17,17
INV_1_200	abPOA	76	2	18,18
DUP_1_200	abPOA	134	2	25,25
COMPHET_DEL_1_200	abPOA	102	0	18,11,29
SHIFTED_COMPHET_1_200	abPOA	91	0	11,6,17
DEL_1_500	abPOA	29	2	13,13
INV_1_500	abPOA	222	0	10,13,23
DUP_1_500	abPOA	269	0	12,12,24
COMPHET_DEL_1_500	abPOA	92	0	10,13,23
SHIFTED_COMPHET_1_500	abPOA	171	0	11,5,16
DEL_1_1000	abPOA	54	2	19,19
INV_1_1000	abPOA	266	2	26,26
DUP_1_1000	abPOA	568	2	29,29
COMPHET_DEL_1_1000	abPOA	87	0	13,10,23
SHIFTED_COMPHET_1_1000	abPOA	357	0	9,13,22
DEL_2_50	abPOA	33	2	15,15
INV_2_50	abPOA	46	2	16,16
DUP_2_50	abPOA	95	2	22,22
COMPHET_DEL_2_50	abPOA	43	2	20,20
SHIFTED_COMPHET_2_50	abPOA	88	0	7,13,20
DEL_2_200	abPOA	116	2	30,30
INV_2_200	abPOA	68	0	9,6,15
DUP_2_200	abPOA	63	2	14,14
COMPHET_DEL_2_200	abPOA	52	2	21,21
SHIFTED_COMPHET_2_200	abPOA	115	2	22,22
DEL_2_500	abPOA	176	0	11,17,28
INV_2_500	abPOA	134	2	17,17
DUP_2_500	abPOA	227	2	21,21
COMPHET_DEL_2_500	abPOA	40	0	6,8,14
SHIFTED_COMPHET_2_500	abPOA	242	2	21,21
DEL_2_1000	abPOA	57	2	21,21
INV_2_1000	abPOA	272	0	14,8,22
DUP_2_1000	abPOA	306	0	7,11,18
COMPHET_DEL_2_1000	abPOA	69	0	10,8,18
SHIFTED_COMPHET_2_1000	abPOA	324	0	8,11,19
DEL_3_50	abPOA	67	2	20,20
INV_3_50	abPOA	44	2	18,18
DUP_3_50	abPOA	83	2	22,22
COMPHET_DEL_3_50	abPOA	75	2	22,22
SHIFTED_COMPHET_3_50	abPOA	126	0	16,8,24
DEL_3_200	abPOA	55	2	16,16
INV_3_200	abPOA	85	2	20,20
DUP_3_200	abPOA	84	2	17,17
COMPHET_DEL_3_200	abPOA	54	2	19,19
SHIFTED_COMPHET_3_200	abPOA	85	2	17,17
DEL_3_500	abPOA	92	0	8,10,18
INV_3_500	abPOA	103	2	18,18
DUP_3_500	abPOA	187	2	17,17
COMPHET_DEL_3_500	abPOA	97	0	8,16,24
SHIFTED_COMPHET_3_500	abPOA	158	0	7,10,17
DEL_3_1000	abPOA	50	2	22,22
INV_3_1000	abPOA	354	2	25,25
DUP_3_1000	abPOA	628	0	13,17,30
COMPHET_DEL_3_1000	abPOA	129	2	25,25
