VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
INV_450_50	ITER_POA_PERMISSIVE	1	1051	0	-1	1051	1050
INV_375_50	ITER_POA_PERMISSIVE	1	1051	0	-2	1051	1049
COMPHET_DEL_532_50	ITER_POA_PERMISSIVE	1	1016	1	0	1016	1016
SHIFTED_COMPHET_782_50	ITER_POA_PERMISSIVE	1	1182	1	-1	1181	1181
DEL_100_50	ITER_POA_PERMISSIVE	1	1051	1	-1	1051	1050
COMPHET_DEL_707_50	ITER_POA_PERMISSIVE	1	1001	1	0	1001	1001
INV_182_200	ITER_POA_PERMISSIVE	1	1201	0	-1	1201	1200
INV_514_200	ITER_POA_PERMISSIVE	1	1201	0	-1	1201	1200
SHIFTED_COMPHET_657_50	ITER_POA_PERMISSIVE	1	1181	1	0	1181	1181
INV_653_200	ITER_POA_PERMISSIVE	1	1203	0	-1	1203	1202
COMPHET_DEL_42_1000	ITER_POA_PERMISSIVE	1	1300	1	-1	1300	1300
DEL_400_50	ITER_POA_PERMISSIVE	1	1051	1	0	1051	1051
COMPHET_DEL_342_1000	ITER_POA_PERMISSIVE	1	1001	0	-1	1001	1000
COMPHET_DEL_342_1000	ITER_POA_PERMISSIVE	2	1301	1	0	1301	1301
COMPHET_DEL_578_500	ITER_POA_PERMISSIVE	1	1151	1	0	1151	1151
SHIFTED_COMPHET_257_50	ITER_POA_PERMISSIVE	1	1231	1	0	1231	1231
SHIFTED_COMPHET_257_50	ITER_POA_PERMISSIVE	2	1177	0	-4	1177	1177
COMPHET_DEL_192_1000	ITER_POA_PERMISSIVE	1	1301	0	0	1301	1301
DEL_474_1000	ITER_POA_PERMISSIVE	1	2001	0	-1	2001	2000
INV_50_50	ITER_POA_PERMISSIVE	1	1051	0	0	1051	1051
INV_350_50	ITER_POA_PERMISSIVE	1	1051	1	0	1051	1051
INV_774_1000	ITER_POA_PERMISSIVE	1	1128	1	-128	1101	1010
DUP_360_500	ITER_POA_PERMISSIVE	1	2001	0	0	2001	2001
SHIFTED_COMPHET_757_50	ITER_POA_PERMISSIVE	1	1231	1	-2	1231	1229
SHIFTED_COMPHET_757_50	ITER_POA_PERMISSIVE	2	1181	0	0	1181	1181
INV_60_500	ITER_POA_PERMISSIVE	1	1501	0	0	1501	1501
INV_60_500	ITER_POA_PERMISSIVE	2	1501	1	0	1501	1501
COMPHET_DEL_207_50	ITER_POA_PERMISSIVE	1	1016	1	0	1016	1016
COMPHET_DEL_507_50	ITER_POA_PERMISSIVE	1	1002	0	-1	1001	1001
COMPHET_DEL_678_500	ITER_POA_PERMISSIVE	1	1151	1	0	1151	1151
COMPHET_DEL_678_500	ITER_POA_PERMISSIVE	2	999	0	-2	999	999
SHIFTED_COMPHET_546_200	ITER_POA_PERMISSIVE	1	1471	0	-1	1471	1470
SHIFTED_COMPHET_546_200	ITER_POA_PERMISSIVE	2	1271	1	0	1271	1271
DUP_468_50	ITER_POA_PERMISSIVE	1	1101	0	-1	1101	1100
COMPHET_DEL_746_50	ITER_POA_PERMISSIVE	1	1001	1	0	1001	1001
COMPHET_DEL_307_50	ITER_POA_PERMISSIVE	1	1001	0	0	1001	1001
DEL_0_50	ITER_POA_PERMISSIVE	1	1051	1	0	1051	1051
INV_750_50	ITER_POA_PERMISSIVE	1	1051	0	-2	1051	1049
COMPHET_DEL_478_500	ITER_POA_PERMISSIVE	1	1151	1	0	1151	1151
COMPHET_DEL_478_500	ITER_POA_PERMISSIVE	2	1001	0	0	1001	1001
DEL_125_1000	ITER_POA_PERMISSIVE	1	1001	1	0	1001	1001
DEL_125_1000	ITER_POA_PERMISSIVE	2	2001	0	0	2001	2001
DEL_271_500	ITER_POA_PERMISSIVE	1	1001	1	0	1001	1001
DEL_635_1000	ITER_POA_PERMISSIVE	1	1001	0	0	1001	1001
COMPHET_DEL_542_1000	ITER_POA_PERMISSIVE	1	1301	0	0	1301	1301
DEL_482_50	ITER_POA_PERMISSIVE	1	1001	0	0	1001	1001
COMPHET_DEL_142_1000	ITER_POA_PERMISSIVE	1	1301	1	0	1301	1301
COMPHET_DEL_142_1000	ITER_POA_PERMISSIVE	2	1001	0	0	1001	1001
DEL_503_200	ITER_POA_PERMISSIVE	1	1201	0	0	1201	1201
DEL_735_1000	ITER_POA_PERMISSIVE	1	1001	0	0	1001	1001
DEL_724_1000	ITER_POA_PERMISSIVE	1	1001	0	0	1001	1001
COMPHET_DEL_67_200	ITER_POA_PERMISSIVE	1	1061	0	0	1061	1061
COMPHET_DEL_67_200	ITER_POA_PERMISSIVE	2	1001	1	-1	1001	1000
SHIFTED_COMPHET_339_50	ITER_POA_PERMISSIVE	1	1231	0	0	1231	1231
SHIFTED_COMPHET_339_50	ITER_POA_PERMISSIVE	2	1181	1	0	1181	1181
COMPHET_DEL_78_500	ITER_POA_PERMISSIVE	1	1001	0	0	1001	1001
COMPHET_DEL_407_50	ITER_POA_PERMISSIVE	1	1001	0	0	1001	1001
DEL_197_50	ITER_POA_PERMISSIVE	1	1001	0	-1	1001	1000
DEL_200_50	ITER_POA_PERMISSIVE	1	1001	0	0	1001	1001
INV_650_50	ITER_POA_PERMISSIVE	1	1051	1	0	1051	1051
DUP_418_200	ITER_POA_PERMISSIVE	1	1401	1	0	1401	1401
DUP_639_1000	ITER_POA_PERMISSIVE	1	3001	0	-1	3001	3000
DUP_764_200	ITER_POA_PERMISSIVE	1	1401	0	0	1401	1401
DEL_257_200	ITER_POA_PERMISSIVE	1	1001	0	-2	1001	999
DEL_146_500	ITER_POA_PERMISSIVE	1	1501	1	0	1501	1501
SHIFTED_COMPHET_353_500	ITER_POA_PERMISSIVE	1	1452	1	-1	1451	1451
DEL_796_500	ITER_POA_PERMISSIVE	1	1501	0	0	1501	1501
DUP_604_50	ITER_POA_PERMISSIVE	1	1101	0	0	1101	1101
SHIFTED_COMPHET_295_1000	ITER_POA_PERMISSIVE	1	1751	0	-1	1751	1750
SHIFTED_COMPHET_295_1000	ITER_POA_PERMISSIVE	2	2751	1	0	2751	2751
DUP_446_200	ITER_POA_PERMISSIVE	1	1401	0	-1	1401	1400
DEL_335_1000	ITER_POA_PERMISSIVE	1	1001	0	-1	1001	1000
DEL_335_1000	ITER_POA_PERMISSIVE	2	2001	1	-1	2001	2000
SHIFTED_COMPHET_457_50	ITER_POA_PERMISSIVE	1	1231	1	-1	1231	1230
SHIFTED_COMPHET_457_50	ITER_POA_PERMISSIVE	2	1181	0	-1	1181	1180
SHIFTED_COMPHET_557_50	ITER_POA_PERMISSIVE	1	1231	0	-1	1231	1230
SHIFTED_COMPHET_557_50	ITER_POA_PERMISSIVE	2	1181	1	-1	1181	1180
SHIFTED_COMPHET_303_200	ITER_POA_PERMISSIVE	1	1471	1	0	1471	1471
DEL_300_50	ITER_POA_PERMISSIVE	1	1051	1	0	1051	1051
INV_214_200	ITER_POA_PERMISSIVE	1	1202	0	0	1202	1202
DEL_135_1000	ITER_POA_PERMISSIVE	1	2001	0	0	2001	2001
DEL_135_1000	ITER_POA_PERMISSIVE	2	1001	1	-1	1001	1000
DEL_71_500	ITER_POA_PERMISSIVE	1	1501	0	0	1501	1501
DEL_71_500	ITER_POA_PERMISSIVE	2	1001	1	-1	1001	1000
COMPHET_DEL_639_1000	ITER_POA_PERMISSIVE	1	1301	1	-1	1301	1300
DEL_432_50	ITER_POA_PERMISSIVE	1	1051	1	0	1051	1051
INV_400_50	ITER_POA_PERMISSIVE	1	1051	0	0	1051	1051
DEL_346_500	ITER_POA_PERMISSIVE	1	1001	0	0	1001	1001
DUP_560_500	ITER_POA_PERMISSIVE	1	1501	1	-1	1501	1500
DUP_560_500	ITER_POA_PERMISSIVE	2	1981	0	-20	1981	1981
DUP_664_200	ITER_POA_PERMISSIVE	1	1401	1	0	1401	1401
DUP_664_200	ITER_POA_PERMISSIVE	2	1201	0	0	1201	1201
DUP_646_50	ITER_POA_PERMISSIVE	1	1101	0	0	1101	1101
DEL_753_1000	ITER_POA_PERMISSIVE	1	2001	0	0	2001	2001
COMPHET_DEL_592_1000	ITER_POA_PERMISSIVE	1	1295	0	-7	1295	1294
COMPHET_DEL_278_500	ITER_POA_PERMISSIVE	1	1151	1	0	1151	1151
SHIFTED_COMPHET_57_50	ITER_POA_PERMISSIVE	1	1181	0	-1	1181	1180
SHIFTED_COMPHET_721_200	ITER_POA_PERMISSIVE	1	1471	1	-1	1471	1470
SHIFTED_COMPHET_721_200	ITER_POA_PERMISSIVE	2	1271	0	-2	1271	1269
COMPHET_DEL_392_1000	ITER_POA_PERMISSIVE	1	1001	1	0	1001	1001
COMPHET_DEL_392_1000	ITER_POA_PERMISSIVE	2	1302	0	-1	1301	1301
DUP_88_1000	ITER_POA_PERMISSIVE	1	3002	1	-2	3001	3000
DUP_450_50	ITER_POA_PERMISSIVE	1	1101	0	-1	1101	1100
COMPHET_DEL_178_500	ITER_POA_PERMISSIVE	1	1001	1	-1	1001	1000
COMPHET_DEL_178_500	ITER_POA_PERMISSIVE	2	1151	0	-2	1151	1149
DEL_657_200	ITER_POA_PERMISSIVE	1	1001	0	0	1001	1001
COMPHET_DEL_539_50	ITER_POA_PERMISSIVE	1	1001	1	0	1001	1001
DEL_782_200	ITER_POA_PERMISSIVE	1	1001	0	0	1001	1001
DEL_571_500	ITER_POA_PERMISSIVE	1	1001	0	0	1001	1001
DUP_50_50	ITER_POA_PERMISSIVE	1	1101	1	0	1101	1101
DUP_496_200	ITER_POA_PERMISSIVE	1	1401	0	-1	1401	1400
DUP_496_200	ITER_POA_PERMISSIVE	2	1201	1	0	1201	1201
INV_550_50	ITER_POA_PERMISSIVE	1	1051	0	-1	1051	1050
INV_46_500	ITER_POA_PERMISSIVE	1	1501	0	0	1501	1501
DEL_371_500	ITER_POA_PERMISSIVE	1	1501	1	0	1501	1501
DEL_371_500	ITER_POA_PERMISSIVE	2	1001	0	-1	1001	1000
SHIFTED_COMPHET_267_1000	ITER_POA_PERMISSIVE	1	2752	1	-2	2752	2750
COMPHET_DEL_7_50	ITER_POA_PERMISSIVE	1	1001	0	-1	1001	1000
COMPHET_DEL_468_50	ITER_POA_PERMISSIVE	1	1001	1	-1	1001	1000
INV_714_200	ITER_POA_PERMISSIVE	1	1201	1	0	1201	1201
INV_714_200	ITER_POA_PERMISSIVE	2	1200	0	-1	1200	1200
COMPHET_DEL_664_200	ITER_POA_PERMISSIVE	1	1061	1	0	1061	1061
COMPHET_DEL_664_200	ITER_POA_PERMISSIVE	2	1001	0	0	1001	1001
DEL_668_1000	ITER_POA_PERMISSIVE	1	2001	0	-1	2001	2000
DEL_668_1000	ITER_POA_PERMISSIVE	2	1001	1	0	1001	1001
SHIFTED_COMPHET_121_200	ITER_POA_PERMISSIVE	1	1471	1	-1	1471	1470
SHIFTED_COMPHET_121_200	ITER_POA_PERMISSIVE	2	1271	0	0	1271	1271
INV_524_1000	ITER_POA_PERMISSIVE	1	2001	1	-2	2001	1999
INV_414_200	ITER_POA_PERMISSIVE	1	1201	0	-2	1201	1199
INV_414_200	ITER_POA_PERMISSIVE	2	1201	1	0	1201	1201
INV_314_200	ITER_POA_PERMISSIVE	1	1202	0	0	1202	1202
SHIFTED_COMPHET_221_200	ITER_POA_PERMISSIVE	1	1471	1	0	1471	1471
SHIFTED_COMPHET_221_200	ITER_POA_PERMISSIVE	2	1271	0	0	1271	1271
INV_482_50	ITER_POA_PERMISSIVE	1	1051	0	-1	1051	1050
DEL_700_50	ITER_POA_PERMISSIVE	1	1001	0	0	1001	1001
SHIFTED_COMPHET_389_500	ITER_POA_PERMISSIVE	1	1951	0	0	1951	1951
SHIFTED_COMPHET_389_500	ITER_POA_PERMISSIVE	2	1451	1	0	1451	1451
INV_150_50	ITER_POA_PERMISSIVE	1	1051	1	-1	1051	1050
DUP_138_1000	ITER_POA_PERMISSIVE	1	3001	1	-3	3001	2998
DUP_138_1000	ITER_POA_PERMISSIVE	2	2001	0	-1	2001	2000
COMPHET_DEL_450_50	ITER_POA_PERMISSIVE	1	1016	1	0	1016	1016
COMPHET_DEL_496_200	ITER_POA_PERMISSIVE	1	1061	0	0	1061	1061
INV_257_200	ITER_POA_PERMISSIVE	1	1201	0	-1	1201	1200
INV_211_200	ITER_POA_PERMISSIVE	1	1201	1	0	1201	1201
