VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
COMPHET_DEL_507_50	Molephase	1	1016	1	-1	1016	1015
INV_650_50	Molephase	1	1051	1	0	1051	1051
DEL_17_1000	Molephase	1	1001	0	0	1001	1001
DEL_200_50	Molephase	1	1001	0	-1	1001	1000
INV_696_500	Molephase	1	1501	0	0	1501	1501
DEL_735_1000	Molephase	1	1001	0	0	1001	1001
DEL_400_50	Molephase	1	1001	0	-1	1001	1000
DEL_400_50	Molephase	2	1051	1	0	1051	1051
COMPHET_DEL_192_1000	Molephase	1	1303	0	-2	1301	1301
COMPHET_DEL_192_1000	Molephase	2	1001	1	0	1001	1001
DUP_239_50	Molephase	1	1051	0	0	1051	1051
DUP_239_50	Molephase	2	1101	1	0	1101	1101
DEL_610_1000	Molephase	1	1001	0	0	1001	1001
DEL_300_50	Molephase	1	1001	0	0	1001	1001
DEL_300_50	Molephase	2	1051	1	-1	1051	1050
DEL_535_1000	Molephase	1	1001	0	0	1001	1001
COMPHET_DEL_207_50	Molephase	1	1016	1	0	1016	1016
COMPHET_DEL_678_500	Molephase	1	1151	1	0	1151	1151
COMPHET_DEL_678_500	Molephase	2	1000	0	-1	1000	1000
COMPHET_DEL_203_500	Molephase	1	1151	0	0	1151	1151
INV_682_50	Molephase	1	1051	0	-1	1051	1050
DUP_539_200	Molephase	1	1201	0	0	1201	1201
DUP_539_200	Molephase	2	1401	1	-1	1401	1400
COMPHET_DEL_42_1000	Molephase	1	1001	0	-3	998	998
COMPHET_DEL_42_1000	Molephase	2	1293	1	-8	1293	1293
COMPHET_DEL_307_50	Molephase	1	1016	1	0	1016	1016
DEL_460_1000	Molephase	1	1004	1	-7	999	999
DEL_460_1000	Molephase	2	2001	0	-2	2001	1999
SHIFTED_COMPHET_157_50	Molephase	1	1231	1	0	1231	1231
SHIFTED_COMPHET_157_50	Molephase	2	1181	0	0	1181	1181
INV_714_200	Molephase	1	1201	1	0	1201	1201
INV_714_200	Molephase	2	1201	0	0	1201	1201
DUP_89_200	Molephase	1	1401	1	0	1401	1401
DUP_89_200	Molephase	2	1202	0	-2	1201	1200
DEL_471_500	Molephase	1	1501	0	0	1501	1501
DEL_471_500	Molephase	2	1001	1	0	1001	1001
DEL_554_50	Molephase	1	1001	1	0	1001	1001
DEL_554_50	Molephase	2	1051	0	-1	1051	1050
SHIFTED_COMPHET_657_50	Molephase	1	1181	1	0	1181	1181
SHIFTED_COMPHET_657_50	Molephase	2	1191	0	-16	1191	1191
DUP_360_1000	Molephase	1	3001	0	-1	3001	3000
COMPHET_DEL_278_500	Molephase	1	1151	1	0	1151	1151
COMPHET_DEL_278_500	Molephase	2	1001	0	0	1001	1001
SHIFTED_COMPHET_746_500	Molephase	1	1451	0	0	1451	1451
SHIFTED_COMPHET_746_500	Molephase	2	1951	1	0	1951	1951
COMPHET_DEL_592_1000	Molephase	1	1002	1	-1	1001	1001
COMPHET_DEL_592_1000	Molephase	2	1301	0	-1	1301	1300
DUP_164_200	Molephase	1	1401	0	0	1401	1401
DUP_160_1000	Molephase	1	2001	1	0	2001	2001
DUP_160_1000	Molephase	2	3001	0	-1	3001	3000
COMPHET_DEL_342_1000	Molephase	1	1301	1	0	1301	1301
COMPHET_DEL_342_1000	Molephase	2	1001	0	-1	1001	1000
DEL_71_500	Molephase	1	1501	0	0	1501	1501
DEL_71_500	Molephase	2	1001	1	-1	1001	1000
DEL_635_1000	Molephase	1	1002	0	-1	1001	1001
SHIFTED_COMPHET_757_50	Molephase	1	1231	1	-2	1231	1229
SHIFTED_COMPHET_757_50	Molephase	2	1181	0	0	1181	1181
DEL_139_50	Molephase	1	1001	0	0	1001	1001
DUP_496_500	Molephase	1	2002	0	-2	2001	2000
INV_53_1000	Molephase	1	2003	0	0	2003	2003
DUP_464_200	Molephase	1	1401	0	0	1401	1401
INV_550_50	Molephase	1	1051	0	0	1051	1051
DEL_732_200	Molephase	1	1001	0	0	1001	1001
DUP_217_1000	Molephase	1	3001	0	0	3001	3001
DUP_532_50	Molephase	1	1101	0	0	1101	1101
DUP_532_50	Molephase	2	1051	1	0	1051	1051
DEL_332_50	Molephase	1	1051	0	-1	1051	1050
