VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
DEL_35_1000	KMEANS	1	1001	0	0	1001	1001
DEL_235_1000	KMEANS	1	1001	0	0	1001	1001
COMPHET_DEL_507_50	KMEANS	1	1016	1	0	1016	1016
DEL_735_1000	KMEANS	1	1001	0	0	1001	1001
DEL_211_500	KMEANS	1	1002	0	-1	1001	1001
DEL_635_1000	KMEANS	1	1001	0	0	1001	1001
DEL_300_50	KMEANS	1	1012	0	-11	1001	1001
INV_114_200	KMEANS	1	1203	0	-2	1201	1201
INV_481_50	KMEANS	1	1051	0	-1	1051	1050
INV_153_500	KMEANS	1	1521	0	-50	1495	1478
INV_414_200	KMEANS	1	1201	1	0	1201	1201
DUP_618_200	KMEANS	1	1401	0	0	1401	1401
INV_250_50	KMEANS	1	1051	0	0	1051	1051
COMPHET_DEL_78_500	KMEANS	1	1151	1	0	1151	1151
DEL_571_500	KMEANS	1	1001	0	0	1001	1001
COMPHET_DEL_707_50	KMEANS	1	1016	0	0	1016	1016
SHIFTED_COMPHET_357_50	KMEANS	1	1182	0	-1	1181	1181
COMPHET_DEL_107_50	KMEANS	1	1011	0	-5	1011	1011
SHIFTED_COMPHET_368_50	KMEANS	1	1181	1	0	1181	1181
SHIFTED_COMPHET_368_50	KMEANS	2	1231	0	0	1231	1231
COMPHET_DEL_607_50	KMEANS	1	1016	1	0	1016	1016
COMPHET_DEL_424_1000	KMEANS	1	1301	1	0	1301	1301
COMPHET_DEL_207_50	KMEANS	1	1016	1	0	1016	1016
SHIFTED_COMPHET_596_200	KMEANS	1	1471	0	0	1471	1471
SHIFTED_COMPHET_596_200	KMEANS	2	790	1	0	790	790
COMPHET_DEL_190_50	KMEANS	1	1001	0	0	1001	1001
DEL_646_1000	KMEANS	1	1001	0	-1	1001	1000
INV_14_200	KMEANS	1	1232	1	-42	1202	1190
COMPHET_DEL_178_500	KMEANS	1	1001	1	-1	1001	1000
COMPHET_DEL_578_500	KMEANS	1	1001	0	-1	1001	1000
COMPHET_DEL_778_500	KMEANS	1	1003	0	-2	1001	1001
DEL_200_50	KMEANS	1	1001	0	-1	1001	1000
DUP_731_1000	KMEANS	1	2004	1	-5	2000	2000
DUP_731_1000	KMEANS	2	1152	0	-178	1079	982
INV_314_200	KMEANS	1	1202	0	0	1202	1202
SHIFTED_COMPHET_657_50	KMEANS	1	1184	1	-3	1181	1181
COMPHET_DEL_442_1000	KMEANS	1	1301	0	0	1301	1301
COMPHET_DEL_442_1000	KMEANS	2	1001	1	0	1001	1001
DEL_100_50	KMEANS	1	1051	1	-2	1051	1049
INV_550_50	KMEANS	1	1051	0	0	1051	1051
DUP_64_200	KMEANS	1	1401	0	0	1401	1401
DEL_418_500	KMEANS	1	1501	0	-1	1501	1500
DEL_418_500	KMEANS	2	1001	1	0	1001	1001
COMPHET_DEL_492_1000	KMEANS	1	1010	1	-9	1001	1001
COMPHET_DEL_307_50	KMEANS	1	1017	1	-1	1016	1016
DUP_25_500	KMEANS	1	1501	1	0	1501	1501
DUP_25_500	KMEANS	2	2001	0	-1	2001	2000
INV_260_500	KMEANS	1	1504	0	-1	1503	1503
INV_260_500	KMEANS	2	1509	1	-4	1506	1505
