VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
DEL_300_50	abPOA	1	1051	1	0	1051	1051
DEL_735_1000	abPOA	1	1001	0	0	1001	1001
INV_582_50	abPOA	1	1051	0	0	1051	1051
COMPHET_DEL_396_50	abPOA	1	1016	1	-2	1016	1014
COMPHET_DEL_607_50	abPOA	1	1016	1	0	1016	1016
DEL_500_50	abPOA	1	1051	1	0	1051	1051
COMPHET_DEL_261_50	abPOA	1	1016	0	-2	1016	1014
COMPHET_DEL_107_50	abPOA	1	1016	0	0	1016	1016
DEL_200_50	abPOA	1	1001	0	-1	1001	1000
COMPHET_DEL_489_1000	abPOA	1	1001	1	0	1001	1001
COMPHET_DEL_146_500	abPOA	1	1151	1	-1	1151	1150
INV_414_200	abPOA	1	1201	1	0	1201	1201
COMPHET_DEL_707_50	abPOA	1	1016	0	0	1016	1016
DUP_64_200	abPOA	1	1401	0	0	1401	1401
COMPHET_DEL_517_200	abPOA	1	1061	1	-1	1061	1060
COMPHET_DEL_724_200	abPOA	1	1061	1	-1	1061	1060
COMPHET_DEL_724_200	abPOA	2	1001	0	0	1001	1001
DEL_635_1000	abPOA	1	1001	0	0	1001	1001
COMPHET_DEL_339_500	abPOA	1	1153	0	-2	1151	1151
COMPHET_DEL_507_50	abPOA	1	1016	1	-1	1016	1015
INV_31_500	abPOA	1	1502	1	-2	1501	1500
SHIFTED_COMPHET_357_50	abPOA	1	1181	0	0	1181	1181
INV_204_50	abPOA	1	1051	0	0	1051	1051
DEL_235_1000	abPOA	1	1001	0	0	1001	1001
DEL_35_1000	abPOA	1	1001	0	0	1001	1001
COMPHET_DEL_478_500	abPOA	1	1151	1	0	1151	1151
DUP_582_50	abPOA	1	1101	0	-1	1101	1100
SHIFTED_COMPHET_139_200	abPOA	1	1271	0	0	1271	1271
DEL_600_50	abPOA	1	1001	0	-1	1001	1000
DEL_571_500	abPOA	1	1001	0	0	1001	1001
COMPHET_DEL_467_500	abPOA	1	1151	1	-1	1151	1150
COMPHET_DEL_467_500	abPOA	2	1001	0	0	1001	1001
COMPHET_DEL_46_500	abPOA	1	1151	1	0	1151	1151
INV_314_200	abPOA	1	1201	0	0	1201	1201
COMPHET_DEL_178_500	abPOA	1	1151	0	-2	1151	1149
COMPHET_DEL_178_500	abPOA	2	1001	1	-1	1001	1000
INV_250_50	abPOA	1	1051	0	0	1051	1051
COMPHET_DEL_407_50	abPOA	1	1016	1	0	1016	1016
COMPHET_DEL_78_500	abPOA	1	1151	1	0	1151	1151
COMPHET_DEL_778_500	abPOA	1	1153	1	-2	1151	1151
COMPHET_DEL_778_500	abPOA	2	1003	0	-2	1001	1001
COMPHET_DEL_774_200	abPOA	1	1060	0	-1	1060	1060
COMPHET_DEL_774_200	abPOA	2	1002	1	-2	1001	1000
DUP_154_50	abPOA	1	1101	0	-1	1101	1100
INV_650_50	abPOA	1	1051	1	0	1051	1051
COMPHET_DEL_307_50	abPOA	1	1016	1	-2	1015	1015
DEL_374_500	abPOA	1	1501	0	0	1501	1501
DEL_374_500	abPOA	2	1001	1	0	1001	1001
SHIFTED_COMPHET_682_500	abPOA	1	1952	1	-1	1951	1951
SHIFTED_COMPHET_682_500	abPOA	2	1451	0	-1	1451	1450
DEL_400_50	abPOA	1	1001	0	0	1001	1001
INV_150_50	abPOA	1	1051	1	-1	1051	1050
COMPHET_DEL_7_50	abPOA	1	1016	1	0	1016	1016
DEL_296_500	abPOA	1	1501	1	0	1501	1501
DEL_296_500	abPOA	2	1001	0	0	1001	1001
COMPHET_DEL_542_1000	abPOA	1	1301	0	0	1301	1301
COMPHET_DEL_542_1000	abPOA	2	1001	1	0	1001	1001
COMPHET_DEL_292_1000	abPOA	1	1302	0	-1	1301	1301
COMPHET_DEL_292_1000	abPOA	2	676	1	0	676	676
INV_182_50	abPOA	1	1053	0	-2	1051	1051
SHIFTED_COMPHET_657_50	abPOA	1	1180	1	-1	1180	1180
DUP_411_500	abPOA	1	2001	1	-1	2001	2000
COMPHET_DEL_603_50	abPOA	1	1016	0	-1	1016	1015
INV_531_1000	abPOA	1	2000	0	-1	2000	1999
INV_50_50	abPOA	1	1051	0	0	1051	1051
COMPHET_DEL_378_500	abPOA	1	1151	0	-1	1151	1150
COMPHET_DEL_378_500	abPOA	2	1001	1	0	1001	1001
DUP_768_50	abPOA	1	1101	1	-1	1101	1100
DUP_768_50	abPOA	2	1051	0	-1	1051	1050
COMPHET_DEL_192_1000	abPOA	1	1301	0	0	1301	1301
SHIFTED_COMPHET_60_200	abPOA	1	1471	1	0	1471	1471
SHIFTED_COMPHET_60_200	abPOA	2	1271	0	0	1271	1271
COMPHET_DEL_278_500	abPOA	1	1001	0	0	1001	1001
SHIFTED_COMPHET_757_50	abPOA	1	1231	1	-2	1231	1229
SHIFTED_COMPHET_757_50	abPOA	2	1182	0	-1	1181	1181
DUP_360_500	abPOA	1	2001	0	0	2001	2001
