VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
INV_750_50	KMEANS	1	1051	0	-2	1051	1049
COMPHET_DEL_207_50	KMEANS	1	1016	1	0	1016	1016
COMPHET_DEL_307_50	KMEANS	1	1021	1	-5	1016	1016
COMPHET_DEL_7_50	KMEANS	1	1027	1	-22	1011	1008
INV_588_200	KMEANS	1	1213	1	-30	1194	1190
COMPHET_DEL_174_500	KMEANS	1	1151	0	-1	1151	1150
COMPHET_DEL_707_50	KMEANS	1	1007	1	-6	1001	1001
INV_450_50	KMEANS	1	1051	1	0	1051	1051
INV_450_50	KMEANS	2	533	1	-60	530	524
INV_250_50	KMEANS	1	1054	0	-10	1050	1045
COMPHET_DEL_178_500	KMEANS	1	1151	0	-2	1151	1149
COMPHET_DEL_178_500	KMEANS	2	1001	1	-1	1001	1000
INV_461_500	KMEANS	1	1503	0	-1	1503	1502
DUP_625_50	KMEANS	1	1101	0	0	1101	1101
DUP_625_50	KMEANS	2	1051	1	-1	1051	1050
COMPHET_DEL_774_500	KMEANS	1	1119	0	-55	1108	1107
COMPHET_DEL_774_500	KMEANS	2	1095	0	-56	1095	1095
INV_614_200	KMEANS	1	1206	0	-10	1201	1196
INV_614_200	KMEANS	2	956	1	-258	889	727
COMPHET_DEL_578_500	KMEANS	1	1151	1	0	1151	1151
COMPHET_DEL_578_500	KMEANS	2	998	0	-23	990	986
COMPHET_DEL_568_50	KMEANS	1	1016	1	0	1016	1016
DUP_388_500	KMEANS	1	1970	0	-55	1969	1947
DEL_200_50	KMEANS	1	1007	0	-12	998	997
SHIFTED_COMPHET_11_50	KMEANS	1	1181	1	-2	1181	1179
SHIFTED_COMPHET_11_50	KMEANS	2	1230	0	-52	1207	1202
DEL_289_500	KMEANS	1	1501	1	0	1501	1501
DEL_289_500	KMEANS	2	1001	0	-1	1001	1000
COMPHET_DEL_78_500	KMEANS	1	1151	1	-1	1151	1150
COMPHET_DEL_78_500	KMEANS	2	1001	0	0	1001	1001
SHIFTED_COMPHET_125_50	KMEANS	1	1231	1	0	1231	1231
SHIFTED_COMPHET_125_50	KMEANS	2	887	0	-28	887	887
COMPHET_DEL_478_500	KMEANS	1	1151	1	0	1151	1151
COMPHET_DEL_478_500	KMEANS	2	1001	0	0	1001	1001
COMPHET_DEL_342_1000	KMEANS	1	1001	0	-1	1001	1000
COMPHET_DEL_342_1000	KMEANS	2	1301	1	0	1301	1301
DUP_303_50	KMEANS	1	1104	0	-3	1101	1101
COMPHET_DEL_192_1000	KMEANS	1	856	0	-116	845	821
COMPHET_DEL_192_1000	KMEANS	2	1065	1	-64	1001	1001
DEL_635_1000	KMEANS	1	966	0	-51	961	954
DEL_635_1000	KMEANS	2	1001	0	0	1001	1001
SHIFTED_COMPHET_757_50	KMEANS	1	1228	1	-32	1216	1211
SHIFTED_COMPHET_757_50	KMEANS	2	1181	0	0	1181	1181
DEL_571_500	KMEANS	1	1016	0	-42	990	984
DEL_571_500	KMEANS	2	1001	0	-1	1001	1000
COMPHET_DEL_246_200	KMEANS	1	1061	0	-1	1061	1060
COMPHET_DEL_246_200	KMEANS	2	1001	1	0	1001	1001
COMPHET_DEL_42_1000	KMEANS	1	1069	0	-122	997	951
COMPHET_DEL_42_1000	KMEANS	2	1270	1	-32	1270	1270
DUP_368_50	KMEANS	1	1107	1	-24	1093	1091
COMPHET_DEL_292_1000	KMEANS	1	1301	0	0	1301	1301
COMPHET_DEL_292_1000	KMEANS	2	1001	1	-1	1001	1000
DEL_735_1000	KMEANS	1	1008	0	-12	999	998
SHIFTED_COMPHET_457_50	KMEANS	1	1194	0	-18	1180	1177
SHIFTED_COMPHET_457_50	KMEANS	2	541	1	-74	500	470
COMPHET_DEL_107_50	KMEANS	1	1016	0	0	1016	1016
COMPHET_DEL_678_500	KMEANS	1	1151	1	0	1151	1151
COMPHET_DEL_407_50	KMEANS	1	1002	0	-1	1001	1001
DEL_0_50	KMEANS	1	1051	1	0	1051	1051
SHIFTED_COMPHET_357_50	KMEANS	1	1220	1	-33	1211	1207
SHIFTED_COMPHET_357_50	KMEANS	2	1181	0	0	1181	1181
DUP_646_500	KMEANS	1	1502	0	-34	1486	1483
DUP_646_500	KMEANS	2	1512	0	-13	1500	1500
INV_417_1000	KMEANS	1	2001	0	0	2001	2001
INV_417_1000	KMEANS	2	2001	1	0	2001	2001
COMPHET_DEL_607_50	KMEANS	1	1011	1	-10	1009	1008
DEL_235_1000	KMEANS	1	952	0	-77	942	933
DEL_235_1000	KMEANS	2	1001	0	0	1001	1001
DUP_718_500	KMEANS	1	1501	1	0	1501	1501
DUP_718_500	KMEANS	2	2001	0	0	2001	2001
SHIFTED_COMPHET_60_500	KMEANS	1	1428	0	-64	1414	1401
SHIFTED_COMPHET_60_500	KMEANS	2	1538	0	-92	1452	1448
COMPHET_DEL_592_1000	KMEANS	1	1001	1	0	1001	1001
COMPHET_DEL_592_1000	KMEANS	2	1301	0	-1	1301	1300
DEL_100_50	KMEANS	1	1051	1	-1	1051	1050
DEL_100_50	KMEANS	2	1004	0	-6	1000	999
INV_714_200	KMEANS	1	1201	0	0	1201	1201
INV_714_200	KMEANS	2	1202	1	0	1202	1202
COMPHET_DEL_326_500	KMEANS	1	1151	1	0	1151	1151
COMPHET_DEL_326_500	KMEANS	2	1001	0	0	1001	1001
INV_204_200	KMEANS	1	1202	1	-1	1202	1201
INV_204_200	KMEANS	2	1201	0	-1	1201	1200
INV_650_50	KMEANS	1	1056	1	-19	1045	1043
DEL_300_50	KMEANS	1	1046	1	-5	1046	1046
DEL_300_50	KMEANS	2	991	0	-12	990	990
INV_354_50	KMEANS	1	1052	1	-2	1051	1050
SHIFTED_COMPHET_517_1000	KMEANS	1	1755	0	-6	1752	1750
SHIFTED_COMPHET_517_1000	KMEANS	2	1700	1	-22	1699	1696
INV_414_200	KMEANS	1	1201	0	-2	1201	1199
INV_414_200	KMEANS	2	1235	0	-80	1189	1166
COMPHET_DEL_792_1000	KMEANS	1	1001	0	0	1001	1001
INV_14_200	KMEANS	1	1203	1	-2	1203	1201
INV_14_200	KMEANS	2	1230	0	-47	1200	1184
DEL_210_1000	KMEANS	1	1018	0	-17	1001	1001
COMPHET_DEL_278_500	KMEANS	1	1151	1	0	1151	1151
COMPHET_DEL_278_500	KMEANS	2	1001	0	0	1001	1001
DEL_357_200	KMEANS	1	1006	0	-5	1001	1001
SHIFTED_COMPHET_361_50	KMEANS	1	1203	1	-28	1179	1178
COMPHET_DEL_431_1000	KMEANS	1	1301	1	-1	1301	1300
COMPHET_DEL_431_1000	KMEANS	2	1001	0	0	1001	1001
DUP_664_200	KMEANS	1	1401	1	0	1401	1401
COMPHET_DEL_142_1000	KMEANS	1	1301	1	0	1301	1301
COMPHET_DEL_142_1000	KMEANS	2	1001	0	0	1001	1001
SHIFTED_COMPHET_257_50	KMEANS	1	1231	1	0	1231	1231
DEL_400_50	KMEANS	1	1051	1	0	1051	1051
DEL_400_50	KMEANS	2	1001	0	-1	1001	1000
SHIFTED_COMPHET_239_200	KMEANS	1	1471	0	0	1471	1471
DUP_411_50	KMEANS	1	1101	1	0	1101	1101
DUP_189_1000	KMEANS	1	2001	0	-1	2001	2000
DUP_189_1000	KMEANS	2	3003	1	-3	3001	3000
DUP_632_500	KMEANS	1	2001	1	0	2001	2001
DUP_632_500	KMEANS	2	1502	0	-3	1501	1499
DEL_535_1000	KMEANS	1	2001	1	-2	2001	1999
DEL_535_1000	KMEANS	2	1001	0	0	1001	1001
SHIFTED_COMPHET_57_50	KMEANS	1	1187	0	-45	1165	1158
SHIFTED_COMPHET_57_50	KMEANS	2	1204	0	-24	1181	1180
SHIFTED_COMPHET_746_500	KMEANS	1	1952	1	0	1952	1952
SHIFTED_COMPHET_746_500	KMEANS	2	1451	0	0	1451	1451
INV_214_200	KMEANS	1	1203	0	-1	1203	1202
SHIFTED_COMPHET_721_200	KMEANS	1	1271	0	-2	1271	1269
SHIFTED_COMPHET_721_200	KMEANS	2	1471	1	-1	1471	1470
DUP_364_200	KMEANS	1	1258	1	-57	1201	1201
DUP_364_200	KMEANS	2	1201	1	0	1201	1201
DEL_168_200	KMEANS	1	1003	0	-8	999	997
COMPHET_DEL_411_50	KMEANS	1	1013	0	-5	1013	1012
DEL_539_1000	KMEANS	1	1002	1	-1	1001	1001
DEL_539_1000	KMEANS	2	2001	0	0	2001	2001
SHIFTED_COMPHET_157_50	KMEANS	1	613	1	-35	609	607
SHIFTED_COMPHET_157_50	KMEANS	2	1186	0	-5	1181	1181
DEL_35_1000	KMEANS	1	1001	0	0	1001	1001
COMPHET_DEL_296_500	KMEANS	1	1151	0	-1	1151	1150
COMPHET_DEL_296_500	KMEANS	2	1004	1	-3	1001	1001
SHIFTED_COMPHET_657_50	KMEANS	1	1195	1	-19	1181	1176
SHIFTED_COMPHET_657_50	KMEANS	2	1103	0	-134	1099	1095
