VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
COMPHET_DEL_678_500	abPOA	1	1151	1	0	1151	1151
DEL_740_50	abPOA	1	1001	0	0	1001	1001
COMPHET_DEL_7_50	abPOA	1	1001	0	-1	1001	1000
COMPHET_DEL_207_50	abPOA	1	1006	0	-5	1001	1001
INV_450_50	abPOA	1	1051	1	0	1051	1051
INV_150_50	abPOA	1	1051	1	-1	1051	1050
INV_750_50	abPOA	1	1051	1	0	1051	1051
SHIFTED_COMPHET_518_50	abPOA	1	1222	1	-30	1217	1206
SHIFTED_COMPHET_321_200	abPOA	1	1472	1	-1	1471	1471
COMPHET_DEL_407_50	abPOA	1	1001	0	0	1001	1001
DUP_475_50	abPOA	1	1101	1	0	1101	1101
DUP_475_50	abPOA	2	1051	0	0	1051	1051
INV_614_200	abPOA	1	1202	0	-2	1201	1200
INV_250_50	abPOA	1	1051	0	0	1051	1051
DEL_735_1000	abPOA	1	1001	0	0	1001	1001
COMPHET_DEL_578_500	abPOA	1	1151	1	0	1151	1151
COMPHET_DEL_578_500	abPOA	2	1001	0	-1	1001	1000
COMPHET_DEL_167_500	abPOA	1	1151	0	0	1151	1151
COMPHET_DEL_167_500	abPOA	2	1001	1	0	1001	1001
DEL_0_50	abPOA	1	1051	1	0	1051	1051
DEL_0_50	abPOA	2	1001	0	0	1001	1001
DEL_635_1000	abPOA	1	1001	0	0	1001	1001
DEL_200_50	abPOA	1	1001	0	0	1001	1001
DEL_100_50	abPOA	1	1051	1	-1	1051	1050
DEL_100_50	abPOA	2	1001	0	-1	1001	1000
DUP_667_1000	abPOA	1	2016	1	-24	2000	1993
COMPHET_DEL_342_1000	abPOA	1	1263	1	-39	1263	1262
DUP_189_50	abPOA	1	1101	0	-1	1101	1100
COMPHET_DEL_707_50	abPOA	1	1016	0	0	1016	1016
COMPHET_DEL_592_1000	abPOA	1	1022	1	-21	1001	1001
SHIFTED_COMPHET_457_50	abPOA	1	1235	1	-9	1231	1226
DEL_46_1000	abPOA	1	2002	1	-3	2001	1999
DEL_46_1000	abPOA	2	1001	0	-1	1001	1000
INV_311_500	abPOA	1	1503	1	-2	1501	1501
INV_311_500	abPOA	2	1501	0	0	1501	1501
INV_753_1000	abPOA	1	2001	0	-1	2001	2000
COMPHET_DEL_582_1000	abPOA	1	1301	1	-1	1301	1300
COMPHET_DEL_582_1000	abPOA	2	1001	0	0	1001	1001
COMPHET_DEL_192_1000	abPOA	1	1001	1	0	1001	1001
COMPHET_DEL_682_500	abPOA	1	1001	0	0	1001	1001
COMPHET_DEL_307_50	abPOA	1	1013	1	-3	1013	1013
COMPHET_DEL_153_500	abPOA	1	1001	1	0	1001	1001
COMPHET_DEL_507_50	abPOA	1	1001	0	0	1001	1001
DEL_25_200	abPOA	1	1001	0	0	1001	1001
INV_431_200	abPOA	1	1202	0	0	1202	1202
INV_431_200	abPOA	2	1201	1	0	1201	1201
SHIFTED_COMPHET_757_50	abPOA	1	1181	0	-1	1181	1180
COMPHET_DEL_317_50	abPOA	1	1005	1	-5	1001	1000
COMPHET_DEL_107_50	abPOA	1	1016	0	0	1016	1016
COMPHET_DEL_278_500	abPOA	1	1151	1	0	1151	1151
COMPHET_DEL_278_500	abPOA	2	1001	0	0	1001	1001
COMPHET_DEL_78_500	abPOA	1	1151	1	-1	1151	1150
COMPHET_DEL_78_500	abPOA	2	1001	0	0	1001	1001
COMPHET_DEL_642_1000	abPOA	1	1301	0	-2	1301	1299
COMPHET_DEL_642_1000	abPOA	2	1001	1	-2	1001	999
DEL_571_500	abPOA	1	1001	0	-2	1001	999
COMPHET_DEL_475_50	abPOA	1	1016	0	0	1016	1016
DEL_400_50	abPOA	1	1051	1	0	1051	1051
DEL_400_50	abPOA	2	1001	0	-1	1001	1000
SHIFTED_COMPHET_182_50	abPOA	1	1233	0	-15	1229	1220
DUP_364_200	abPOA	1	1201	1	0	1201	1201
SHIFTED_COMPHET_32_50	abPOA	1	1181	1	0	1181	1181
SHIFTED_COMPHET_353_50	abPOA	1	1228	1	-15	1225	1219
SHIFTED_COMPHET_257_50	abPOA	1	1230	1	-4	1230	1227
INV_14_200	abPOA	1	1202	1	-3	1201	1199
SHIFTED_COMPHET_657_50	abPOA	1	1235	0	-6	1231	1229
COMPHET_DEL_178_500	abPOA	1	1151	0	-2	1151	1149
COMPHET_DEL_178_500	abPOA	2	1001	1	-1	1001	1000
INV_132_50	abPOA	1	1051	0	0	1051	1051
COMPHET_DEL_742_1000	abPOA	1	1301	1	-2	1301	1299
COMPHET_DEL_742_1000	abPOA	2	1001	0	0	1001	1001
INV_350_50	abPOA	1	1052	0	-2	1051	1050
SHIFTED_COMPHET_596_200	abPOA	1	1471	0	0	1471	1471
SHIFTED_COMPHET_596_200	abPOA	2	1271	1	0	1271	1271
SHIFTED_COMPHET_281_1000	abPOA	1	2751	1	-1	2751	2750
SHIFTED_COMPHET_281_1000	abPOA	2	1751	0	-1	1751	1750
COMPHET_DEL_60_500	abPOA	1	1001	0	0	1001	1001
DEL_35_1000	abPOA	1	1001	0	0	1001	1001
INV_650_50	abPOA	1	1051	1	0	1051	1051
INV_646_500	abPOA	1	1501	1	0	1501	1501
INV_646_500	abPOA	2	1501	0	0	1501	1501
COMPHET_DEL_478_500	abPOA	1	1151	1	0	1151	1151
COMPHET_DEL_478_500	abPOA	2	1002	0	-1	1001	1001
INV_324_1000	abPOA	1	2001	0	0	2001	2001
COMPHET_DEL_74_1000	abPOA	1	1272	1	-29	1272	1272
SHIFTED_COMPHET_57_50	abPOA	1	1205	0	-27	1181	1178
COMPHET_DEL_292_1000	abPOA	1	1301	0	0	1301	1301
COMPHET_DEL_292_1000	abPOA	2	1001	1	-1	1001	1000
SHIFTED_COMPHET_557_50	abPOA	1	1231	0	-1	1231	1230
SHIFTED_COMPHET_557_50	abPOA	2	1181	1	-1	1181	1180
