VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
DEL_100_50	ITER_POA_PERMISSIVE	1	1051	1	-1	1051	1050
INV_450_50	ITER_POA_PERMISSIVE	1	1051	1	0	1051	1051
DEL_635_1000	ITER_POA_PERMISSIVE	1	1001	0	0	1001	1001
COMPHET_DEL_207_50	ITER_POA_PERMISSIVE	1	1016	1	0	1016	1016
SHIFTED_COMPHET_57_50	ITER_POA_PERMISSIVE	1	1234	1	-4	1231	1230
INV_447_200	ITER_POA_PERMISSIVE	1	1201	0	0	1201	1201
INV_714_200	ITER_POA_PERMISSIVE	1	1202	1	0	1202	1202
INV_714_200	ITER_POA_PERMISSIVE	2	1201	0	0	1201	1201
INV_250_50	ITER_POA_PERMISSIVE	1	1051	0	0	1051	1051
COMPHET_DEL_510_1000	ITER_POA_PERMISSIVE	1	1302	0	-1	1301	1301
COMPHET_DEL_510_1000	ITER_POA_PERMISSIVE	2	1001	1	0	1001	1001
COMPHET_DEL_578_500	ITER_POA_PERMISSIVE	1	1151	1	0	1151	1151
COMPHET_DEL_578_500	ITER_POA_PERMISSIVE	2	1001	0	-1	1001	1000
INV_50_50	ITER_POA_PERMISSIVE	1	1051	0	0	1051	1051
COMPHET_DEL_724_1000	ITER_POA_PERMISSIVE	1	1301	0	0	1301	1301
COMPHET_DEL_724_1000	ITER_POA_PERMISSIVE	2	1001	1	0	1001	1001
DEL_638_1000	ITER_POA_PERMISSIVE	1	2001	1	-1	2001	2000
COMPHET_DEL_678_500	ITER_POA_PERMISSIVE	1	1151	1	0	1151	1151
COMPHET_DEL_678_500	ITER_POA_PERMISSIVE	2	1001	0	0	1001	1001
COMPHET_DEL_178_500	ITER_POA_PERMISSIVE	1	1151	0	-2	1151	1149
COMPHET_DEL_178_500	ITER_POA_PERMISSIVE	2	1001	1	-1	1001	1000
COMPHET_DEL_53_1000	ITER_POA_PERMISSIVE	1	1302	0	-1	1301	1301
COMPHET_DEL_53_1000	ITER_POA_PERMISSIVE	2	1001	1	0	1001	1001
SHIFTED_COMPHET_321_200	ITER_POA_PERMISSIVE	1	1471	1	0	1471	1471
SHIFTED_COMPHET_321_200	ITER_POA_PERMISSIVE	2	1271	0	0	1271	1271
COMPHET_DEL_507_50	ITER_POA_PERMISSIVE	1	1001	0	0	1001	1001
SHIFTED_COMPHET_503_50	ITER_POA_PERMISSIVE	1	1181	0	-1	1181	1180
SHIFTED_COMPHET_457_50	ITER_POA_PERMISSIVE	1	1231	1	-1	1231	1230
SHIFTED_COMPHET_457_50	ITER_POA_PERMISSIVE	2	1181	0	-1	1181	1180
COMPHET_DEL_307_50	ITER_POA_PERMISSIVE	1	1016	1	0	1016	1016
DEL_571_500	ITER_POA_PERMISSIVE	1	1001	0	0	1001	1001
SHIFTED_COMPHET_721_200	ITER_POA_PERMISSIVE	1	1271	0	-2	1271	1269
SHIFTED_COMPHET_721_200	ITER_POA_PERMISSIVE	2	1471	1	-1	1471	1470
SHIFTED_COMPHET_657_50	ITER_POA_PERMISSIVE	1	1231	0	0	1231	1231
SHIFTED_COMPHET_657_50	ITER_POA_PERMISSIVE	2	1181	1	0	1181	1181
INV_589_50	ITER_POA_PERMISSIVE	1	1051	1	0	1051	1051
SHIFTED_COMPHET_207_50	ITER_POA_PERMISSIVE	1	1231	1	0	1231	1231
SHIFTED_COMPHET_207_50	ITER_POA_PERMISSIVE	2	1181	0	0	1181	1181
COMPHET_DEL_407_50	ITER_POA_PERMISSIVE	1	1001	0	0	1001	1001
DEL_703_1000	ITER_POA_PERMISSIVE	1	2001	1	0	2001	2001
COMPHET_DEL_603_1000	ITER_POA_PERMISSIVE	1	1301	1	0	1301	1301
COMPHET_DEL_603_1000	ITER_POA_PERMISSIVE	2	1001	0	0	1001	1001
COMPHET_DEL_192_1000	ITER_POA_PERMISSIVE	1	1001	1	0	1001	1001
COMPHET_DEL_192_1000	ITER_POA_PERMISSIVE	2	1301	0	0	1301	1301
SHIFTED_COMPHET_21_200	ITER_POA_PERMISSIVE	1	1471	1	-1	1471	1470
SHIFTED_COMPHET_21_200	ITER_POA_PERMISSIVE	2	1271	0	0	1271	1271
INV_431_500	ITER_POA_PERMISSIVE	1	1501	0	0	1501	1501
INV_431_500	ITER_POA_PERMISSIVE	2	1502	1	0	1502	1502
DUP_245_1000	ITER_POA_PERMISSIVE	1	3001	0	0	3001	3001
COMPHET_DEL_478_500	ITER_POA_PERMISSIVE	1	1151	1	0	1151	1151
COMPHET_DEL_7_50	ITER_POA_PERMISSIVE	1	1001	0	-1	1001	1000
INV_611_50	ITER_POA_PERMISSIVE	1	1051	0	-1	1051	1050
DEL_67_1000	ITER_POA_PERMISSIVE	1	1001	1	0	1001	1001
DEL_67_1000	ITER_POA_PERMISSIVE	2	2001	0	0	2001	2001
COMPHET_DEL_592_1000	ITER_POA_PERMISSIVE	1	1001	1	0	1001	1001
COMPHET_DEL_592_1000	ITER_POA_PERMISSIVE	2	1301	0	-1	1301	1300
COMPHET_DEL_792_1000	ITER_POA_PERMISSIVE	1	1001	0	0	1001	1001
COMPHET_DEL_792_1000	ITER_POA_PERMISSIVE	2	1301	1	-1	1301	1300
COMPHET_DEL_574_1000	ITER_POA_PERMISSIVE	1	1301	1	-2	1301	1299
COMPHET_DEL_574_1000	ITER_POA_PERMISSIVE	2	1001	0	0	1001	1001
INV_614_200	ITER_POA_PERMISSIVE	1	1201	0	-1	1201	1200
INV_614_200	ITER_POA_PERMISSIVE	2	1201	1	0	1201	1201
COMPHET_DEL_278_500	ITER_POA_PERMISSIVE	1	1151	1	0	1151	1151
COMPHET_DEL_278_500	ITER_POA_PERMISSIVE	2	1001	0	0	1001	1001
COMPHET_DEL_142_1000	ITER_POA_PERMISSIVE	1	1301	1	0	1301	1301
COMPHET_DEL_142_1000	ITER_POA_PERMISSIVE	2	1003	0	-2	1001	1001
DUP_364_200	ITER_POA_PERMISSIVE	1	1201	1	0	1201	1201
DUP_364_200	ITER_POA_PERMISSIVE	2	1401	0	0	1401	1401
SHIFTED_COMPHET_153_1000	ITER_POA_PERMISSIVE	1	2751	0	0	2751	2751
SHIFTED_COMPHET_153_1000	ITER_POA_PERMISSIVE	2	1751	1	0	1751	1751
COMPHET_DEL_682_200	ITER_POA_PERMISSIVE	1	1022	1	-21	1001	1001
INV_750_50	ITER_POA_PERMISSIVE	1	1051	1	0	1051	1051
COMPHET_DEL_607_50	ITER_POA_PERMISSIVE	1	1001	0	0	1001	1001
SHIFTED_COMPHET_539_50	ITER_POA_PERMISSIVE	1	1231	1	0	1231	1231
COMPHET_DEL_107_50	ITER_POA_PERMISSIVE	1	1016	0	0	1016	1016
INV_214_200	ITER_POA_PERMISSIVE	1	1203	0	-1	1203	1202
COMPHET_DEL_138_200	ITER_POA_PERMISSIVE	1	1033	1	-28	1033	1033
DUP_345_1000	ITER_POA_PERMISSIVE	1	2001	1	-1	2001	2000
DUP_345_1000	ITER_POA_PERMISSIVE	2	3001	0	-1	3001	3000
COMPHET_DEL_78_500	ITER_POA_PERMISSIVE	1	1001	0	0	1001	1001
COMPHET_DEL_78_500	ITER_POA_PERMISSIVE	2	1151	1	-1	1151	1150
DEL_267_500	ITER_POA_PERMISSIVE	1	1501	0	-1	1501	1500
DEL_267_500	ITER_POA_PERMISSIVE	2	1001	1	0	1001	1001
SHIFTED_COMPHET_797_200	ITER_POA_PERMISSIVE	1	1471	0	-1	1471	1470
SHIFTED_COMPHET_797_200	ITER_POA_PERMISSIVE	2	1271	1	0	1271	1271
DEL_471_500	ITER_POA_PERMISSIVE	1	1501	0	0	1501	1501
DEL_471_500	ITER_POA_PERMISSIVE	2	1001	1	0	1001	1001
DEL_657_200	ITER_POA_PERMISSIVE	1	1001	0	0	1001	1001
INV_514_200	ITER_POA_PERMISSIVE	1	1201	0	-1	1201	1200
INV_514_200	ITER_POA_PERMISSIVE	2	1203	1	0	1203	1203
DEL_200_50	ITER_POA_PERMISSIVE	1	1001	0	0	1001	1001
INV_150_50	ITER_POA_PERMISSIVE	1	1051	1	-1	1051	1050
DUP_764_200	ITER_POA_PERMISSIVE	1	1401	0	0	1401	1401
DEL_35_1000	ITER_POA_PERMISSIVE	1	1001	0	0	1001	1001
SHIFTED_COMPHET_357_50	ITER_POA_PERMISSIVE	1	1181	0	0	1181	1181
SHIFTED_COMPHET_357_50	ITER_POA_PERMISSIVE	2	1231	1	-1	1231	1230
INV_376_50	ITER_POA_PERMISSIVE	1	1051	0	0	1051	1051
INV_132_200	ITER_POA_PERMISSIVE	1	1201	0	0	1201	1201
