VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
DEL_200_50	TRUE_HAP	1	1003	0	-1	1002	1002
DEL_635_1000	TRUE_HAP	1	1001	0	0	1001	1001
INV_750_50	TRUE_HAP	1	1051	0	-2	1051	1049
COMPHET_DEL_107_50	TRUE_HAP	1	1016	0	0	1016	1016
INV_450_50	TRUE_HAP	1	1051	0	-1	1051	1050
COMPHET_DEL_207_50	TRUE_HAP	1	1014	1	-2	1012	1012
DEL_0_50	TRUE_HAP	1	1001	0	0	1001	1001
DEL_0_50	TRUE_HAP	2	1051	1	0	1051	1051
COMPHET_DEL_707_50	TRUE_HAP	1	1016	0	0	1016	1016
COMPHET_DEL_607_50	TRUE_HAP	1	1016	1	0	1016	1016
COMPHET_DEL_639_200	TRUE_HAP	1	1061	0	0	1061	1061
COMPHET_DEL_639_200	TRUE_HAP	2	1001	1	0	1001	1001
COMPHET_DEL_578_500	TRUE_HAP	1	1001	0	-1	1001	1000
COMPHET_DEL_578_500	TRUE_HAP	2	1151	1	0	1151	1151
COMPHET_DEL_368_1000	TRUE_HAP	1	1304	0	-2	1304	1303
COMPHET_DEL_368_1000	TRUE_HAP	2	1017	1	-7	1013	1010
SHIFTED_COMPHET_296_50	TRUE_HAP	1	1230	0	0	1230	1230
SHIFTED_COMPHET_296_50	TRUE_HAP	2	1181	1	0	1181	1181
SHIFTED_COMPHET_539_50	TRUE_HAP	1	1181	0	0	1181	1181
SHIFTED_COMPHET_539_50	TRUE_HAP	2	1231	1	0	1231	1231
COMPHET_DEL_178_500	TRUE_HAP	1	1151	0	-2	1151	1149
COMPHET_DEL_178_500	TRUE_HAP	2	1001	1	-1	1001	1000
SHIFTED_COMPHET_321_200	TRUE_HAP	1	1271	0	0	1271	1271
SHIFTED_COMPHET_321_200	TRUE_HAP	2	1476	1	-2	1474	1474
DEL_571_500	TRUE_HAP	1	1001	0	0	1001	1001
COMPHET_DEL_478_500	TRUE_HAP	1	1001	0	0	1001	1001
COMPHET_DEL_478_500	TRUE_HAP	2	1151	1	0	1151	1151
COMPHET_DEL_278_500	TRUE_HAP	1	1001	0	0	1001	1001
COMPHET_DEL_278_500	TRUE_HAP	2	1151	1	0	1151	1151
INV_350_50	TRUE_HAP	1	1051	0	0	1051	1051
DUP_675_50	TRUE_HAP	1	1101	0	0	1101	1101
DUP_675_50	TRUE_HAP	2	1051	1	0	1051	1051
SHIFTED_COMPHET_57_50	TRUE_HAP	1	1182	0	-2	1181	1180
SHIFTED_COMPHET_57_50	TRUE_HAP	2	1231	1	0	1231	1231
INV_614_200	TRUE_HAP	1	1227	0	-12	1225	1217
INV_614_200	TRUE_HAP	2	1202	1	-1	1201	1201
COMPHET_DEL_317_1000	TRUE_HAP	1	1005	0	-3	1004	1002
COMPHET_DEL_317_1000	TRUE_HAP	2	1301	1	-1	1301	1300
INV_714_200	TRUE_HAP	1	1201	0	0	1201	1201
INV_714_200	TRUE_HAP	2	1209	1	-4	1205	1205
DUP_10_500	TRUE_HAP	1	1501	0	-1	1501	1500
DUP_10_500	TRUE_HAP	2	2001	1	-1	2001	2000
COMPHET_DEL_307_50	TRUE_HAP	1	1016	1	0	1016	1016
INV_214_200	TRUE_HAP	1	1203	0	-1	1203	1202
DEL_500_50	TRUE_HAP	1	1001	0	0	1001	1001
DEL_500_50	TRUE_HAP	2	1051	1	0	1051	1051
COMPHET_DEL_142_1000	TRUE_HAP	1	1001	0	0	1001	1001
COMPHET_DEL_142_1000	TRUE_HAP	2	1301	1	0	1301	1301
DEL_35_1000	TRUE_HAP	1	1001	0	0	1001	1001
INV_650_50	TRUE_HAP	1	1051	0	0	1051	1051
SHIFTED_COMPHET_457_50	TRUE_HAP	1	1181	0	-1	1181	1180
SHIFTED_COMPHET_457_50	TRUE_HAP	2	1231	1	-1	1231	1230
DEL_235_1000	TRUE_HAP	1	1001	0	0	1001	1001
INV_50_50	TRUE_HAP	1	1051	0	0	1051	1051
SHIFTED_COMPHET_710_1000	TRUE_HAP	1	2751	0	-1	2750	2750
SHIFTED_COMPHET_710_1000	TRUE_HAP	2	1751	1	-2	1751	1749
COMPHET_DEL_407_50	TRUE_HAP	1	1016	1	0	1016	1016
COMPHET_DEL_89_500	TRUE_HAP	1	1151	0	0	1151	1151
COMPHET_DEL_89_500	TRUE_HAP	2	1001	1	0	1001	1001
COMPHET_DEL_742_1000	TRUE_HAP	1	1001	0	0	1001	1001
COMPHET_DEL_742_1000	TRUE_HAP	2	1302	1	-2	1302	1300
SHIFTED_COMPHET_346_50	TRUE_HAP	1	1231	0	-2	1231	1229
SHIFTED_COMPHET_346_50	TRUE_HAP	2	1181	1	0	1181	1181
INV_250_50	TRUE_HAP	1	1051	0	0	1051	1051
DEL_100_50	TRUE_HAP	1	1001	0	-1	1001	1000
DEL_100_50	TRUE_HAP	2	1051	1	-1	1051	1050
SHIFTED_COMPHET_357_50	TRUE_HAP	1	1183	0	-2	1181	1181
