VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
INV_750_50	Molephase	1	1051	0	-2	1051	1049
DEL_635_1000	Molephase	1	1001	0	0	1001	1001
COMPHET_DEL_182_50	Molephase	1	1016	0	0	1016	1016
COMPHET_DEL_7_50	Molephase	1	1016	1	0	1016	1016
DUP_267_50	Molephase	1	1101	0	-1	1101	1100
INV_739_50	Molephase	1	1051	0	-2	1051	1049
INV_214_200	Molephase	1	1207	0	-1	1207	1206
DEL_400_50	Molephase	1	1001	0	-1	1001	1000
DEL_400_50	Molephase	2	1051	1	0	1051	1051
DEL_300_50	Molephase	1	1001	0	0	1001	1001
DEL_300_50	Molephase	2	1051	1	-1	1051	1050
INV_650_50	Molephase	1	1051	1	0	1051	1051
DEL_100_50	Molephase	1	1051	1	-1	1051	1050
DEL_100_50	Molephase	2	1002	0	-2	1001	1000
DEL_200_50	Molephase	1	1002	0	-2	1001	1000
SHIFTED_COMPHET_75_50	Molephase	1	1181	0	0	1181	1181
SHIFTED_COMPHET_75_50	Molephase	2	1231	1	0	1231	1231
DEL_500_50	Molephase	1	1051	1	0	1051	1051
DEL_500_50	Molephase	2	1001	0	0	1001	1001
INV_732_50	Molephase	1	1051	0	-2	1051	1049
COMPHET_DEL_307_50	Molephase	1	1016	1	0	1016	1016
COMPHET_DEL_778_500	Molephase	1	1152	1	0	1152	1152
COMPHET_DEL_778_500	Molephase	2	1001	0	0	1001	1001
COMPHET_DEL_474_1000	Molephase	1	1301	0	0	1301	1301
COMPHET_DEL_474_1000	Molephase	2	1001	1	0	1001	1001
DEL_0_50	Molephase	1	1051	1	0	1051	1051
DEL_0_50	Molephase	2	1001	0	0	1001	1001
COMPHET_DEL_189_500	Molephase	1	1151	1	-1	1151	1150
COMPHET_DEL_189_500	Molephase	2	1001	0	-1	1001	1000
INV_150_50	Molephase	1	1051	0	0	1051	1051
INV_350_50	Molephase	1	1051	0	0	1051	1051
INV_25_200	Molephase	1	1204	0	0	1204	1204
DEL_471_500	Molephase	1	1001	1	0	1001	1001
DEL_471_500	Molephase	2	1501	0	0	1501	1501
SHIFTED_COMPHET_539_200	Molephase	1	1471	0	-3	1470	1469
SHIFTED_COMPHET_539_200	Molephase	2	1272	1	0	1272	1272
INV_432_50	Molephase	1	1051	1	0	1051	1051
SHIFTED_COMPHET_239_200	Molephase	1	1471	0	0	1471	1471
SHIFTED_COMPHET_239_200	Molephase	2	1271	1	0	1271	1271
COMPHET_DEL_642_1000	Molephase	1	1301	0	-2	1301	1299
COMPHET_DEL_642_1000	Molephase	2	1002	1	-2	1002	1000
INV_314_200	Molephase	1	1202	0	0	1202	1202
COMPHET_DEL_39_50	Molephase	1	1016	0	0	1016	1016
INV_14_200	Molephase	1	1201	1	-1	1201	1200
INV_14_200	Molephase	2	1201	0	-1	1201	1200
SHIFTED_COMPHET_221_200	Molephase	1	1271	0	0	1271	1271
SHIFTED_COMPHET_221_200	Molephase	2	1471	1	0	1471	1471
COMPHET_DEL_192_1000	Molephase	1	1301	0	0	1301	1301
COMPHET_DEL_192_1000	Molephase	2	1001	1	0	1001	1001
INV_532_50	Molephase	1	1051	0	0	1051	1051
DUP_602_500	Molephase	1	2001	1	0	2001	2001
DUP_602_500	Molephase	2	1501	0	0	1501	1501
SHIFTED_COMPHET_557_50	Molephase	1	1181	1	-1	1181	1180
SHIFTED_COMPHET_557_50	Molephase	2	1231	0	-1	1231	1230
DEL_782_1000	Molephase	1	1001	0	0	1001	1001
DEL_782_1000	Molephase	2	2001	1	-1	2001	2000
SHIFTED_COMPHET_757_50	Molephase	1	1231	1	-2	1231	1229
SHIFTED_COMPHET_757_50	Molephase	2	1181	0	0	1181	1181
DEL_235_1000	Molephase	1	1001	0	0	1001	1001
COMPHET_DEL_442_1000	Molephase	1	1001	1	0	1001	1001
COMPHET_DEL_442_1000	Molephase	2	1301	0	0	1301	1301
DEL_403_500	Molephase	1	1501	1	0	1501	1501
DEL_403_500	Molephase	2	1001	0	-1	1001	1000
INV_614_200	Molephase	1	1201	0	-1	1201	1200
INV_614_200	Molephase	2	1203	1	0	1203	1203
DEL_571_500	Molephase	1	1001	0	0	1001	1001
SHIFTED_COMPHET_153_500	Molephase	1	1451	0	0	1451	1451
SHIFTED_COMPHET_153_500	Molephase	2	1951	1	0	1951	1951
DEL_171_500	Molephase	1	1001	1	0	1001	1001
DEL_171_500	Molephase	2	1501	0	0	1501	1501
DUP_464_200	Molephase	1	1401	0	0	1401	1401
DUP_364_200	Molephase	1	1401	0	0	1401	1401
DUP_364_200	Molephase	2	1201	1	0	1201	1201
COMPHET_DEL_717_1000	Molephase	1	1301	1	0	1301	1301
COMPHET_DEL_717_1000	Molephase	2	1001	0	0	1001	1001
SHIFTED_COMPHET_360_1000	Molephase	1	2784	0	-68	2749	2718
SHIFTED_COMPHET_360_1000	Molephase	2	2751	0	0	2751	2751
SHIFTED_COMPHET_57_50	Molephase	1	1231	1	0	1231	1231
SHIFTED_COMPHET_57_50	Molephase	2	1181	0	-1	1181	1180
COMPHET_DEL_524_1000	Molephase	1	1301	1	0	1301	1301
COMPHET_DEL_524_1000	Molephase	2	1001	0	0	1001	1001
COMPHET_DEL_692_1000	Molephase	1	1301	0	0	1301	1301
COMPHET_DEL_692_1000	Molephase	2	1002	1	-1	1001	1001
SHIFTED_COMPHET_60_500	Molephase	1	1955	1	-1	1955	1954
SHIFTED_COMPHET_60_500	Molephase	2	1451	0	0	1451	1451
COMPHET_DEL_375_50	Molephase	1	1016	0	0	1016	1016
DUP_175_200	Molephase	1	1401	0	0	1401	1401
COMPHET_DEL_292_1000	Molephase	1	1301	0	0	1301	1301
COMPHET_DEL_292_1000	Molephase	2	1001	1	-1	1001	1000
DUP_750_50	Molephase	1	1051	0	0	1051	1051
DUP_750_50	Molephase	2	1101	1	-1	1101	1100
DEL_589_200	Molephase	1	1001	0	0	1001	1001
DUP_639_200	Molephase	1	1401	0	0	1401	1401
DUP_639_200	Molephase	2	1201	1	0	1201	1201
DEL_424_1000	Molephase	1	1001	1	0	1001	1001
DEL_424_1000	Molephase	2	2001	0	-2	2001	1999
COMPHET_DEL_342_1000	Molephase	1	1001	0	-1	1001	1000
COMPHET_DEL_342_1000	Molephase	2	1301	1	0	1301	1301
COMPHET_DEL_42_1000	Molephase	1	1301	1	0	1301	1301
COMPHET_DEL_42_1000	Molephase	2	1001	0	0	1001	1001
SHIFTED_COMPHET_121_200	Molephase	1	1271	0	0	1271	1271
SHIFTED_COMPHET_121_200	Molephase	2	1471	1	-1	1471	1470
COMPHET_DEL_207_50	Molephase	1	1016	1	0	1016	1016
SHIFTED_COMPHET_421_200	Molephase	1	1271	0	0	1271	1271
SHIFTED_COMPHET_421_200	Molephase	2	1471	1	-1	1471	1470
COMPHET_DEL_707_50	Molephase	1	1016	0	0	1016	1016
SHIFTED_COMPHET_317_50	Molephase	1	1231	1	0	1231	1231
SHIFTED_COMPHET_317_50	Molephase	2	1181	0	0	1181	1181
INV_50_50	Molephase	1	1051	0	0	1051	1051
DUP_664_200	Molephase	1	1401	1	0	1401	1401
DUP_664_200	Molephase	2	1201	0	0	1201	1201
DEL_535_1000	Molephase	1	2001	1	-2	2001	1999
DEL_535_1000	Molephase	2	1001	0	0	1001	1001
INV_100_50	Molephase	1	1051	0	0	1051	1051
COMPHET_DEL_446_500	Molephase	1	1001	0	0	1001	1001
COMPHET_DEL_446_500	Molephase	2	1151	1	0	1151	1151
COMPHET_DEL_124_1000	Molephase	1	1001	1	0	1001	1001
COMPHET_DEL_124_1000	Molephase	2	1301	0	0	1301	1301
COMPHET_DEL_607_50	Molephase	1	1016	1	0	1016	1016
SHIFTED_COMPHET_710_500	Molephase	1	1451	0	0	1451	1451
SHIFTED_COMPHET_710_500	Molephase	2	1953	1	0	1953	1953
DEL_582_200	Molephase	1	1201	1	0	1201	1201
DEL_582_200	Molephase	2	1001	0	0	1001	1001
COMPHET_DEL_689_500	Molephase	1	1152	0	-1	1151	1151
COMPHET_DEL_689_500	Molephase	2	1001	1	0	1001	1001
DEL_700_50	Molephase	1	1001	0	0	1001	1001
DEL_700_50	Molephase	2	1051	1	0	1051	1051
COMPHET_DEL_78_500	Molephase	1	1151	1	-1	1151	1150
COMPHET_DEL_78_500	Molephase	2	1001	0	0	1001	1001
DEL_335_1000	Molephase	1	1001	0	-1	1001	1000
DEL_335_1000	Molephase	2	2001	1	-1	2001	2000
COMPHET_DEL_592_1000	Molephase	1	1001	1	0	1001	1001
COMPHET_DEL_592_1000	Molephase	2	1301	0	-1	1301	1300
DUP_281_1000	Molephase	1	3001	0	-1	3001	3000
DUP_281_1000	Molephase	2	2001	1	-1	2001	2000
COMPHET_DEL_142_1000	Molephase	1	1301	1	0	1301	1301
COMPHET_DEL_142_1000	Molephase	2	1001	0	0	1001	1001
DEL_435_1000	Molephase	1	1001	1	0	1001	1001
DEL_435_1000	Molephase	2	2001	0	0	2001	2001
SHIFTED_COMPHET_396_500	Molephase	1	1953	1	-2	1953	1951
SHIFTED_COMPHET_396_500	Molephase	2	1451	0	-2	1451	1449
DUP_554_50	Molephase	1	1101	1	0	1101	1101
DUP_554_50	Molephase	2	1051	0	0	1051	1051
SHIFTED_COMPHET_17_1000	Molephase	1	1751	0	-2	1751	1749
SHIFTED_COMPHET_17_1000	Molephase	2	2751	1	0	2751	2751
DUP_228_500	Molephase	1	2001	1	0	2001	2001
DUP_228_500	Molephase	2	1501	0	0	1501	1501
DEL_771_500	Molephase	1	1001	1	-1	1001	1000
DEL_771_500	Molephase	2	1501	0	0	1501	1501
COMPHET_DEL_578_500	Molephase	1	1151	1	0	1151	1151
COMPHET_DEL_578_500	Molephase	2	1001	0	-1	1001	1000
SHIFTED_COMPHET_321_200	Molephase	1	1300	0	-38	1271	1262
SHIFTED_COMPHET_321_200	Molephase	2	1471	1	0	1471	1471
COMPHET_DEL_324_200	Molephase	1	1001	1	0	1001	1001
COMPHET_DEL_324_200	Molephase	2	1061	0	-1	1061	1060
SHIFTED_COMPHET_621_200	Molephase	1	1471	1	-3	1471	1468
SHIFTED_COMPHET_621_200	Molephase	2	1271	0	0	1271	1271
SHIFTED_COMPHET_21_200	Molephase	1	1272	0	-1	1271	1271
SHIFTED_COMPHET_21_200	Molephase	2	1471	1	-1	1471	1470
DUP_225_50	Molephase	1	1101	1	0	1101	1101
DUP_225_50	Molephase	2	1051	0	0	1051	1051
DEL_89_50	Molephase	1	1001	0	0	1001	1001
DEL_89_50	Molephase	2	1051	1	0	1051	1051
SHIFTED_COMPHET_157_50	Molephase	1	1231	1	0	1231	1231
SHIFTED_COMPHET_157_50	Molephase	2	1181	0	0	1181	1181
COMPHET_DEL_478_500	Molephase	1	1001	0	0	1001	1001
COMPHET_DEL_478_500	Molephase	2	1151	1	0	1151	1151
SHIFTED_COMPHET_496_500	Molephase	1	1451	0	0	1451	1451
SHIFTED_COMPHET_496_500	Molephase	2	1952	1	-1	1952	1951
COMPHET_DEL_542_1000	Molephase	1	1001	1	0	1001	1001
COMPHET_DEL_542_1000	Molephase	2	1301	0	0	1301	1301
COMPHET_DEL_742_1000	Molephase	1	1302	1	-2	1302	1300
COMPHET_DEL_742_1000	Molephase	2	1001	0	0	1001	1001
DUP_650_50	Molephase	1	1101	0	0	1101	1101
