VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
DUP_664_200	ITER_POA	1	688	0	-1	688	688
COMPHET_DEL_492_1000	ITER_POA	1	622	0	-2	622	622
COMPHET_DEL_578_500	ITER_POA	1	1151	1	0	1151	1151
COMPHET_DEL_525_50	ITER_POA	1	732	0	-1	732	731
SHIFTED_COMPHET_253_200	ITER_POA	1	795	0	0	795	795
DUP_364_200	ITER_POA	1	1401	0	0	1401	1401
COMPHET_DEL_475_200	ITER_POA	1	1061	0	0	1061	1061
DUP_750_50	ITER_POA	1	1101	1	-1	1101	1100
COMPHET_DEL_324_500	ITER_POA	1	1151	1	0	1151	1151
DUP_532_50	ITER_POA	1	540	0	0	540	540
SHIFTED_COMPHET_189_200	ITER_POA	1	1471	0	-1	1471	1470
DUP_796_200	ITER_POA	1	1401	1	-1	1401	1400
SHIFTED_COMPHET_557_50	ITER_POA	1	1231	0	-1	1231	1230
SHIFTED_COMPHET_18_200	ITER_POA	1	935	0	-1	935	935
SHIFTED_COMPHET_57_50	ITER_POA	1	1231	1	0	1231	1231
DEL_171_500	ITER_POA	1	1501	0	0	1501	1501
SHIFTED_COMPHET_221_200	ITER_POA	1	1471	1	0	1471	1471
DEL_671_500	ITER_POA	1	1501	0	-1	1501	1500
DEL_471_500	ITER_POA	1	1501	0	0	1501	1501
DEL_700_50	ITER_POA	1	1051	1	0	1051	1051
COMPHET_DEL_146_500	ITER_POA	1	1151	1	0	1151	1151
DEL_460_1000	ITER_POA	1	1001	0	-1	1001	1000
COMPHET_DEL_592_1000	ITER_POA	1	1301	0	-1	1301	1300
DEL_371_500	ITER_POA	1	1501	1	0	1501	1501
COMPHET_DEL_192_1000	ITER_POA	1	1301	0	0	1301	1301
DEL_207_200	ITER_POA	1	1201	1	0	1201	1201
DEL_182_500	ITER_POA	1	716	1	-149	662	573
SHIFTED_COMPHET_653_1000	ITER_POA	1	2751	0	-1	2751	2750
DUP_731_1000	ITER_POA	1	1119	0	-4	1119	1119
DEL_71_500	ITER_POA	1	1501	0	0	1501	1501
COMPHET_DEL_614_200	ITER_POA	1	1061	1	0	1061	1061
SHIFTED_COMPHET_53_500	ITER_POA	1	1952	0	0	1952	1952
SHIFTED_COMPHET_418_500	ITER_POA	1	1115	1	-113	1098	1006
DUP_428_500	ITER_POA	1	1402	1	-2	1402	1401
DUP_671_500	ITER_POA	1	528	0	0	528	528
COMPHET_DEL_564_200	ITER_POA	1	1061	1	0	1061	1061
COMPHET_DEL_64_200	ITER_POA	1	1061	0	-1	1061	1060
SHIFTED_COMPHET_200_50	ITER_POA	1	1231	0	0	1231	1231
SHIFTED_COMPHET_157_50	ITER_POA	1	1231	1	0	1231	1231
SHIFTED_COMPHET_231_1000	ITER_POA	1	2751	0	0	2751	2751
SHIFTED_COMPHET_646_200	ITER_POA	1	1471	1	-1	1471	1470
COMPHET_DEL_482_500	ITER_POA	1	1151	1	0	1151	1151
DUP_81_1000	ITER_POA	1	889	0	0	889	889
DUP_400_50	ITER_POA	1	1101	1	0	1101	1101
DUP_389_1000	ITER_POA	1	3001	1	-1	3001	3000
DUP_728_500	ITER_POA	1	2001	0	-2	2001	1999
COMPHET_DEL_392_1000	ITER_POA	1	2778	0	-847	2159	1965
DUP_789_500	ITER_POA	1	2001	1	-1	2001	2000
DEL_557_200	ITER_POA	1	1201	1	0	1201	1201
DUP_150_50	ITER_POA	1	1101	0	0	1101	1101
DUP_196_500	ITER_POA	1	2001	0	0	2001	2001
SHIFTED_COMPHET_50_50	ITER_POA	1	1231	0	-1	1231	1230
DUP_510_1000	ITER_POA	1	3001	1	-1	3001	3000
COMPHET_DEL_350_50	ITER_POA	1	588	0	-2	588	588
SHIFTED_COMPHET_346_200	ITER_POA	1	1471	1	-1	1471	1470
DUP_300_50	ITER_POA	1	527	0	-1	527	527
DUP_700_50	ITER_POA	1	1101	0	0	1101	1101
DUP_228_500	ITER_POA	1	2001	1	0	2001	2001
COMPHET_DEL_14_200	ITER_POA	1	1061	1	0	1061	1061
COMPHET_DEL_710_1000	ITER_POA	1	1301	0	0	1301	1301
COMPHET_DEL_554_200	ITER_POA	1	1061	1	0	1061	1061
SHIFTED_COMPHET_578_500	ITER_POA	1	897	1	0	897	897
SHIFTED_COMPHET_478_500	ITER_POA	1	1951	0	0	1951	1951
INV_721_500	ITER_POA	1	528	0	0	528	528
DUP_689_500	ITER_POA	1	2001	1	0	2001	2001
SHIFTED_COMPHET_692_1000	ITER_POA	1	2751	1	-2	2751	2749
DUP_375_200	ITER_POA	1	1401	1	0	1401	1401
SHIFTED_COMPHET_364_200	ITER_POA	1	1471	0	-1	1471	1470
COMPHET_DEL_528_500	ITER_POA	1	1151	0	-1	1151	1150
DEL_135_1000	ITER_POA	1	1791	0	-210	1791	1791
SHIFTED_COMPHET_0_50	ITER_POA	1	1231	1	0	1231	1231
SHIFTED_COMPHET_264_200	ITER_POA	1	1471	0	0	1471	1471
DUP_702_1000	ITER_POA	1	795	0	-1	795	794
SHIFTED_COMPHET_450_50	ITER_POA	1	1231	1	0	1231	1231
SHIFTED_COMPHET_575_50	ITER_POA	1	1231	1	0	1231	1231
DUP_660_500	ITER_POA	1	935	0	0	935	935
DEL_764_500	ITER_POA	1	1501	1	-1	1501	1500
DUP_310_50	ITER_POA	1	1101	1	0	1101	1101
DEL_157_200	ITER_POA	1	746	0	-4	746	745
COMPHET_DEL_671_500	ITER_POA	1	1151	0	-1	1151	1150
SHIFTED_COMPHET_95_1000	ITER_POA	1	2752	1	-1	2752	2751
DUP_410_1000	ITER_POA	1	3001	0	-1	3001	3000
DEL_0_200	ITER_POA	1	1201	1	0	1201	1201
DEL_264_500	ITER_POA	1	973	1	-36	973	962
SHIFTED_COMPHET_324_500	ITER_POA	1	561	1	0	561	561
SHIFTED_COMPHET_378_500	ITER_POA	1	1951	1	0	1951	1951
COMPHET_DEL_589_200	ITER_POA	1	1061	0	0	1061	1061
DUP_210_1000	ITER_POA	1	3001	1	-2	3001	2999
COMPHET_DEL_760_1000	ITER_POA	1	1301	0	-1	1301	1300
DEL_564_500	ITER_POA	1	1501	1	0	1501	1501
SHIFTED_COMPHET_414_200	ITER_POA	1	1471	0	-2	1471	1469
DUP_117_1000	ITER_POA	1	3001	1	-3	3001	2998
COMPHET_DEL_375_200	ITER_POA	1	1061	1	0	1061	1061
DUP_114_200	ITER_POA	1	1401	1	0	1401	1401
INV_385_1000	ITER_POA	1	1158	0	0	1158	1158
DEL_53_1000	ITER_POA	1	725	1	0	725	725
DEL_53_1000	ITER_POA	2	995	1	0	995	995
DEL_554_500	ITER_POA	1	1501	0	0	1501	1501
DUP_768_50	ITER_POA	1	1101	1	-1	1101	1100
COMPHET_DEL_407_200	ITER_POA	1	1061	0	0	1061	1061
DUP_125_50	ITER_POA	1	1101	0	-1	1101	1100
COMPHET_DEL_210_1000	ITER_POA	1	1301	1	0	1301	1301
DEL_364_500	ITER_POA	1	680	0	-4	680	680
DEL_121_500	ITER_POA	1	1501	0	0	1501	1501
DEL_360_500	ITER_POA	1	1501	1	-2	1501	1499
SHIFTED_COMPHET_514_200	ITER_POA	1	1471	0	0	1471	1471
SHIFTED_COMPHET_228_500	ITER_POA	1	1951	1	0	1951	1951
DEL_68_500	ITER_POA	1	665	1	0	665	665
COMPHET_DEL_546_200	ITER_POA	1	1061	1	0	1061	1061
DEL_107_200	ITER_POA	1	676	0	-1	676	676
DEL_443_50	ITER_POA	1	1051	1	0	1051	1051
COMPHET_DEL_775_200	ITER_POA	1	1061	1	0	1061	1061
DEL_218_200	ITER_POA	1	1201	1	-1	1201	1200
DEL_350_200	ITER_POA	1	1201	0	0	1201	1201
SHIFTED_COMPHET_624_1000	ITER_POA	1	2751	0	0	2751	2751
SHIFTED_COMPHET_742_1000	ITER_POA	1	2751	0	0	2751	2751
COMPHET_DEL_557_200	ITER_POA	1	1061	1	0	1061	1061
SHIFTED_COMPHET_167_200	ITER_POA	1	1471	0	0	1471	1471
DUP_431_1000	ITER_POA	1	1329	0	-4	1329	1329
DUP_431_1000	ITER_POA	2	1271	0	0	1271	1271
INV_275_500	ITER_POA	1	503	0	0	503	503
SHIFTED_COMPHET_642_1000	ITER_POA	1	2751	1	-2	2751	2749
INV_185_1000	ITER_POA	1	693	0	0	693	693
DUP_339_200	ITER_POA	1	1401	1	0	1401	1401
SHIFTED_COMPHET_42_1000	ITER_POA	1	2751	1	0	2751	2751
SHIFTED_COMPHET_589_200	ITER_POA	1	1471	0	0	1471	1471
COMPHET_DEL_689_500	ITER_POA	1	1151	0	0	1151	1151
DEL_732_50	ITER_POA	1	1051	1	0	1051	1051
SHIFTED_COMPHET_500_50	ITER_POA	1	1231	0	-1	1231	1230
INV_157_200	ITER_POA	1	637	1	0	637	637
COMPHET_DEL_7_200	ITER_POA	1	1061	0	-1	1061	1060
DUP_471_500	ITER_POA	1	2001	0	0	2001	2001
COMPHET_DEL_232_50	ITER_POA	1	823	0	-1	823	823
DEL_378_1000	ITER_POA	1	1516	1	-16	1500	1500
SHIFTED_COMPHET_753_1000	ITER_POA	1	821	1	-121	758	703
DUP_568_200	ITER_POA	1	1401	1	0	1401	1401
COMPHET_DEL_389_1000	ITER_POA	1	2316	0	-512	2138	1835
SHIFTED_COMPHET_482_500	ITER_POA	1	1951	0	0	1951	1951
SHIFTED_COMPHET_292_1000	ITER_POA	1	2751	1	-2	2751	2749
COMPHET_DEL_550_200	ITER_POA	1	1061	1	0	1061	1061
SHIFTED_COMPHET_400_50	ITER_POA	1	1231	1	-1	1231	1230
DUP_60_1000	ITER_POA	1	3001	0	-2	3001	2999
