VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
INV_350_50	abPOA	1	1051	0	0	1051	1051
DEL_100_50	abPOA	1	1051	1	0	1051	1051
COMPHET_DEL_446_500	abPOA	1	1004	0	-3	1001	1001
INV_382_50	abPOA	1	1051	0	0	1051	1051
INV_450_50	abPOA	1	1056	0	-6	1051	1050
COMPHET_DEL_207_50	abPOA	1	1016	1	0	1016	1016
SHIFTED_COMPHET_557_50	abPOA	1	1235	0	-14	1231	1221
INV_650_50	abPOA	1	1051	1	0	1051	1051
DUP_789_200	abPOA	1	1201	1	-1	1201	1200
DEL_700_50	abPOA	1	1051	1	0	1051	1051
DEL_700_50	abPOA	2	1001	0	0	1001	1001
COMPHET_DEL_696_500	abPOA	1	1151	1	0	1151	1151
COMPHET_DEL_696_500	abPOA	2	1001	0	0	1001	1001
DUP_364_200	abPOA	1	1399	0	-2	1399	1399
INV_550_50	abPOA	1	1051	0	-1	1051	1050
COMPHET_DEL_42_1000	abPOA	1	1301	1	0	1301	1301
COMPHET_DEL_42_1000	abPOA	2	1001	0	0	1001	1001
DEL_400_50	abPOA	1	1051	1	0	1051	1051
COMPHET_DEL_142_1000	abPOA	1	1301	1	0	1301	1301
DUP_161_50	abPOA	1	1101	0	0	1101	1101
DUP_161_50	abPOA	2	1051	1	-1	1051	1050
COMPHET_DEL_278_500	abPOA	1	1091	1	-61	1091	1090
COMPHET_DEL_524_1000	abPOA	1	1301	1	0	1301	1301
COMPHET_DEL_524_1000	abPOA	2	1001	0	0	1001	1001
DEL_232_500	abPOA	1	1501	1	0	1501	1501
DEL_232_500	abPOA	2	1001	0	0	1001	1001
SHIFTED_COMPHET_403_50	abPOA	1	1181	1	-1	1181	1180
DEL_635_1000	abPOA	1	1001	0	0	1001	1001
DEL_768_50	abPOA	1	1001	0	0	1001	1001
INV_750_50	abPOA	1	1051	1	0	1051	1051
COMPHET_DEL_307_50	abPOA	1	1016	1	0	1016	1016
DEL_571_500	abPOA	1	1001	0	-2	1001	999
COMPHET_DEL_107_50	abPOA	1	1016	0	0	1016	1016
DEL_600_50	abPOA	1	1001	0	0	1001	1001
INV_532_50	abPOA	1	1051	0	0	1051	1051
DEL_200_50	abPOA	1	1001	0	-1	1001	1000
COMPHET_DEL_492_1000	abPOA	1	1301	0	0	1301	1301
DEL_746_200	abPOA	1	1001	0	-1	1001	1000
SHIFTED_COMPHET_57_50	abPOA	1	1230	1	-1	1230	1230
DUP_282_200	abPOA	1	1401	0	-1	1401	1400
