VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
DEL_200_50	Molephase	1	1001	0	0	1001	1001
DEL_175_200	Molephase	1	1001	0	-1	1001	1000
DEL_0_50	Molephase	1	1051	1	0	1051	1051
DEL_0_50	Molephase	2	1001	0	0	1001	1001
INV_650_50	Molephase	1	1051	1	0	1051	1051
INV_314_200	Molephase	1	1204	0	0	1204	1204
DEL_500_50	Molephase	1	1051	1	0	1051	1051
DEL_500_50	Molephase	2	1001	0	0	1001	1001
INV_214_200	Molephase	1	1207	0	-1	1207	1206
COMPHET_DEL_496_500	Molephase	1	1151	0	0	1151	1151
COMPHET_DEL_496_500	Molephase	2	1001	1	0	1001	1001
SHIFTED_COMPHET_757_50	Molephase	1	1231	1	-2	1231	1229
SHIFTED_COMPHET_757_50	Molephase	2	1181	0	0	1181	1181
DUP_82_50	Molephase	1	1051	0	0	1051	1051
DUP_82_50	Molephase	2	1102	1	-2	1101	1100
DEL_310_500	Molephase	1	1001	1	0	1001	1001
DEL_310_500	Molephase	2	1501	0	0	1501	1501
COMPHET_DEL_281_1000	Molephase	1	1301	0	0	1301	1301
COMPHET_DEL_281_1000	Molephase	2	1001	1	0	1001	1001
DEL_600_50	Molephase	1	1001	0	0	1001	1001
SHIFTED_COMPHET_157_50	Molephase	1	1231	1	0	1231	1231
SHIFTED_COMPHET_157_50	Molephase	2	1181	0	0	1181	1181
DEL_471_500	Molephase	1	1001	1	0	1001	1001
DEL_471_500	Molephase	2	1501	0	0	1501	1501
DEL_571_500	Molephase	1	1001	0	0	1001	1001
DEL_589_500	Molephase	1	1001	0	0	1001	1001
DEL_589_500	Molephase	2	1501	1	-1	1501	1500
INV_750_50	Molephase	1	1051	0	-2	1051	1049
INV_250_50	Molephase	1	1051	0	-1	1051	1050
COMPHET_DEL_361_50	Molephase	1	1017	0	-1	1016	1016
DEL_753_1000	Molephase	1	2013	0	-26	1997	1991
DEL_753_1000	Molephase	2	949	0	-57	933	923
SHIFTED_COMPHET_617_500	Molephase	1	1952	0	0	1952	1952
SHIFTED_COMPHET_617_500	Molephase	2	1451	1	0	1451	1451
COMPHET_DEL_507_50	Molephase	1	1016	1	-1	1016	1015
INV_450_50	Molephase	1	1051	1	0	1051	1051
COMPHET_DEL_78_500	Molephase	1	1151	1	-1	1151	1150
COMPHET_DEL_78_500	Molephase	2	1001	0	0	1001	1001
DUP_382_200	Molephase	1	1401	0	0	1401	1401
