VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
INV_376_50	KMEANS	1	1051	0	0	1051	1051
DEL_575_50	KMEANS	1	1002	0	0	1002	1002
DEL_661_200	KMEANS	1	1001	0	0	1001	1001
COMPHET_DEL_107_50	KMEANS	1	1016	0	0	1016	1016
COMPHET_DEL_678_500	KMEANS	1	1003	0	-2	1001	1001
COMPHET_DEL_707_50	KMEANS	1	1016	0	0	1016	1016
DEL_300_50	KMEANS	1	1051	1	-1	1051	1050
DEL_200_50	KMEANS	1	1001	0	-1	1001	1000
DEL_400_50	KMEANS	1	1052	1	-1	1051	1051
COMPHET_DEL_78_500	KMEANS	1	1151	1	-1	1151	1150
COMPHET_DEL_78_500	KMEANS	2	1001	0	-1	1001	1000
COMPHET_DEL_507_50	KMEANS	1	1016	1	0	1016	1016
COMPHET_DEL_507_50	KMEANS	2	732	0	-161	695	586
DEL_260_200	KMEANS	1	1201	0	0	1201	1201
DEL_260_200	KMEANS	2	1001	1	-2	1001	999
COMPHET_DEL_7_50	KMEANS	1	1016	1	0	1016	1016
DEL_177_200	KMEANS	1	1001	1	0	1001	1001
DEL_177_200	KMEANS	2	1201	0	0	1201	1201
COMPHET_DEL_742_1000	KMEANS	1	1003	0	-1	1002	1002
INV_400_50	KMEANS	1	1051	0	-2	1051	1049
COMPHET_DEL_307_50	KMEANS	1	1018	1	-4	1015	1015
INV_650_50	KMEANS	1	1051	0	0	1051	1051
SHIFTED_COMPHET_689_200	KMEANS	1	1471	0	-2	1471	1469
INV_214_200	KMEANS	1	1202	0	-2	1202	1200
SHIFTED_COMPHET_157_50	KMEANS	1	1230	1	-19	1226	1216
SHIFTED_COMPHET_157_50	KMEANS	2	587	0	-118	535	473
DEL_735_1000	KMEANS	1	1001	0	0	1001	1001
DUP_782_500	KMEANS	1	2002	0	0	2002	2002
DUP_782_500	KMEANS	2	1080	0	-92	1048	994
INV_450_50	KMEANS	1	1052	1	-1	1051	1051
INV_184_200	KMEANS	1	1203	0	0	1203	1203
INV_639_50	KMEANS	1	1051	1	0	1051	1051
INV_250_50	KMEANS	1	1051	0	0	1051	1051
DEL_482_1000	KMEANS	1	2000	0	-1	2000	2000
DEL_482_1000	KMEANS	2	1001	1	0	1001	1001
COMPHET_DEL_592_1000	KMEANS	1	1002	1	-1	1001	1001
COMPHET_DEL_592_1000	KMEANS	2	1302	0	-2	1301	1300
DEL_0_50	KMEANS	1	1051	1	0	1051	1051
DEL_0_50	KMEANS	2	1001	0	0	1001	1001
INV_150_50	KMEANS	1	1051	0	-3	1050	1049
INV_300_50	KMEANS	1	1051	0	0	1051	1051
INV_300_50	KMEANS	2	649	0	-106	585	543
INV_145_50	KMEANS	1	1052	0	-2	1051	1050
INV_614_200	KMEANS	1	1202	1	-1	1201	1201
INV_614_200	KMEANS	2	691	0	-1	691	690
DEL_518_1000	KMEANS	1	1001	0	-1	1001	1000
DEL_518_1000	KMEANS	2	2002	1	-1	2001	2001
DUP_87_1000	KMEANS	1	3002	1	-2	3001	3000
DUP_87_1000	KMEANS	2	2002	0	-1	2001	2001
DUP_768_50	KMEANS	1	1101	1	-1	1101	1100
DUP_768_50	KMEANS	2	1051	0	-1	1051	1050
DEL_500_50	KMEANS	1	1001	0	0	1001	1001
DEL_500_50	KMEANS	2	652	1	-89	599	564
INV_177_200	KMEANS	1	1201	0	0	1201	1201
COMPHET_DEL_442_1000	KMEANS	1	1001	1	0	1001	1001
COMPHET_DEL_442_1000	KMEANS	2	1301	0	0	1301	1301
SHIFTED_COMPHET_57_50	KMEANS	1	1183	0	-3	1181	1180
SHIFTED_COMPHET_57_50	KMEANS	2	558	0	-77	526	484
SHIFTED_COMPHET_646_200	KMEANS	1	1272	0	-1	1272	1271
SHIFTED_COMPHET_646_200	KMEANS	2	653	1	0	653	653
INV_323_1000	KMEANS	1	2002	0	-1	2002	2001
INV_323_1000	KMEANS	2	1919	0	-85	1918	1917
INV_411_200	KMEANS	1	1202	0	-2	1201	1200
INV_411_200	KMEANS	2	1201	1	-1	1201	1200
DEL_771_500	KMEANS	1	1501	0	0	1501	1501
DEL_771_500	KMEANS	2	1001	1	-1	1001	1000
DEL_567_1000	KMEANS	1	1001	0	-1	1001	1000
COMPHET_DEL_278_500	KMEANS	1	1151	1	0	1151	1151
COMPHET_DEL_278_500	KMEANS	2	988	0	-13	988	988
COMPHET_DEL_711_200	KMEANS	1	1061	1	0	1061	1061
DEL_171_500	KMEANS	1	1501	0	0	1501	1501
DEL_171_500	KMEANS	2	833	1	-3	833	833
DEL_571_500	KMEANS	1	1001	0	-2	1001	999
DUP_300_50	KMEANS	1	1101	1	-1	1101	1100
DUP_300_50	KMEANS	2	1051	0	-2	1051	1049
DEL_603_200	KMEANS	1	1001	1	-1	1001	1000
COMPHET_DEL_642_1000	KMEANS	1	1301	0	-2	1301	1299
COMPHET_DEL_642_1000	KMEANS	2	1001	1	-2	1001	999
COMPHET_DEL_768_50	KMEANS	1	1016	1	-1	1016	1015
DUP_553_50	KMEANS	1	1100	0	-1	1100	1100
DUP_123_500	KMEANS	1	1501	0	0	1501	1501
COMPHET_DEL_207_50	KMEANS	1	1016	1	0	1016	1016
COMPHET_DEL_207_50	KMEANS	2	953	0	-48	953	953
SHIFTED_COMPHET_495_200	KMEANS	1	1472	0	-1	1471	1471
INV_750_50	KMEANS	1	1051	0	-2	1051	1049
INV_750_50	KMEANS	2	503	0	-41	488	462
INV_254_1000	KMEANS	1	2001	1	-1	2001	2000
INV_254_1000	KMEANS	2	2003	0	-1	2003	2002
SHIFTED_COMPHET_62_500	KMEANS	1	1955	0	-1	1955	1954
COMPHET_DEL_92_1000	KMEANS	1	1301	1	0	1301	1301
COMPHET_DEL_92_1000	KMEANS	2	1001	0	-1	1001	1000
COMPHET_DEL_178_500	KMEANS	1	1151	0	-2	1151	1149
COMPHET_DEL_178_500	KMEANS	2	1002	1	-2	1001	1000
INV_350_50	KMEANS	1	1051	1	0	1051	1051
INV_350_50	KMEANS	2	780	0	-149	707	636
INV_661_200	KMEANS	1	1203	0	-1	1203	1202
INV_575_50	KMEANS	1	1053	1	-2	1051	1051
COMPHET_DEL_333_200	KMEANS	1	1001	0	-2	1001	999
COMPHET_DEL_333_200	KMEANS	2	1061	1	-1	1061	1060
COMPHET_DEL_117_500	KMEANS	1	1151	1	0	1151	1151
INV_514_200	KMEANS	1	1203	0	-1	1203	1202
INV_514_200	KMEANS	2	876	1	-124	817	753
INV_50_50	KMEANS	1	1053	0	-2	1051	1051
COMPHET_DEL_300_50	KMEANS	1	1016	1	0	1016	1016
DEL_689_500	KMEANS	1	1001	0	0	1001	1001
DEL_271_500	KMEANS	1	1501	0	0	1501	1501
DUP_376_50	KMEANS	1	1051	1	-1	1051	1050
DEL_435_1000	KMEANS	1	1001	1	0	1001	1001
DEL_435_1000	KMEANS	2	2001	0	0	2001	2001
SHIFTED_COMPHET_657_50	KMEANS	1	1245	0	-17	1231	1228
SHIFTED_COMPHET_657_50	KMEANS	2	576	1	0	576	576
COMPHET_DEL_778_500	KMEANS	1	1154	1	-2	1152	1152
COMPHET_DEL_778_500	KMEANS	2	1003	0	-1	1002	1002
INV_789_200	KMEANS	1	1201	0	-1	1201	1200
INV_789_200	KMEANS	2	1201	1	-1	1201	1200
DEL_35_1000	KMEANS	1	1001	0	0	1001	1001
COMPHET_DEL_578_500	KMEANS	1	1151	1	0	1151	1151
DEL_100_50	KMEANS	1	1051	1	-1	1051	1050
DEL_100_50	KMEANS	2	1001	0	-1	1001	1000
DUP_411_200	KMEANS	1	1202	0	-1	1201	1201
DUP_411_200	KMEANS	2	862	0	-42	860	821
DUP_639_50	KMEANS	1	1101	0	-2	1101	1099
DUP_400_50	KMEANS	1	1102	1	0	1102	1102
INV_17_1000	KMEANS	1	2004	0	-1	2004	2003
SHIFTED_COMPHET_307_50	KMEANS	1	1231	0	0	1231	1231
SHIFTED_COMPHET_307_50	KMEANS	2	1180	1	-3	1180	1178
COMPHET_DEL_109_500	KMEANS	1	1151	1	0	1151	1151
