VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
DEL_735_1000	abPOA	1	1001	0	0	1001	1001
COMPHET_DEL_53_50	abPOA	1	1016	0	0	1016	1016
INV_250_50	abPOA	1	1051	0	0	1051	1051
COMPHET_DEL_307_50	abPOA	1	1000	0	-1	1000	1000
INV_450_50	abPOA	1	1059	0	-11	1050	1049
INV_650_50	abPOA	1	1051	0	0	1051	1051
COMPHET_DEL_507_50	abPOA	1	1016	1	-1	1016	1015
COMPHET_DEL_78_500	abPOA	1	1151	1	-1	1151	1150
DUP_289_50	abPOA	1	1101	0	0	1101	1101
INV_114_200	abPOA	1	1202	1	-2	1201	1200
DEL_700_50	abPOA	1	1051	1	0	1051	1051
DEL_571_500	abPOA	1	1001	0	0	1001	1001
COMPHET_DEL_407_50	abPOA	1	1016	1	0	1016	1016
DEL_200_50	abPOA	1	1001	0	-1	1001	1000
DEL_300_50	abPOA	1	1051	1	-1	1051	1050
INV_39_200	abPOA	1	1201	0	-1	1201	1200
COMPHET_DEL_553_1000	abPOA	1	1301	0	-1	1301	1300
COMPHET_DEL_553_1000	abPOA	2	1001	1	-1	1001	1000
DEL_389_500	abPOA	1	1501	0	-1	1501	1500
DEL_389_500	abPOA	2	1001	1	-1	1001	1000
COMPHET_DEL_707_50	abPOA	1	1016	0	0	1016	1016
INV_196_1000	abPOA	1	2001	1	-2	2001	1999
DEL_100_50	abPOA	1	1051	1	-1	1051	1050
DEL_100_50	abPOA	2	1001	0	-1	1001	1000
INV_350_50	abPOA	1	1051	1	0	1051	1051
COMPHET_DEL_678_500	abPOA	1	1151	1	0	1151	1151
COMPHET_DEL_678_500	abPOA	2	1003	0	-2	1001	1001
COMPHET_DEL_578_500	abPOA	1	1151	1	0	1151	1151
INV_214_200	abPOA	1	1201	0	-1	1201	1200
DEL_0_50	abPOA	1	1051	1	0	1051	1051
DEL_0_50	abPOA	2	1001	0	0	1001	1001
COMPHET_DEL_742_1000	abPOA	1	1000	0	-1	1000	1000
INV_360_50	abPOA	1	1051	0	-1	1051	1050
DEL_260_500	abPOA	1	1501	1	0	1501	1501
DEL_260_500	abPOA	2	1001	0	-2	1001	999
DEL_635_1000	abPOA	1	1001	0	0	1001	1001
SHIFTED_COMPHET_139_50	abPOA	1	1231	1	0	1231	1231
DEL_500_50	abPOA	1	1001	0	0	1001	1001
DEL_460_1000	abPOA	1	2001	0	-2	2001	1999
DEL_460_1000	abPOA	2	1001	1	0	1001	1001
INV_314_200	abPOA	1	1201	0	0	1201	1201
INV_524_500	abPOA	1	1502	1	-1	1501	1501
DEL_35_1000	abPOA	1	1001	0	0	1001	1001
COMPHET_DEL_478_500	abPOA	1	1151	1	0	1151	1151
COMPHET_DEL_478_500	abPOA	2	1001	0	0	1001	1001
COMPHET_DEL_67_1000	abPOA	1	1301	0	0	1301	1301
COMPHET_DEL_67_1000	abPOA	2	1001	1	0	1001	1001
INV_750_50	abPOA	1	1051	1	0	1051	1051
DEL_600_50	abPOA	1	1001	0	0	1001	1001
DUP_688_1000	abPOA	1	3001	0	-2	3001	2999
INV_50_50	abPOA	1	1051	0	0	1051	1051
COMPHET_DEL_142_1000	abPOA	1	1301	1	0	1301	1301
COMPHET_DEL_142_1000	abPOA	2	1001	0	0	1001	1001
COMPHET_DEL_278_500	abPOA	1	1151	1	0	1151	1151
COMPHET_DEL_278_500	abPOA	2	1001	0	0	1001	1001
SHIFTED_COMPHET_757_50	abPOA	1	1231	1	-2	1231	1229
COMPHET_DEL_24_1000	abPOA	1	1301	0	0	1301	1301
INV_710_1000	abPOA	1	2031	1	-59	2001	1972
INV_710_1000	abPOA	2	1635	0	-112	1592	1529
SHIFTED_COMPHET_457_50	abPOA	1	1181	0	-1	1181	1180
DUP_246_50	abPOA	1	1101	0	0	1101	1101
DUP_246_50	abPOA	2	1051	1	-1	1051	1050
COMPHET_DEL_542_1000	abPOA	1	1301	0	0	1301	1301
COMPHET_DEL_542_1000	abPOA	2	1001	1	0	1001	1001
COMPHET_DEL_7_50	abPOA	1	1016	1	0	1016	1016
SHIFTED_COMPHET_696_200	abPOA	1	1272	0	-3	1271	1269
INV_614_200	abPOA	1	1202	1	-1	1201	1201
INV_614_200	abPOA	2	1199	0	-3	1199	1198
COMPHET_DEL_207_50	abPOA	1	1016	1	0	1016	1016
COMPHET_DEL_342_1000	abPOA	1	1301	1	-2	1300	1300
COMPHET_DEL_342_1000	abPOA	2	1000	0	-2	1000	999
COMPHET_DEL_107_50	abPOA	1	1016	0	0	1016	1016
INV_131_1000	abPOA	1	2001	1	-2	2001	1999
INV_353_1000	abPOA	1	2002	0	-2	2001	2000
DEL_733_50	abPOA	1	1001	0	-1	1001	1000
SHIFTED_COMPHET_539_50	abPOA	1	1231	1	0	1231	1231
SHIFTED_COMPHET_539_50	abPOA	2	1181	0	0	1181	1181
INV_60_200	abPOA	1	1203	0	-1	1203	1203
INV_446_1000	abPOA	1	2001	0	-1	2001	2000
COMPHET_DEL_607_50	abPOA	1	1016	1	0	1016	1016
COMPHET_DEL_492_1000	abPOA	1	1301	0	0	1301	1301
DEL_235_1000	abPOA	1	1001	0	0	1001	1001
COMPHET_DEL_178_500	abPOA	1	1151	0	-2	1151	1149
INV_310_50	abPOA	1	1051	0	0	1051	1051
COMPHET_DEL_792_1000	abPOA	1	1301	1	-1	1301	1300
COMPHET_DEL_792_1000	abPOA	2	1001	0	0	1001	1001
SHIFTED_COMPHET_321_200	abPOA	1	1471	1	0	1471	1471
COMPHET_DEL_592_1000	abPOA	1	1301	0	-1	1301	1300
COMPHET_DEL_592_1000	abPOA	2	1002	1	-1	1001	1001
COMPHET_DEL_92_1000	abPOA	1	1301	1	0	1301	1301
COMPHET_DEL_92_1000	abPOA	2	1001	0	-1	1001	1000
DUP_250_50	abPOA	1	1101	0	0	1101	1101
INV_150_50	abPOA	1	1055	0	-4	1051	1051
COMPHET_DEL_325_50	abPOA	1	1016	0	0	1016	1016
INV_32_500	abPOA	1	1501	0	0	1501	1501
DEL_517_200	abPOA	1	1201	0	0	1201	1201
DEL_517_200	abPOA	2	1001	1	-1	1001	1000
SHIFTED_COMPHET_189_500	abPOA	1	1949	1	-3	1949	1948
SHIFTED_COMPHET_657_50	abPOA	1	1231	0	0	1231	1231
SHIFTED_COMPHET_657_50	abPOA	2	1182	1	-1	1181	1181
SHIFTED_COMPHET_257_50	abPOA	1	1230	1	-3	1229	1229
DUP_496_200	abPOA	1	1401	0	-1	1401	1400
DUP_496_200	abPOA	2	1201	1	0	1201	1201
COMPHET_DEL_778_500	abPOA	1	1153	1	-2	1151	1151
COMPHET_DEL_778_500	abPOA	2	1002	0	-1	1001	1001
DUP_564_200	abPOA	1	1401	0	0	1401	1401
COMPHET_DEL_442_1000	abPOA	1	1301	0	0	1301	1301
COMPHET_DEL_442_1000	abPOA	2	1001	1	0	1001	1001
SHIFTED_COMPHET_46_200	abPOA	1	1271	0	0	1271	1271
DUP_164_200	abPOA	1	1401	0	0	1401	1401
DUP_64_200	abPOA	1	1401	0	0	1401	1401
INV_182_50	abPOA	1	1053	0	-2	1051	1051
DEL_371_500	abPOA	1	1501	1	0	1501	1501
DEL_371_500	abPOA	2	1001	0	-1	1001	1000
DEL_703_1000	abPOA	1	2001	1	0	2001	2001
DEL_703_1000	abPOA	2	1001	0	-2	1001	999
INV_582_500	abPOA	1	1515	1	-83	1496	1437
DUP_617_1000	abPOA	1	3062	1	-139	3000	2924
INV_514_200	abPOA	1	1202	0	-5	1201	1197
DUP_118_50	abPOA	1	1051	1	-1	1051	1050
SHIFTED_COMPHET_57_50	abPOA	1	1181	0	-1	1181	1180
