VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
DEL_200_50	KMEANS	1	1001	0	-1	1001	1000
DEL_625_50	KMEANS	1	1001	0	0	1001	1001
DEL_35_1000	KMEANS	1	1001	0	0	1001	1001
DEL_571_500	KMEANS	1	1001	0	-2	1001	999
INV_450_50	KMEANS	1	1052	1	-1	1051	1051
INV_289_200	KMEANS	1	1201	0	0	1201	1201
DEL_167_50	KMEANS	1	1001	0	0	1001	1001
DEL_746_500	KMEANS	1	1001	0	0	1001	1001
DEL_600_50	KMEANS	1	1001	0	0	1001	1001
DEL_600_50	KMEANS	2	580	0	-27	571	559
COMPHET_DEL_778_500	KMEANS	1	1154	1	-2	1152	1152
COMPHET_DEL_778_500	KMEANS	2	1002	0	-1	1001	1001
DEL_340_50	KMEANS	1	1002	0	-1	1001	1001
DEL_340_50	KMEANS	2	505	0	-38	481	468
COMPHET_DEL_278_500	KMEANS	1	1151	1	0	1151	1151
DEL_300_50	KMEANS	1	1051	1	-1	1051	1050
DEL_300_50	KMEANS	2	581	0	-129	542	459
COMPHET_DEL_678_500	KMEANS	1	1081	0	-42	1061	1039
COMPHET_DEL_142_1000	KMEANS	1	1001	0	0	1001	1001
COMPHET_DEL_142_1000	KMEANS	2	1301	1	0	1301	1301
DEL_39_500	KMEANS	1	1514	0	-268	1407	1256
DEL_39_500	KMEANS	2	1076	1	-160	1012	960
COMPHET_DEL_742_1000	KMEANS	1	1002	0	-1	1001	1001
COMPHET_DEL_232_50	KMEANS	1	1019	1	-4	1016	1015
COMPHET_DEL_232_50	KMEANS	2	599	0	-14	595	588
COMPHET_DEL_207_50	KMEANS	1	1016	1	0	1016	1016
COMPHET_DEL_507_50	KMEANS	1	1016	1	0	1016	1016
COMPHET_DEL_507_50	KMEANS	2	550	1	-124	495	437
DEL_0_50	KMEANS	1	1051	1	0	1051	1051
DEL_0_50	KMEANS	2	1001	0	0	1001	1001
COMPHET_DEL_407_50	KMEANS	1	1018	1	-2	1016	1016
COMPHET_DEL_407_50	KMEANS	2	722	1	-38	686	685
DEL_132_50	KMEANS	1	1051	1	0	1051	1051
DEL_132_50	KMEANS	2	1001	0	-1	1001	1000
DUP_510_500	KMEANS	1	1501	0	-1	1501	1500
DUP_510_500	KMEANS	2	1477	0	-129	1457	1392
DEL_635_1000	KMEANS	1	1001	0	0	1001	1001
DEL_668_500	KMEANS	1	1501	1	-1	1501	1500
DEL_668_500	KMEANS	2	1004	0	-2	1002	1002
SHIFTED_COMPHET_782_200	KMEANS	1	1276	1	-5	1271	1271
SHIFTED_COMPHET_782_200	KMEANS	2	1023	0	-17	1015	1006
INV_350_50	KMEANS	1	1051	1	0	1051	1051
INV_350_50	KMEANS	2	591	1	-80	540	514
COMPHET_DEL_707_50	KMEANS	1	1016	0	0	1016	1016
COMPHET_DEL_578_500	KMEANS	1	1151	1	0	1151	1151
INV_214_200	KMEANS	1	1205	0	-3	1203	1202
DEL_524_500	KMEANS	1	1001	0	-2	1001	999
DUP_488_500	KMEANS	1	2001	0	-3	2001	1998
DUP_488_500	KMEANS	2	1472	0	-302	1334	1216
DEL_696_1000	KMEANS	1	1001	0	0	1001	1001
DEL_400_50	KMEANS	1	1051	1	0	1051	1051
