VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
INV_50_50	KMEANS	1	1053	0	-2	1051	1051
DEL_200_50	KMEANS	1	1001	0	-1	1001	1000
DEL_389_50	KMEANS	1	1001	0	0	1001	1001
DEL_571_500	KMEANS	1	1001	0	-2	1001	999
COMPHET_DEL_678_500	KMEANS	1	1003	0	-2	1001	1001
INV_350_50	KMEANS	1	1051	1	0	1051	1051
INV_750_50	KMEANS	1	1051	0	-2	1051	1049
INV_750_50	KMEANS	2	503	0	-41	488	462
COMPHET_DEL_407_50	KMEANS	1	1016	1	0	1016	1016
COMPHET_DEL_407_50	KMEANS	2	728	0	-37	726	693
COMPHET_DEL_746_500	KMEANS	1	1144	1	-9	1143	1143
COMPHET_DEL_746_500	KMEANS	2	532	0	-120	479	418
DEL_35_1000	KMEANS	1	1001	0	0	1001	1001
SHIFTED_COMPHET_589_50	KMEANS	1	1231	1	-1	1231	1230
SHIFTED_COMPHET_589_50	KMEANS	2	677	0	-12	672	668
INV_214_200	KMEANS	1	1202	0	-1	1202	1201
DEL_635_1000	KMEANS	1	1001	0	0	1001	1001
DEL_300_50	KMEANS	1	1051	1	-1	1051	1050
SHIFTED_COMPHET_68_50	KMEANS	1	1181	1	0	1181	1181
SHIFTED_COMPHET_68_50	KMEANS	2	937	0	-1	936	936
COMPHET_DEL_142_1000	KMEANS	1	1001	0	0	1001	1001
COMPHET_DEL_142_1000	KMEANS	2	1301	1	0	1301	1301
COMPHET_DEL_507_50	KMEANS	1	1016	1	0	1016	1016
COMPHET_DEL_507_50	KMEANS	2	550	1	-124	495	437
INV_450_50	KMEANS	1	1052	1	-1	1051	1051
DUP_775_50	KMEANS	1	1103	0	-1	1103	1102
COMPHET_DEL_742_1000	KMEANS	1	1003	0	-1	1002	1002
COMPHET_DEL_742_1000	KMEANS	2	522	1	-39	503	485
COMPHET_DEL_307_50	KMEANS	1	1018	1	-4	1015	1015
COMPHET_DEL_607_50	KMEANS	1	1016	1	0	1016	1016
INV_200_50	KMEANS	1	1051	1	0	1051	1051
SHIFTED_COMPHET_161_200	KMEANS	1	1472	0	-1	1471	1471
SHIFTED_COMPHET_161_200	KMEANS	2	1271	1	0	1271	1271
INV_150_50	KMEANS	1	1051	0	-3	1050	1049
COMPHET_DEL_578_500	KMEANS	1	1151	1	0	1151	1151
DEL_368_500	KMEANS	1	1501	1	0	1501	1501
DEL_368_500	KMEANS	2	1001	0	0	1001	1001
COMPHET_DEL_78_500	KMEANS	1	1151	1	-1	1151	1150
COMPHET_DEL_78_500	KMEANS	2	1001	0	-1	1001	1000
COMPHET_DEL_707_50	KMEANS	1	1016	0	0	1016	1016
COMPHET_DEL_510_1000	KMEANS	1	1303	0	-2	1301	1301
COMPHET_DEL_510_1000	KMEANS	2	1001	1	0	1001	1001
DUP_3_200	KMEANS	1	1401	0	0	1401	1401
DUP_3_200	KMEANS	2	554	0	-48	533	506
COMPHET_DEL_107_50	KMEANS	1	1016	0	0	1016	1016
COMPHET_DEL_103_50	KMEANS	1	1016	1	-3	1016	1013
DEL_235_1000	KMEANS	1	1001	0	0	1001	1001
DUP_364_200	KMEANS	1	1401	0	0	1401	1401
DEL_353_200	KMEANS	1	1010	0	-9	1001	1001
SHIFTED_COMPHET_482_1000	KMEANS	1	2809	0	-114	2752	2697
COMPHET_DEL_442_1000	KMEANS	1	1001	1	0	1001	1001
COMPHET_DEL_442_1000	KMEANS	2	1301	0	0	1301	1301
INV_514_200	KMEANS	1	1203	0	-1	1203	1202
INV_514_200	KMEANS	2	699	1	-37	686	662
DEL_525_50	KMEANS	1	1001	0	-1	1001	1000
SHIFTED_COMPHET_657_50	KMEANS	1	1229	0	-21	1221	1218
SHIFTED_COMPHET_657_50	KMEANS	2	626	1	-75	578	551
COMPHET_DEL_778_500	KMEANS	1	1154	1	-2	1152	1152
COMPHET_DEL_778_500	KMEANS	2	1003	0	-1	1002	1002
COMPHET_DEL_92_1000	KMEANS	1	1301	1	0	1301	1301
COMPHET_DEL_92_1000	KMEANS	2	1001	0	-1	1001	1000
DEL_167_200	KMEANS	1	1001	0	0	1001	1001
DEL_167_200	KMEANS	2	579	0	-88	530	493
DEL_500_50	KMEANS	1	1001	0	0	1001	1001
COMPHET_DEL_207_50	KMEANS	1	1016	1	0	1016	1016
COMPHET_DEL_207_50	KMEANS	2	953	0	-48	953	953
INV_114_200	KMEANS	1	1204	1	-4	1202	1200
INV_114_200	KMEANS	2	811	0	-37	810	808
COMPHET_DEL_324_1000	KMEANS	1	1301	1	-1	1301	1300
COMPHET_DEL_324_1000	KMEANS	2	620	1	-74	593	548
SHIFTED_COMPHET_238_1000	KMEANS	1	1751	0	-1	1751	1750
SHIFTED_COMPHET_238_1000	KMEANS	2	2752	1	-2	2752	2750
COMPHET_DEL_478_500	KMEANS	1	1001	0	0	1001	1001
COMPHET_DEL_478_500	KMEANS	2	1151	1	0	1151	1151
COMPHET_DEL_342_1000	KMEANS	1	1303	1	-2	1301	1301
COMPHET_DEL_342_1000	KMEANS	2	1002	0	-2	1001	1000
COMPHET_DEL_7_50	KMEANS	1	1016	1	0	1016	1016
INV_550_50	KMEANS	1	1053	0	-2	1051	1051
DUP_753_1000	KMEANS	1	3002	0	-3	3001	2999
DEL_700_50	KMEANS	1	1051	1	0	1051	1051
DEL_700_50	KMEANS	2	520	0	-61	495	461
DEL_318_50	KMEANS	1	1001	1	0	1001	1001
INV_539_200	KMEANS	1	1202	1	-1	1201	1201
INV_539_200	KMEANS	2	1201	0	0	1201	1201
INV_614_200	KMEANS	1	1202	1	-1	1201	1201
INV_614_200	KMEANS	2	691	0	-1	691	690
DEL_400_50	KMEANS	1	1052	1	-1	1051	1051
DUP_631_1000	KMEANS	1	2001	1	-1	2001	2000
DUP_631_1000	KMEANS	2	3001	0	-1	3001	3000
DEL_735_1000	KMEANS	1	1001	0	0	1001	1001
DUP_264_200	KMEANS	1	1201	0	0	1201	1201
DUP_264_200	KMEANS	2	686	0	-156	612	534
DEL_100_50	KMEANS	1	1051	1	-1	1051	1050
DEL_100_50	KMEANS	2	1001	0	-1	1001	1000
INV_389_50	KMEANS	1	1051	0	0	1051	1051
INV_650_50	KMEANS	1	1051	0	0	1051	1051
DEL_625_50	KMEANS	1	1001	0	0	1001	1001
SHIFTED_COMPHET_357_50	KMEANS	1	1181	0	0	1181	1181
SHIFTED_COMPHET_357_50	KMEANS	2	799	0	-47	791	765
DEL_732_50	KMEANS	1	1002	0	0	1002	1002
DEL_732_50	KMEANS	2	1052	1	0	1052	1052
COMPHET_DEL_542_1000	KMEANS	1	1036	1	-35	1001	1001
COMPHET_DEL_542_1000	KMEANS	2	742	0	-7	739	735
DEL_0_50	KMEANS	1	1051	1	0	1051	1051
DEL_0_50	KMEANS	2	1001	0	0	1001	1001
INV_196_500	KMEANS	1	1501	0	0	1501	1501
INV_196_500	KMEANS	2	1504	1	0	1504	1504
SHIFTED_COMPHET_568_50	KMEANS	1	1231	1	0	1231	1231
SHIFTED_COMPHET_568_50	KMEANS	2	787	1	-38	777	760
SHIFTED_COMPHET_457_50	KMEANS	1	1181	0	-1	1181	1180
SHIFTED_COMPHET_457_50	KMEANS	2	751	0	-153	709	609
COMPHET_DEL_775_50	KMEANS	1	1016	0	0	1016	1016
DEL_600_50	KMEANS	1	1001	0	0	1001	1001
DEL_600_50	KMEANS	2	609	0	-94	582	523
COMPHET_DEL_278_500	KMEANS	1	1151	1	0	1151	1151
COMPHET_DEL_278_500	KMEANS	2	992	0	-9	992	992
COMPHET_DEL_178_500	KMEANS	1	1151	0	-2	1151	1149
COMPHET_DEL_178_500	KMEANS	2	1002	1	-4	1000	999
SHIFTED_COMPHET_45_1000	KMEANS	1	1751	1	0	1751	1751
SHIFTED_COMPHET_45_1000	KMEANS	2	2754	0	-3	2752	2751
COMPHET_DEL_792_1000	KMEANS	1	1001	0	0	1001	1001
COMPHET_DEL_792_1000	KMEANS	2	1301	1	-1	1301	1300
INV_303_1000	KMEANS	1	2004	0	-1	2003	2003
DUP_50_50	KMEANS	1	1051	0	0	1051	1051
DUP_50_50	KMEANS	2	673	0	-55	652	628
INV_314_200	KMEANS	1	1204	0	0	1204	1204
INV_314_200	KMEANS	2	667	0	-117	625	558
COMPHET_DEL_592_1000	KMEANS	1	1002	1	-1	1001	1001
COMPHET_DEL_592_1000	KMEANS	2	1302	0	-2	1301	1300
COMPHET_DEL_492_1000	KMEANS	1	1301	0	0	1301	1301
COMPHET_DEL_492_1000	KMEANS	2	646	0	-92	602	554
COMPHET_DEL_96_200	KMEANS	1	1061	0	0	1061	1061
DUP_682_50	KMEANS	1	1051	0	-1	1051	1050
DUP_682_50	KMEANS	2	1101	1	0	1101	1101
SHIFTED_COMPHET_488_1000	KMEANS	1	1751	0	-1	1751	1750
SHIFTED_COMPHET_488_1000	KMEANS	2	2752	1	-2	2752	2750
DUP_64_200	KMEANS	1	1401	0	0	1401	1401
SHIFTED_COMPHET_757_50	KMEANS	1	1231	1	-2	1231	1229
SHIFTED_COMPHET_321_200	KMEANS	1	1471	1	0	1471	1471
COMPHET_DEL_192_1000	KMEANS	1	1301	0	0	1301	1301
COMPHET_DEL_192_1000	KMEANS	2	1001	1	0	1001	1001
DEL_671_500	KMEANS	1	1501	0	-1	1501	1500
DEL_671_500	KMEANS	2	1001	1	0	1001	1001
SHIFTED_COMPHET_221_200	KMEANS	1	1280	0	-10	1271	1270
SHIFTED_COMPHET_221_200	KMEANS	2	812	1	-15	809	803
SHIFTED_COMPHET_382_200	KMEANS	1	1471	1	0	1471	1471
SHIFTED_COMPHET_382_200	KMEANS	2	831	0	-94	819	747
SHIFTED_COMPHET_521_200	KMEANS	1	1471	0	0	1471	1471
DUP_417_200	KMEANS	1	1401	0	0	1401	1401
SHIFTED_COMPHET_57_50	KMEANS	1	1183	0	-3	1181	1180
SHIFTED_COMPHET_57_50	KMEANS	2	555	0	-68	526	490
SHIFTED_COMPHET_639_50	KMEANS	1	1231	0	0	1231	1231
SHIFTED_COMPHET_639_50	KMEANS	2	719	1	-1	718	718
DUP_350_50	KMEANS	1	1101	0	-1	1101	1100
DEL_124_1000	KMEANS	1	2003	1	-3	2001	2000
DEL_124_1000	KMEANS	2	1001	0	0	1001	1001
INV_250_50	KMEANS	1	1051	0	0	1051	1051
DEL_471_500	KMEANS	1	1501	0	0	1501	1501
DEL_471_500	KMEANS	2	1001	1	0	1001	1001
DUP_664_200	KMEANS	1	1201	0	0	1201	1201
DUP_750_50	KMEANS	1	1101	1	-1	1101	1100
DUP_750_50	KMEANS	2	647	0	0	647	647
DUP_203_1000	KMEANS	1	2945	1	-276	2907	2763
DUP_203_1000	KMEANS	2	1811	0	-194	1811	1807
INV_560_1000	KMEANS	1	2001	1	0	2001	2001
INV_560_1000	KMEANS	2	2004	0	-2	2004	2002
INV_300_50	KMEANS	1	1051	0	0	1051	1051
SHIFTED_COMPHET_257_50	KMEANS	1	1233	1	-2	1231	1231
DUP_212_50	KMEANS	1	1056	1	-5	1051	1051
SHIFTED_COMPHET_121_200	KMEANS	1	1277	0	-5	1272	1272
SHIFTED_COMPHET_121_200	KMEANS	2	1047	1	-36	1042	1011
SHIFTED_COMPHET_557_50	KMEANS	1	1231	0	-1	1231	1230
SHIFTED_COMPHET_557_50	KMEANS	2	1181	1	-1	1181	1180
COMPHET_DEL_496_500	KMEANS	1	1001	1	0	1001	1001
COMPHET_DEL_496_500	KMEANS	2	1151	0	0	1151	1151
INV_89_1000	KMEANS	1	2006	0	-3	2004	2003
INV_89_1000	KMEANS	2	1141	0	-154	1116	1017
DEL_689_200	KMEANS	1	1201	1	0	1201	1201
DEL_689_200	KMEANS	2	1001	0	-1	1001	1000
SHIFTED_COMPHET_21_200	KMEANS	1	1471	1	-1	1471	1470
SHIFTED_COMPHET_21_200	KMEANS	2	1271	0	0	1271	1271
COMPHET_DEL_642_1000	KMEANS	1	1301	0	-2	1301	1299
COMPHET_DEL_642_1000	KMEANS	2	1001	1	-2	1001	999
INV_714_200	KMEANS	1	1202	1	0	1202	1202
INV_714_200	KMEANS	2	669	0	-64	630	606
INV_182_200	KMEANS	1	1201	1	-1	1201	1200
INV_182_200	KMEANS	2	1201	0	-1	1201	1200
INV_500_50	KMEANS	1	1051	0	0	1051	1051
DUP_464_200	KMEANS	1	1401	0	-1	1401	1400
DUP_464_200	KMEANS	2	836	0	-160	790	689
DEL_411_200	KMEANS	1	1001	0	0	1001	1001
COMPHET_DEL_392_1000	KMEANS	1	1003	1	-1	1002	1002
COMPHET_DEL_392_1000	KMEANS	2	1301	0	0	1301	1301
SHIFTED_COMPHET_157_50	KMEANS	1	1227	1	-22	1223	1213
SHIFTED_COMPHET_157_50	KMEANS	2	507	0	-99	454	410
COMPHET_DEL_42_1000	KMEANS	1	1037	0	-34	1003	1003
COMPHET_DEL_242_1000	KMEANS	1	1001	0	0	1001	1001
COMPHET_DEL_242_1000	KMEANS	2	1301	1	0	1301	1301
DEL_154_200	KMEANS	1	1001	0	0	1001	1001
DEL_483_50	KMEANS	1	1001	0	0	1001	1001
SHIFTED_COMPHET_724_1000	KMEANS	1	1751	0	-1	1751	1750
SHIFTED_COMPHET_724_1000	KMEANS	2	2752	1	-1	2752	2751
SHIFTED_COMPHET_507_50	KMEANS	1	1231	1	0	1231	1231
SHIFTED_COMPHET_507_50	KMEANS	2	678	0	-125	641	569
DEL_582_1000	KMEANS	1	2001	0	-2	2001	1999
DEL_582_1000	KMEANS	2	1001	1	0	1001	1001
COMPHET_DEL_417_200	KMEANS	1	1001	1	0	1001	1001
COMPHET_DEL_692_1000	KMEANS	1	1301	0	0	1301	1301
COMPHET_DEL_692_1000	KMEANS	2	1001	1	0	1001	1001
DEL_457_200	KMEANS	1	1201	1	0	1201	1201
DEL_457_200	KMEANS	2	1001	0	0	1001	1001
SHIFTED_COMPHET_267_500	KMEANS	1	1455	0	-2	1453	1453
SHIFTED_COMPHET_267_500	KMEANS	2	1338	0	-159	1334	1296
DUP_764_200	KMEANS	1	1399	0	-2	1399	1399
DUP_764_200	KMEANS	2	1215	0	-190	1213	1213
SHIFTED_COMPHET_307_50	KMEANS	1	1231	0	0	1231	1231
SHIFTED_COMPHET_307_50	KMEANS	2	1180	1	-3	1180	1178
INV_14_200	KMEANS	1	1202	0	-2	1201	1200
INV_14_200	KMEANS	2	1202	1	-1	1202	1201
COMPHET_DEL_292_1000	KMEANS	1	1301	0	0	1301	1301
COMPHET_DEL_292_1000	KMEANS	2	999	1	-9	998	993
DEL_171_500	KMEANS	1	1502	0	-1	1501	1501
DEL_171_500	KMEANS	2	853	0	-57	822	798
SHIFTED_COMPHET_338_1000	KMEANS	1	1751	1	0	1751	1751
SHIFTED_COMPHET_338_1000	KMEANS	2	2753	0	0	2753	2753
DUP_246_50	KMEANS	1	1101	0	0	1101	1101
DUP_246_50	KMEANS	2	615	1	-76	598	547
INV_414_200	KMEANS	1	1201	0	-2	1201	1199
INV_414_200	KMEANS	2	798	1	-14	795	784
SHIFTED_COMPHET_110_200	KMEANS	1	1271	0	-1	1271	1270
SHIFTED_COMPHET_110_200	KMEANS	2	1471	1	0	1471	1471
DUP_200_50	KMEANS	1	1051	1	-1	1051	1050
INV_468_200	KMEANS	1	1201	1	0	1201	1201
INV_468_200	KMEANS	2	1201	0	0	1201	1201
DUP_564_200	KMEANS	1	1401	0	0	1401	1401
DUP_564_200	KMEANS	2	1202	0	-201	1201	1201
SHIFTED_COMPHET_621_200	KMEANS	1	1272	0	0	1272	1272
SHIFTED_COMPHET_621_200	KMEANS	2	895	1	-171	832	733
INV_31_1000	KMEANS	1	2002	0	0	2002	2002
INV_31_1000	KMEANS	2	2001	1	0	2001	2001
