VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
COMPHET_DEL_153_500	KMEANS	1	1002	1	0	1002	1002
COMPHET_DEL_307_50	KMEANS	1	1018	1	-4	1015	1015
DEL_54_50	KMEANS	1	1051	1	0	1051	1051
INV_450_50	KMEANS	1	1052	1	-1	1051	1051
SHIFTED_COMPHET_757_50	KMEANS	1	1231	1	-2	1231	1229
DEL_200_50	KMEANS	1	1001	0	-1	1001	1000
INV_50_50	KMEANS	1	1053	0	-2	1051	1051
DEL_571_500	KMEANS	1	1001	0	-2	1001	999
DEL_600_50	KMEANS	1	1001	0	0	1001	1001
DEL_600_50	KMEANS	2	884	0	-120	883	882
DUP_746_200	KMEANS	1	1387	0	-55	1374	1359
INV_689_500	KMEANS	1	1502	0	-2	1502	1501
COMPHET_DEL_707_50	KMEANS	1	1016	0	0	1016	1016
INV_214_200	KMEANS	1	1202	0	-2	1202	1200
DEL_300_50	KMEANS	1	1051	1	-1	1051	1050
COMPHET_DEL_192_1000	KMEANS	1	1301	0	0	1301	1301
COMPHET_DEL_192_1000	KMEANS	2	1001	1	0	1001	1001
COMPHET_DEL_507_50	KMEANS	1	1015	1	-1	1015	1015
COMPHET_DEL_718_50	KMEANS	1	1016	0	-1	1016	1015
COMPHET_DEL_407_50	KMEANS	1	1016	1	0	1016	1016
COMPHET_DEL_407_50	KMEANS	2	728	0	-37	726	693
INV_274_500	KMEANS	1	1502	1	-8	1499	1497
INV_274_500	KMEANS	2	1501	0	0	1501	1501
COMPHET_DEL_78_500	KMEANS	1	1151	1	-1	1151	1150
COMPHET_DEL_78_500	KMEANS	2	1002	0	-1	1001	1001
INV_614_200	KMEANS	1	1202	1	-1	1201	1201
INV_614_200	KMEANS	2	691	0	-1	691	690
INV_350_50	KMEANS	1	1051	1	0	1051	1051
DEL_500_50	KMEANS	1	1001	0	0	1001	1001
DEL_553_1000	KMEANS	1	1001	0	0	1001	1001
DEL_553_1000	KMEANS	2	2002	1	-2	2001	2000
DEL_10_500	KMEANS	1	1502	1	-1	1501	1501
DEL_10_500	KMEANS	2	777	0	-63	775	775
COMPHET_DEL_331_1000	KMEANS	1	1002	0	-2	1001	1000
COMPHET_DEL_331_1000	KMEANS	2	2283	1	-906	1750	1381
INV_114_200	KMEANS	1	1204	1	-3	1202	1201
INV_114_200	KMEANS	2	816	0	-33	815	812
COMPHET_DEL_789_50	KMEANS	1	1005	0	-4	1001	1001
COMPHET_DEL_678_500	KMEANS	1	1003	0	-2	1001	1001
COMPHET_DEL_778_500	KMEANS	1	1154	1	-2	1152	1152
COMPHET_DEL_778_500	KMEANS	2	1003	0	-1	1002	1002
DUP_174_1000	KMEANS	1	2009	0	-11	2000	1999
DEL_35_1000	KMEANS	1	1001	0	0	1001	1001
COMPHET_DEL_278_500	KMEANS	1	1151	1	0	1151	1151
COMPHET_DEL_278_500	KMEANS	2	988	0	-13	988	988
INV_550_50	KMEANS	1	1053	0	-2	1051	1051
SHIFTED_COMPHET_224_200	KMEANS	1	1271	1	-1	1271	1270
COMPHET_DEL_392_1000	KMEANS	1	1001	1	0	1001	1001
COMPHET_DEL_392_1000	KMEANS	2	1301	0	0	1301	1301
COMPHET_DEL_107_50	KMEANS	1	1016	0	0	1016	1016
DEL_635_1000	KMEANS	1	1001	0	0	1001	1001
DEL_235_1000	KMEANS	1	1001	0	0	1001	1001
COMPHET_DEL_442_1000	KMEANS	1	1001	1	0	1001	1001
COMPHET_DEL_442_1000	KMEANS	2	1301	0	0	1301	1301
INV_618_500	KMEANS	1	1502	1	0	1502	1502
INV_618_500	KMEANS	2	1501	0	-1	1501	1500
INV_750_50	KMEANS	1	1051	0	-2	1051	1049
INV_750_50	KMEANS	2	503	0	-41	488	462
DEL_0_50	KMEANS	1	1051	1	0	1051	1051
DEL_0_50	KMEANS	2	1001	0	0	1001	1001
INV_297_200	KMEANS	1	1202	1	0	1202	1202
INV_297_200	KMEANS	2	916	0	-119	870	799
INV_474_1000	KMEANS	1	2003	1	-2	2003	2001
INV_474_1000	KMEANS	2	2001	0	-1	2001	2000
COMPHET_DEL_542_1000	KMEANS	1	1036	1	-35	1001	1001
COMPHET_DEL_542_1000	KMEANS	2	739	0	0	739	739
INV_150_50	KMEANS	1	1051	0	-1	1051	1050
COMPHET_DEL_131_500	KMEANS	1	1151	0	-1	1151	1150
COMPHET_DEL_131_500	KMEANS	2	809	1	-137	749	675
DUP_664_200	KMEANS	1	1201	0	0	1201	1201
DEL_97_1000	KMEANS	1	2001	0	0	2001	2001
DEL_97_1000	KMEANS	2	705	1	-1	705	705
DUP_711_500	KMEANS	1	2004	0	-4	2001	2000
DEL_735_1000	KMEANS	1	1001	0	0	1001	1001
COMPHET_DEL_342_1000	KMEANS	1	1303	1	-2	1301	1301
COMPHET_DEL_342_1000	KMEANS	2	1002	0	-2	1001	1000
DEL_582_1000	KMEANS	1	2001	0	-2	2001	1999
DEL_582_1000	KMEANS	2	1001	1	0	1001	1001
INV_500_50	KMEANS	1	1051	0	0	1051	1051
COMPHET_DEL_207_50	KMEANS	1	1016	1	0	1016	1016
COMPHET_DEL_207_50	KMEANS	2	953	0	-48	953	953
SHIFTED_COMPHET_157_50	KMEANS	1	1227	1	-22	1223	1213
COMPHET_DEL_478_500	KMEANS	1	1001	0	0	1001	1001
COMPHET_DEL_478_500	KMEANS	2	1151	1	0	1151	1151
DEL_757_200	KMEANS	1	1001	0	0	1001	1001
COMPHET_DEL_92_1000	KMEANS	1	1301	1	0	1301	1301
COMPHET_DEL_92_1000	KMEANS	2	1001	0	-1	1001	1000
DEL_661_500	KMEANS	1	1501	1	0	1501	1501
DEL_661_500	KMEANS	2	1001	0	-1	1001	1000
SHIFTED_COMPHET_204_200	KMEANS	1	1271	1	0	1271	1271
SHIFTED_COMPHET_204_200	KMEANS	2	1471	0	0	1471	1471
INV_250_50	KMEANS	1	1051	0	0	1051	1051
COMPHET_DEL_578_500	KMEANS	1	1151	1	0	1151	1151
SHIFTED_COMPHET_657_50	KMEANS	1	1231	0	-22	1221	1219
SHIFTED_COMPHET_657_50	KMEANS	2	773	0	-153	692	629
SHIFTED_COMPHET_307_50	KMEANS	1	1231	0	0	1231	1231
SHIFTED_COMPHET_307_50	KMEANS	2	1180	1	-3	1180	1178
DEL_539_50	KMEANS	1	1051	0	-1	1051	1050
DEL_539_50	KMEANS	2	1001	1	0	1001	1001
DUP_64_200	KMEANS	1	1401	0	0	1401	1401
COMPHET_DEL_653_500	KMEANS	1	1001	0	-1	1001	1000
DUP_118_200	KMEANS	1	1401	0	0	1401	1401
DUP_118_200	KMEANS	2	1117	1	-84	1117	1117
DEL_171_500	KMEANS	1	1501	0	0	1501	1501
DEL_171_500	KMEANS	2	863	1	-35	833	831
SHIFTED_COMPHET_74_200	KMEANS	1	1472	1	-8	1469	1466
SHIFTED_COMPHET_74_200	KMEANS	2	1254	0	-23	1252	1250
INV_650_50	KMEANS	1	1051	0	0	1051	1051
INV_714_200	KMEANS	1	1202	1	0	1202	1202
INV_714_200	KMEANS	2	688	0	-66	630	623
COMPHET_DEL_492_1000	KMEANS	1	1301	0	0	1301	1301
COMPHET_DEL_492_1000	KMEANS	2	914	1	-91	913	911
DUP_264_200	KMEANS	1	1201	0	0	1201	1201
DUP_264_200	KMEANS	2	881	0	-186	819	716
COMPHET_DEL_42_1000	KMEANS	1	1037	0	-34	1003	1003
INV_300_50	KMEANS	1	1051	0	0	1051	1051
INV_300_50	KMEANS	2	694	0	-132	633	570
INV_496_1000	KMEANS	1	2003	0	-1	2002	2002
INV_496_1000	KMEANS	2	1331	0	-160	1265	1176
COMPHET_DEL_592_1000	KMEANS	1	1002	1	-1	1001	1001
COMPHET_DEL_592_1000	KMEANS	2	1302	0	-2	1301	1300
DEL_400_50	KMEANS	1	1052	1	-1	1051	1051
COMPHET_DEL_742_1000	KMEANS	1	1003	0	-1	1002	1002
COMPHET_DEL_742_1000	KMEANS	2	647	0	-95	623	563
COMPHET_DEL_138_1000	KMEANS	1	1010	0	-9	1001	1001
COMPHET_DEL_138_1000	KMEANS	2	999	1	-1	999	998
DUP_647_200	KMEANS	1	1202	0	-1	1201	1201
DUP_647_200	KMEANS	2	849	1	-1	848	848
DUP_796_500	KMEANS	1	2001	1	-1	2001	2000
DUP_796_500	KMEANS	2	1501	0	0	1501	1501
SHIFTED_COMPHET_4_200	KMEANS	1	1271	0	0	1271	1271
SHIFTED_COMPHET_4_200	KMEANS	2	760	0	-179	685	597
DEL_100_50	KMEANS	1	1051	1	-1	1051	1050
DEL_100_50	KMEANS	2	1001	0	-1	1001	1000
DEL_671_500	KMEANS	1	1501	0	-1	1501	1500
DEL_671_500	KMEANS	2	1001	1	0	1001	1001
DUP_368_1000	KMEANS	1	3003	1	-2	3001	3001
DUP_368_1000	KMEANS	2	2001	0	0	2001	2001
SHIFTED_COMPHET_257_50	KMEANS	1	1233	1	-2	1231	1231
SHIFTED_COMPHET_257_50	KMEANS	2	1194	1	-62	1182	1181
COMPHET_DEL_607_50	KMEANS	1	1016	1	0	1016	1016
SHIFTED_COMPHET_457_50	KMEANS	1	1181	0	-1	1181	1180
SHIFTED_COMPHET_457_50	KMEANS	2	1019	0	-162	1019	1019
SHIFTED_COMPHET_521_200	KMEANS	1	1471	0	0	1471	1471
DEL_382_50	KMEANS	1	1001	0	0	1001	1001
INV_14_200	KMEANS	1	1202	0	-2	1201	1200
INV_14_200	KMEANS	2	1202	1	-1	1202	1201
INV_314_200	KMEANS	1	1204	0	0	1204	1204
INV_314_200	KMEANS	2	967	0	-208	895	783
COMPHET_DEL_624_500	KMEANS	1	1151	0	-1	1151	1150
COMPHET_DEL_624_500	KMEANS	2	1002	1	-1	1001	1001
DUP_211_500	KMEANS	1	2003	0	-2	2001	2001
DUP_211_500	KMEANS	2	1502	0	-246	1376	1264
INV_774_500	KMEANS	1	1502	0	0	1502	1502
COMPHET_DEL_792_1000	KMEANS	1	1001	0	0	1001	1001
COMPHET_DEL_792_1000	KMEANS	2	1301	1	-1	1301	1300
DUP_561_500	KMEANS	1	2001	0	0	2001	2001
DUP_561_500	KMEANS	2	1507	0	-209	1420	1300
SHIFTED_COMPHET_357_50	KMEANS	1	1182	0	-1	1181	1181
DUP_468_500	KMEANS	1	2001	0	-1	2001	2000
DUP_468_500	KMEANS	2	1294	0	-227	1199	1079
SHIFTED_COMPHET_57_50	KMEANS	1	1183	0	-3	1181	1180
SHIFTED_COMPHET_57_50	KMEANS	2	557	0	-70	526	490
DUP_182_500	KMEANS	1	2001	1	0	2001	2001
DUP_182_500	KMEANS	2	1210	0	-193	1104	1023
COMPHET_DEL_242_1000	KMEANS	1	1001	0	0	1001	1001
COMPHET_DEL_242_1000	KMEANS	2	1301	1	0	1301	1301
DUP_164_200	KMEANS	1	1401	0	0	1401	1401
DUP_164_200	KMEANS	2	1201	0	-200	1201	1201
INV_414_200	KMEANS	1	1201	0	-2	1201	1199
INV_414_200	KMEANS	2	790	1	-13	782	777
DUP_350_50	KMEANS	1	1101	0	-1	1101	1100
SHIFTED_COMPHET_682_200	KMEANS	1	1271	0	-1	1271	1270
SHIFTED_COMPHET_682_200	KMEANS	2	825	1	-31	797	794
COMPHET_DEL_642_1000	KMEANS	1	1301	0	-2	1301	1299
COMPHET_DEL_642_1000	KMEANS	2	1001	1	-2	1001	999
INV_200_50	KMEANS	1	1051	1	0	1051	1051
