VARIANT	METHOD	CONSENSUS_IDX	CONSENSUS_LENGTH	ALLELE_MATCH	SCORE	ALIGNED_BASES	MATCHED_BASES
COMPHET_DEL_578_500	ITER_POA	1	1151	1	0	1151	1151
SHIFTED_COMPHET_162_50	ITER_POA	1	1231	1	0	1231	1231
COMPHET_DEL_207_50	ITER_POA	1	1016	1	0	1016	1016
DUP_418_50	ITER_POA	1	1101	1	-1	1101	1100
COMPHET_DEL_753_200	ITER_POA	1	1061	1	0	1061	1061
DEL_0_50	ITER_POA	1	1051	1	0	1051	1051
SHIFTED_COMPHET_721_200	ITER_POA	1	1471	1	-1	1471	1470
COMPHET_DEL_339_500	ITER_POA	1	1151	0	0	1151	1151
SHIFTED_COMPHET_157_50	ITER_POA	1	1231	1	0	1231	1231
COMPHET_DEL_274_50	ITER_POA	1	1016	0	0	1016	1016
SHIFTED_COMPHET_357_50	ITER_POA	1	1231	1	-1	1231	1230
DEL_667_1000	ITER_POA	1	1001	0	0	1001	1001
DEL_518_50	ITER_POA	1	1051	1	0	1051	1051
COMPHET_DEL_678_500	ITER_POA	1	1151	1	0	1151	1151
SHIFTED_COMPHET_457_50	ITER_POA	1	1231	1	-1	1231	1230
COMPHET_DEL_278_500	ITER_POA	1	1151	1	0	1151	1151
DEL_17_200	ITER_POA	1	1201	1	0	1201	1201
COMPHET_DEL_418_50	ITER_POA	1	1016	1	-1	1016	1015
COMPHET_DEL_7_50	ITER_POA	1	1001	0	-1	1001	1000
COMPHET_DEL_702_1000	ITER_POA	1	1301	0	-1	1301	1300
SHIFTED_COMPHET_218_50	ITER_POA	1	1231	0	0	1231	1231
COMPHET_DEL_464_200	ITER_POA	1	1061	0	0	1061	1061
DUP_664_200	ITER_POA	1	1401	1	0	1401	1401
SHIFTED_COMPHET_61_50	ITER_POA	1	1231	1	0	1231	1231
SHIFTED_COMPHET_321_200	ITER_POA	1	1471	1	0	1471	1471
SHIFTED_COMPHET_578_500	ITER_POA	1	1951	1	-2	1951	1949
SHIFTED_COMPHET_207_50	ITER_POA	1	1231	1	0	1231	1231
SHIFTED_COMPHET_57_50	ITER_POA	1	1231	1	0	1231	1231
DEL_617_500	ITER_POA	1	1501	1	0	1501	1501
SHIFTED_COMPHET_121_200	ITER_POA	1	1471	1	-1	1471	1470
COMPHET_DEL_225_1000	ITER_POA	1	1301	0	0	1301	1301
COMPHET_DEL_775_1000	ITER_POA	1	1301	1	0	1301	1301
SHIFTED_COMPHET_257_50	ITER_POA	1	1231	1	0	1231	1231
DUP_50_50	ITER_POA	1	1101	1	0	1101	1101
DEL_500_50	ITER_POA	1	1051	1	0	1051	1051
DEL_421_500	ITER_POA	1	1501	1	-1	1501	1500
SHIFTED_COMPHET_657_50	ITER_POA	1	1231	0	0	1231	1231
INV_785_1000	ITER_POA	1	2001	1	-1	2001	2000
COMPHET_DEL_342_1000	ITER_POA	1	1301	1	0	1301	1301
SHIFTED_COMPHET_624_50	ITER_POA	1	1231	0	0	1231	1231
COMPHET_DEL_746_200	ITER_POA	1	1061	1	0	1061	1061
SHIFTED_COMPHET_67_200	ITER_POA	1	1471	1	0	1471	1471
SHIFTED_COMPHET_102_1000	ITER_POA	1	2751	1	0	2751	2751
COMPHET_DEL_664_200	ITER_POA	1	1061	1	0	1061	1061
DUP_352_1000	ITER_POA	1	3001	1	-1	3001	3000
DEL_71_500	ITER_POA	1	1501	0	0	1501	1501
SHIFTED_COMPHET_431_1000	ITER_POA	1	2751	0	0	2751	2751
COMPHET_DEL_742_1000	ITER_POA	1	1301	1	-2	1301	1299
COMPHET_DEL_442_1000	ITER_POA	1	1301	0	0	1301	1301
SHIFTED_COMPHET_264_200	ITER_POA	1	1471	0	0	1471	1471
COMPHET_DEL_696_200	ITER_POA	1	1061	1	0	1061	1061
SHIFTED_COMPHET_178_500	ITER_POA	1	1951	0	-1	1951	1950
DEL_61_200	ITER_POA	1	1201	0	-1	1201	1200
DUP_268_500	ITER_POA	1	2001	0	-1	2001	2000
DEL_657_200	ITER_POA	1	1001	0	0	1001	1001
